userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
MS01;-2;InteractivePathPlanning;0,0;RequestStarted;1;
MS01;-2;InteractivePathPlanning;0,0;RequestStarted;2;
MS01;-2;InteractivePathPlanning;2,4;RequestOpenedMain;1;
MS01;-2;InteractivePathPlanning;3,9;RequestOpenedSecondary;2;
MS01;-2;InteractivePathPlanning;20,6;RequestRemovedSecondary;2;
MS01;-2;InteractivePathPlanning;20,6;RequestRemovedMain;1;
MS01;-2;InteractivePathPlanning;20,6;RequestOpenedSecondary;1;
MS01;-2;InteractivePathPlanning;20,6;RequestOpenedMain;2;
MS01;-2;InteractivePathPlanning;20,6;RequestRemovedSecondary;1;
MS01;-2;InteractivePathPlanning;20,6;RequestOpenedSecondary;1;
MS01;-2;InteractivePathPlanning;42,0;RequestRemovedSecondary;1;
MS01;-2;InteractivePathPlanning;42,0;RequestRemovedMain;2;
MS01;-2;InteractivePathPlanning;42,0;RequestOpenedSecondary;2;
MS01;-2;InteractivePathPlanning;42,0;RequestOpenedMain;1;
MS01;-2;InteractivePathPlanning;42,0;RequestRemovedSecondary;2;
MS01;-2;InteractivePathPlanning;42,0;RequestOpenedSecondary;2;
MS01;-2;InteractivePathPlanning;50,8;RequestRemovedSecondary;2;
MS01;-2;InteractivePathPlanning;50,8;RequestRemovedMain;1;
MS01;-2;InteractivePathPlanning;50,8;RequestOpenedSecondary;1;
MS01;-2;InteractivePathPlanning;50,8;RequestOpenedMain;2;
MS01;-2;InteractivePathPlanning;50,8;RequestRemovedSecondary;1;
MS01;-2;InteractivePathPlanning;50,8;RequestOpenedSecondary;1;
MS01;-2;InteractivePathPlanning;60,0;RequestRemovedSecondary;1;
MS01;-2;InteractivePathPlanning;60,0;RequestRemovedMain;2;
MS01;-2;InteractivePathPlanning;60,0;RequestOpenedSecondary;2;
MS01;-2;InteractivePathPlanning;60,0;RequestOpenedMain;1;
MS01;-2;InteractivePathPlanning;60,0;RequestRemovedSecondary;2;
MS01;-2;InteractivePathPlanning;60,0;RequestOpenedSecondary;2;
MS01;-2;InteractivePathPlanning;80,1;RequestRemovedMain;1;
MS01;-2;InteractivePathPlanning;80,1;RequestFinished;1;
MS01;-2;InteractivePathPlanning;80,6;RequestRemovedSecondary;2;
MS01;-2;InteractivePathPlanning;80,6;RequestOpenedMain;2;
MS01;-2;InteractivePathPlanning;102,0;RequestRemovedMain;2;
MS01;-2;InteractivePathPlanning;102,0;RequestFinished;2;
