userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
MJ28;4;Trajectory;0,0;2;0;1344;624;False;False;None;0;0;0;0;
MJ28;4;Trajectory;0,1;2;0;1292;634;False;False;None;0;0;0;0;
MJ28;4;Trajectory;0,2;2;0;1239;648;False;False;None;0;0;0;0;
MJ28;4;Trajectory;0,3;2;0;1239;648;False;False;None;0;0;0;0;
MJ28;4;Trajectory;0,4;2;0;1239;648;False;False;None;0;0;0;0;
MJ28;4;Trajectory;0,5;2;0;1022;708;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;0,6;2;0;413;953;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;0,7;2;0;409;1023;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;0,8;2;0;493;1103;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;0,9;2;0;336;1173;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;1,0;2;0;112;1198;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;1,1;2;0;60;1205;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;1,2;2;0;7;1247;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;1,3;2;0;28;1285;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;1,4;2;0;63;1303;False;False;MainView;0;0;0;0;
MJ28;4;Trajectory;1,5;2;0;87;1300;False;False;MainView;1;0;0;0;
MJ28;4;Trajectory;1,6;2;0;108;1290;False;False;MainView;1;0;0;0;
MJ28;4;Trajectory;1,7;2;0;444;1202;False;False;MainView;1;0;0;0;
MJ28;4;Trajectory;1,8;2;0;903;1069;False;False;MainView;1;0;0;0;
MJ28;4;Trajectory;1,9;2;0;1144;954;False;False;MainView;1;0;0;0;
MJ28;4;Trajectory;2,0;2;0;1239;943;False;True;MainView;1;0;0;0;
MJ28;4;Trajectory;2,1;2;0;1652;856;False;True;MainView;1;0;0;0;
MJ28;4;Trajectory;2,2;2;0;1932;841;False;True;MainView;1;0;0;0;
MJ28;4;Trajectory;2,3;2;0;2285;810;False;True;SecondaryView;1;0;0;0;
MJ28;4;Trajectory;2,4;2;0;2286;793;False;True;SecondaryView;1;0;0;0;
MJ28;4;Trajectory;2,5;2;0;2265;779;False;True;SecondaryView;1;0;0;0;
MJ28;4;Trajectory;2,6;2;0;2223;785;False;True;SecondaryView;1;0;0;0;
MJ28;4;Trajectory;2,7;2;0;2160;823;False;True;SecondaryView;1;0;0;0;
MJ28;4;Trajectory;2,8;2;0;2118;827;False;True;SecondaryView;1;0;0;0;
MJ28;4;Trajectory;2,9;2;0;2065;821;False;True;MainView;1;0;0;0;
