userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
MJ28;6;Waypoint;0,0;RequestStarted;1;
MJ28;6;Waypoint;0,0;RequestStarted;2;
MJ28;6;Waypoint;1,8;RequestOpenedMain;1;
MJ28;6;Waypoint;12,0;RequestRemovedMain;1;
MJ28;6;Waypoint;12,0;RequestOpenedSecondary;1;
MJ28;6;Waypoint;12,0;RequestOpenedMain;2;
MJ28;6;Waypoint;19,8;RequestRemovedMain;2;
MJ28;6;Waypoint;19,8;RequestOpenedMain;2;
MJ28;6;Waypoint;21,4;RequestRemovedSecondary;1;
MJ28;6;Waypoint;21,4;RequestRemovedMain;2;
MJ28;6;Waypoint;21,4;RequestOpenedSecondary;2;
MJ28;6;Waypoint;21,4;RequestOpenedMain;1;
MJ28;6;Waypoint;21,4;RequestRemovedSecondary;2;
MJ28;6;Waypoint;21,4;RequestOpenedSecondary;2;
MJ28;6;Waypoint;27,0;RequestRemovedSecondary;2;
MJ28;6;Waypoint;27,0;RequestRemovedMain;1;
MJ28;6;Waypoint;27,0;RequestOpenedSecondary;1;
MJ28;6;Waypoint;27,0;RequestOpenedMain;2;
MJ28;6;Waypoint;27,0;RequestRemovedSecondary;1;
MJ28;6;Waypoint;27,0;RequestOpenedSecondary;1;
MJ28;6;Waypoint;32,5;RequestRemovedSecondary;1;
MJ28;6;Waypoint;32,5;RequestRemovedMain;2;
MJ28;6;Waypoint;32,5;RequestOpenedSecondary;2;
MJ28;6;Waypoint;32,5;RequestOpenedMain;1;
MJ28;6;Waypoint;32,5;RequestRemovedSecondary;2;
MJ28;6;Waypoint;32,5;RequestOpenedSecondary;2;
MJ28;6;Waypoint;37,0;RequestRemovedMain;1;
MJ28;6;Waypoint;37,0;RequestOpenedMain;1;
MJ28;6;Waypoint;38,7;RequestRemovedMain;1;
MJ28;6;Waypoint;38,7;RequestOpenedMain;1;
MJ28;6;Waypoint;47,5;RequestRemovedSecondary;2;
MJ28;6;Waypoint;47,5;RequestFinished;2;
