X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
368;61;0.1439624;0.04484978;0.359942;0.1121357;16835.2;0.1807876;False;29.08.2023 07:44:59:27;1693287899027;_mainView;
558;117;0.2180054;0.08565468;0.3010417;0.1784366;16828.5;0.1837838;False;29.08.2023 07:44:59:42;1693287899042;_mainView;
693;150;0.2708566;0.1100705;0.3838972;0.1464256;16842.0;0.1765537;False;29.08.2023 07:44:59:58;1693287899058;_mainView;
785;170;0.3069732;0.124685;0.3838969;0.1464256;16854.1;0.1765538;False;29.08.2023 07:44:59:74;1693287899074;_mainView;
822;189;0.3211835;0.1384929;0.2987452;0.1887615;16921.0;0.1808913;False;29.08.2023 07:44:59:91;1693287899091;_mainView;
831;205;0.3247195;0.1501486;0.2987443;0.1887616;16981.2;0.1808917;False;29.08.2023 07:44:59:107;1693287899107;_mainView;
830;210;0.3242464;0.1534856;0.3066941;0.1347562;17063.5;0.1727439;False;29.08.2023 07:44:59:124;1693287899124;_mainView;
824;209;0.3221143;0.1528833;0.3066939;0.1347562;17137.6;0.1727438;False;29.08.2023 07:44:59:141;1693287899141;_mainView;
836;196;0.3268534;0.1438868;0.3741551;0.07272243;17079.9;0.179382;False;29.08.2023 07:44:59:157;1693287899157;_mainView;
855;181;0.3340592;0.1322298;0.3741554;0.07272235;17027.9;0.1793822;False;29.08.2023 07:44:59:174;1693287899174;_mainView;
877;164;0.3426283;0.120273;0.3840655;0.06892736;16940.1;0.1698835;False;29.08.2023 07:44:59:190;1693287899190;_mainView;
898;149;0.3508625;0.109484;0.3840664;0.06892733;16861.1;0.1698833;False;29.08.2023 07:44:59:209;1693287899209;_mainView;
911;138;0.356037;0.10101;0.3653778;0.0747988;16831.4;0.1846007;False;29.08.2023 07:44:59:224;1693287899224;_mainView;
