userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
CT19;-1;Trajectory;-0,1;2;0;1079;592;False;False;None;0;0;0;0;0;
CT19;-1;Trajectory;0,0;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,1;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,2;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,3;2;0;1020;553;False;False;MainView;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,4;2;0;1020;553;False;False;MainView;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,5;2;0;1020;553;False;False;MainView;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,6;2;0;1020;553;False;False;SecondaryView;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,7;2;0;1020;553;False;False;MainView;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,8;2;0;1020;553;False;False;MainView;1,89205;0;0;0;0;
CT19;-1;Trajectory;0,9;2;0;1020;553;False;False;MainView;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,0;2;0;1020;553;False;False;MainView;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,1;2;0;1020;553;False;False;RequestList;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,2;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,3;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,4;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,5;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,6;2;0;1020;553;False;False;None;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,7;2;0;1020;553;False;False;RequestList;1,89205;0;0;0;0;
CT19;-1;Trajectory;1,8;2;0;1024;553;False;False;RequestList;1,999058;0;0;0;0;
CT19;-1;Trajectory;1,9;2;0;1024;553;False;False;None;1,999058;0;0;0;0;
CT19;-1;Trajectory;2,0;2;0;1024;553;False;False;None;1,999058;0;0;0;0;
