userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
JM29;-3;Waypoint;0,0;RequestStarted;1;
JM29;-3;Waypoint;0,0;RequestStarted;2;
JM29;-3;Waypoint;3,1;RequestOpenedMain;1;
JM29;-3;Waypoint;4,7;RequestOpenedSecondary;2;
JM29;-3;Waypoint;11,7;RequestRemovedSecondary;2;
JM29;-3;Waypoint;11,7;RequestRemovedMain;1;
JM29;-3;Waypoint;11,7;RequestOpenedSecondary;1;
JM29;-3;Waypoint;11,7;RequestOpenedMain;2;
JM29;-3;Waypoint;11,7;RequestRemovedSecondary;1;
JM29;-3;Waypoint;11,7;RequestOpenedSecondary;1;
JM29;-3;Waypoint;15,3;RequestRemovedSecondary;1;
JM29;-3;Waypoint;15,3;RequestRemovedMain;2;
JM29;-3;Waypoint;15,3;RequestOpenedSecondary;2;
JM29;-3;Waypoint;15,3;RequestOpenedMain;1;
JM29;-3;Waypoint;15,3;RequestRemovedSecondary;2;
JM29;-3;Waypoint;15,3;RequestOpenedSecondary;2;
JM29;-3;Waypoint;19,3;RequestRemovedSecondary;2;
JM29;-3;Waypoint;19,3;RequestRemovedMain;1;
JM29;-3;Waypoint;19,3;RequestOpenedSecondary;1;
JM29;-3;Waypoint;19,3;RequestOpenedMain;2;
JM29;-3;Waypoint;19,3;RequestRemovedSecondary;1;
JM29;-3;Waypoint;19,3;RequestOpenedSecondary;1;
JM29;-3;Waypoint;28,6;RequestRemovedSecondary;1;
JM29;-3;Waypoint;28,6;RequestRemovedMain;2;
JM29;-3;Waypoint;28,6;RequestOpenedSecondary;2;
JM29;-3;Waypoint;28,6;RequestOpenedMain;1;
JM29;-3;Waypoint;28,6;RequestRemovedSecondary;2;
JM29;-3;Waypoint;28,6;RequestOpenedSecondary;2;
JM29;-3;Waypoint;31,5;RequestRemovedSecondary;2;
JM29;-3;Waypoint;31,5;RequestRemovedMain;1;
JM29;-3;Waypoint;31,5;RequestOpenedSecondary;1;
JM29;-3;Waypoint;31,5;RequestOpenedMain;2;
JM29;-3;Waypoint;31,5;RequestRemovedSecondary;1;
JM29;-3;Waypoint;31,5;RequestOpenedSecondary;1;
JM29;-3;Waypoint;38,1;RequestRemovedSecondary;1;
JM29;-3;Waypoint;38,1;RequestRemovedMain;2;
JM29;-3;Waypoint;38,1;RequestOpenedSecondary;2;
JM29;-3;Waypoint;38,1;RequestOpenedMain;1;
JM29;-3;Waypoint;38,1;RequestRemovedSecondary;2;
JM29;-3;Waypoint;38,1;RequestOpenedSecondary;2;
JM29;-3;Waypoint;50,8;RequestRemovedSecondary;2;
JM29;-3;Waypoint;50,8;RequestRemovedMain;1;
JM29;-3;Waypoint;50,8;RequestOpenedSecondary;1;
JM29;-3;Waypoint;50,8;RequestOpenedMain;2;
JM29;-3;Waypoint;50,8;RequestRemovedSecondary;1;
JM29;-3;Waypoint;50,8;RequestOpenedSecondary;1;
JM29;-3;Waypoint;52,2;RequestRemovedSecondary;1;
JM29;-3;Waypoint;52,2;RequestRemovedMain;2;
JM29;-3;Waypoint;52,2;RequestOpenedSecondary;2;
JM29;-3;Waypoint;52,2;RequestOpenedMain;1;
JM29;-3;Waypoint;52,2;RequestRemovedSecondary;2;
JM29;-3;Waypoint;52,2;RequestOpenedSecondary;2;
JM29;-3;Waypoint;56,1;RequestRemovedSecondary;2;
JM29;-3;Waypoint;56,1;RequestRemovedMain;1;
JM29;-3;Waypoint;56,1;RequestOpenedSecondary;1;
JM29;-3;Waypoint;56,1;RequestOpenedMain;2;
JM29;-3;Waypoint;56,1;RequestRemovedSecondary;1;
JM29;-3;Waypoint;56,1;RequestOpenedSecondary;1;
JM29;-3;Waypoint;58,4;RequestRemovedSecondary;1;
JM29;-3;Waypoint;58,4;RequestRemovedMain;2;
JM29;-3;Waypoint;58,4;RequestOpenedSecondary;2;
JM29;-3;Waypoint;58,4;RequestOpenedMain;1;
JM29;-3;Waypoint;58,4;RequestRemovedSecondary;2;
JM29;-3;Waypoint;58,4;RequestOpenedSecondary;2;
JM29;-3;Waypoint;90,7;RequestRemovedSecondary;2;
JM29;-3;Waypoint;90,7;RequestRemovedMain;1;
JM29;-3;Waypoint;90,7;RequestOpenedSecondary;1;
JM29;-3;Waypoint;90,7;RequestOpenedMain;2;
JM29;-3;Waypoint;90,7;RequestRemovedSecondary;1;
JM29;-3;Waypoint;90,7;RequestOpenedSecondary;1;
JM29;-3;Waypoint;100,1;RequestRemovedSecondary;1;
JM29;-3;Waypoint;100,1;RequestRemovedMain;2;
JM29;-3;Waypoint;100,1;RequestOpenedSecondary;2;
JM29;-3;Waypoint;100,1;RequestOpenedMain;1;
JM29;-3;Waypoint;100,1;RequestRemovedSecondary;2;
JM29;-3;Waypoint;100,1;RequestOpenedSecondary;2;
JM29;-3;Waypoint;103,2;RequestRemovedSecondary;2;
JM29;-3;Waypoint;103,2;RequestRemovedMain;1;
JM29;-3;Waypoint;103,2;RequestOpenedSecondary;1;
JM29;-3;Waypoint;103,2;RequestOpenedMain;2;
JM29;-3;Waypoint;103,2;RequestRemovedSecondary;1;
JM29;-3;Waypoint;103,2;RequestOpenedSecondary;1;
JM29;-3;Waypoint;110,7;RequestRemovedMain;2;
JM29;-3;Waypoint;110,7;RequestFinished;2;
JM29;-3;Waypoint;117,3;RequestRemovedSecondary;1;
JM29;-3;Waypoint;117,3;RequestOpenedMain;1;
