X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
521;272;0.2038105;0.1987315;0.5095772;0.4968786;17964.1;0.1568612;False;28.08.2023 13:39:14:567;1693222754567;_mainView;
868;395;0.339402;0.2891612;0.5730234;0.3593403;17913.3;0.1671469;False;28.08.2023 13:39:14:582;1693222754582;_mainView;
1083;486;0.4233707;0.3555642;0.5597987;0.5038394;17899.0;0.1661653;False;28.08.2023 13:39:14:598;1693222754598;_mainView;
1216;550;0.4751189;0.4017571;0.5597987;0.5038396;17886.2;0.1661652;False;28.08.2023 13:39:14:613;1693222754613;_mainView;
1280;602;0.5001486;0.4398333;0.5023884;0.5577157;17893.7;0.1622308;False;28.08.2023 13:39:14:631;1693222754631;_mainView;
1308;642;0.5111399;0.4696096;0.5023881;0.5577156;17900.5;0.1622308;False;28.08.2023 13:39:14:647;1693222754647;_mainView;
1323;668;0.5170262;0.4880511;0.5212571;0.5194507;17862.8;0.1675541;False;28.08.2023 13:39:14:664;1693222754664;_mainView;
1331;683;0.5200534;0.4995262;0.5212569;0.5194509;17828.8;0.1675539;False;28.08.2023 13:39:14:680;1693222754680;_mainView;
1332;693;0.5205979;0.506278;0.5129216;0.5155163;17822.0;0.1741363;False;28.08.2023 13:39:14:697;1693222754697;_mainView;
1331;698;0.5200029;0.5102326;0.5129218;0.5155163;17815.9;0.1741364;False;28.08.2023 13:39:14:714;1693222754714;_mainView;
1346;712;0.5260693;0.5207958;0.5784146;0.5917823;17765.0;0.1760886;False;28.08.2023 13:39:14:730;1693222754730;_mainView;
1374;733;0.5368202;0.535493;0.6008916;0.6139015;17731.4;0.1730561;False;28.08.2023 13:39:14:748;1693222754748;_mainView;
1404;753;0.5484551;0.5504061;0.6008916;0.6139015;17701.1;0.1730561;False;28.08.2023 13:39:14:765;1693222754765;_mainView;
1432;774;0.559585;0.5660414;0.604287;0.6346396;17624.6;0.170187;False;28.08.2023 13:39:14:780;1693222754780;_mainView;
1457;794;0.5692899;0.5803021;0.6042868;0.6346397;17555.8;0.170187;False;28.08.2023 13:39:14:798;1693222754798;_mainView;
1469;812;0.5741273;0.5937433;0.5747276;0.6468927;17490.3;0.1665518;False;28.08.2023 13:39:14:813;1693222754813;_mainView;
1475;828;0.5763105;0.605373;0.5747274;0.6468926;17431.3;0.1665518;False;28.08.2023 13:39:14:830;1693222754830;_mainView;
1477;841;0.5770954;0.6149524;0.5747277;0.6468927;17378.2;0.1665519;False;28.08.2023 13:39:14:847;1693222754847;_mainView;
1477;844;0.5770768;0.6165399;0.5737426;0.5908238;17292.9;0.1671879;False;28.08.2023 13:39:14:864;1693222754864;_mainView;
1476;841;0.5767084;0.6144561;0.5737427;0.5908235;17216.1;0.167188;False;28.08.2023 13:39:14:880;1693222754880;_mainView;
1477;842;0.5770402;0.6152804;0.5812716;0.6305291;17160.6;0.1671337;False;28.08.2023 13:39:14:898;1693222754898;_mainView;
1478;845;0.5776427;0.6172892;0.5812714;0.6305288;17110.6;0.1671337;False;28.08.2023 13:39:14:914;1693222754914;_mainView;
1452;842;0.5672411;0.6155058;0.4789461;0.5926454;17190.1;0.1770644;False;28.08.2023 13:39:14:932;1693222754932;_mainView;
1416;838;0.5531449;0.6122545;0.4789466;0.5926455;17261.7;0.1770645;False;28.08.2023 13:39:14:948;1693222754948;_mainView;
1348;811;0.5268213;0.5924101;0.3666711;0.441792;17323.8;0.1813235;False;28.08.2023 13:39:14:964;1693222754964;_mainView;
1274;776;0.4979877;0.567444;0.3666714;0.4417919;17379.8;0.1813236;False;28.08.2023 13:39:14:980;1693222754980;_mainView;
1179;735;0.4607646;0.5374939;0.2703716;0.3914598;17357.2;0.2180401;False;28.08.2023 13:39:14:997;1693222754997;_mainView;
1085;696;0.4238901;0.5085977;0.2703719;0.3914598;17336.9;0.2180402;False;28.08.2023 13:39:15:14;1693222755014;_mainView;
1030;641;0.4026455;0.4687403;0.3767237;0.2568585;17368.5;0.2248004;False;28.08.2023 13:39:15:31;1693222755031;_mainView;
999;586;0.3905413;0.4283901;0.376724;0.2568584;17396.9;0.2248005;False;28.08.2023 13:39:15:47;1693222755047;_mainView;
1007;524;0.3934445;0.3831882;0.4664582;0.17361;17429.2;0.2274275;False;28.08.2023 13:39:15:64;1693222755064;_mainView;
1030;466;0.4026059;0.3407466;0.4664578;0.1736101;17458.2;0.2274276;False;28.08.2023 13:39:15:80;1693222755080;_mainView;
1047;418;0.4090534;0.3054976;0.4251458;0.1865443;17485.4;0.2287418;False;28.08.2023 13:39:15:97;1693222755097;_mainView;
1058;379;0.4136159;0.2772074;0.4251463;0.1865442;17509.8;0.2287417;False;28.08.2023 13:39:15:114;1693222755114;_mainView;
1070;351;0.41835;0.2568947;0.4389366;0.2038764;17515.5;0.2281662;False;28.08.2023 13:39:15:131;1693222755131;_mainView;
1095;324;0.4281024;0.2366967;0.4894143;0.1522987;17543.0;0.2199634;False;28.08.2023 13:39:15:147;1693222755147;_mainView;
1123;299;0.4389986;0.2187316;0.4894143;0.1522986;17567.9;0.2199635;False;28.08.2023 13:39:15:166;1693222755166;_mainView;
1118;295;0.4367571;0.2161167;0.3741008;0.2673345;17536.8;0.218046;False;28.08.2023 13:39:15:181;1693222755181;_mainView;
