userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
PK11;8;InteractivePathPlanning;0,0;3;0;1511;629;False;False;None;0;0;0;0;0;
PK11;8;InteractivePathPlanning;0,1;3;0;1497;598;False;False;None;0,9653081;0;0;0;0;
PK11;8;InteractivePathPlanning;0,2;3;0;1497;598;False;False;None;0,9653081;0;0;0;0;
PK11;8;InteractivePathPlanning;0,3;3;0;1486;594;False;False;None;1,366592;0;0;0;0;
PK11;8;InteractivePathPlanning;0,4;3;0;1486;594;False;False;None;1,366592;0;0;0;0;
PK11;8;InteractivePathPlanning;0,5;3;0;1465;594;False;False;None;1,634115;0;0;0;0;
PK11;8;InteractivePathPlanning;0,6;3;0;1455;597;False;False;MainView;2,207692;0;0;0;0;
PK11;8;InteractivePathPlanning;0,7;3;0;1461;604;False;False;MainView;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;0,8;3;0;1461;604;False;False;MainView;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;0,9;3;0;1461;604;False;False;MainView;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;1,0;3;0;1461;604;False;False;MainView;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;1,1;3;0;1461;604;False;False;MainView;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;1,2;3;0;1461;604;False;False;MainView;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;1,3;3;0;1461;604;False;False;RequestList;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;1,4;3;0;1461;604;False;False;RequestList;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;1,5;3;0;1461;604;False;False;RequestList;2,508458;0;0;0;0;
PK11;8;InteractivePathPlanning;1,6;3;0;1549;615;False;False;MainView;4,916571;0;0;0;0;
PK11;8;InteractivePathPlanning;1,7;3;0;1500;643;False;False;MainView;6,485689;0;0;0;0;
