X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
624;276;0.2439274;0.2022255;0.6098796;0.5056142;17801.2;0.170901;False;29.08.2023 11:17:19:423;1693300639423;_mainView;
948;511;0.3705588;0.3733377;0.515683;0.7431175;17775.2;0.1676217;False;29.08.2023 11:17:19:438;1693300639438;_mainView;
1138;680;0.4447233;0.4971938;0.5486999;0.7678896;17783.6;0.1596133;False;29.08.2023 11:17:19:453;1693300639453;_mainView;
1249;797;0.4882733;0.5825877;0.5486994;0.7678893;17791.2;0.1596134;False;29.08.2023 11:17:19:472;1693300639472;_mainView;
1318;874;0.5148947;0.6384473;0.557709;0.7493553;17810.6;0.1677954;False;29.08.2023 11:17:19:487;1693300639487;_mainView;
1359;924;0.5311956;0.6750559;0.5577034;0.7493542;17828.2;0.1677929;False;29.08.2023 11:17:19:502;1693300639502;_mainView;
1385;953;0.5413264;0.6967683;0.5587965;0.7276964;17720.9;0.1591883;False;29.08.2023 11:17:19:519;1693300639519;_mainView;
1401;971;0.5476544;0.7096158;0.558796;0.7276965;17624.4;0.1591883;False;29.08.2023 11:17:19:536;1693300639536;_mainView;
1407;990;0.5498306;0.7235397;0.5422716;0.7859362;17557.1;0.1522043;False;29.08.2023 11:17:19:553;1693300639553;_mainView;
1407;1008;0.5499616;0.7363994;0.5422716;0.7859362;17496.5;0.1522043;False;29.08.2023 11:17:19:570;1693300639570;_mainView;
1393;1023;0.5443939;0.7477264;0.4980293;0.7890283;17494.4;0.1460278;False;29.08.2023 11:17:19:586;1693300639586;_mainView;
1374;1036;0.5369405;0.7571529;0.4980293;0.7890283;17492.5;0.1460278;False;29.08.2023 11:17:19:603;1693300639603;_mainView;
1353;1048;0.5286695;0.7659878;0.4906291;0.8006901;17390.0;0.1581627;False;29.08.2023 11:17:19:620;1693300639620;_mainView;
1333;1059;0.5209359;0.7736074;0.4906292;0.8006899;17297.8;0.1581629;False;29.08.2023 11:17:19:636;1693300639636;_mainView;
1328;1076;0.5188603;0.7865091;0.5330637;0.8621072;17217.3;0.1612351;False;29.08.2023 11:17:19:653;1693300639653;_mainView;
1329;1095;0.5194863;0.8003288;0.5330624;0.8621071;17144.9;0.1612348;False;29.08.2023 11:17:19:670;1693300639670;_mainView;
1371;1121;0.5356442;0.8193721;0.6664654;0.9205467;17049.7;0.168962;False;29.08.2023 11:17:19:686;1693300639686;_mainView;
1425;1148;0.556857;0.8386447;0.6664653;0.9205467;16964.1;0.168962;False;29.08.2023 11:17:19:702;1693300639702;_mainView;
1479;1171;0.5779909;0.8559349;0.6664655;0.9205465;16887.0;0.1689622;False;29.08.2023 11:17:19:720;1693300639720;_instructions;
1522;1180;0.5948905;0.8622177;0.6487355;0.84401;16872.2;0.1795751;False;29.08.2023 11:17:19:737;1693300639737;_instructions;
1546;1175;0.6041502;0.8589892;0.6120962;0.8068821;16828.5;0.1760073;False;29.08.2023 11:17:19:753;1693300639753;_instructions;
1559;1166;0.6090637;0.8519447;0.6120964;0.8068822;16789.2;0.1760072;False;29.08.2023 11:17:19:769;1693300639769;_instructions;
1565;1155;0.6115431;0.8439902;0.6120963;0.8068818;16753.8;0.176007;False;29.08.2023 11:17:19:786;1693300639786;_mainView;
