userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
RR16;-2;InteractivePathPlanning;0,0;RequestStarted;1;
RR16;-2;InteractivePathPlanning;0,0;RequestStarted;2;
RR16;-2;InteractivePathPlanning;1,8;RequestOpenedMain;1;
RR16;-2;InteractivePathPlanning;3,3;RequestOpenedSecondary;2;
RR16;-2;InteractivePathPlanning;13,0;RequestRemovedSecondary;2;
RR16;-2;InteractivePathPlanning;30,7;RequestRemovedMain;1;
RR16;-2;InteractivePathPlanning;30,7;RequestOpenedSecondary;1;
RR16;-2;InteractivePathPlanning;30,7;RequestOpenedMain;2;
RR16;-2;InteractivePathPlanning;40,8;RequestRemovedSecondary;1;
RR16;-2;InteractivePathPlanning;40,8;RequestRemovedMain;2;
RR16;-2;InteractivePathPlanning;40,8;RequestOpenedSecondary;2;
RR16;-2;InteractivePathPlanning;40,8;RequestOpenedMain;1;
RR16;-2;InteractivePathPlanning;40,8;RequestRemovedSecondary;2;
RR16;-2;InteractivePathPlanning;40,8;RequestOpenedSecondary;2;
RR16;-2;InteractivePathPlanning;47,1;RequestRemovedMain;1;
RR16;-2;InteractivePathPlanning;48,4;RequestRemovedSecondary;2;
RR16;-2;InteractivePathPlanning;48,4;RequestOpenedMain;2;
RR16;-2;InteractivePathPlanning;81,3;RequestRemovedMain;2;
RR16;-2;InteractivePathPlanning;81,3;RequestOpenedSecondary;2;
RR16;-2;InteractivePathPlanning;81,3;RequestOpenedMain;1;
RR16;-2;InteractivePathPlanning;82,8;RequestRemovedSecondary;2;
RR16;-2;InteractivePathPlanning;83,4;RequestFinished;2;
