userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
AS21;-3;Waypoint;0,0;2;0;1396;633;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,1;2;0;1477;602;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,2;2;0;1477;602;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,3;2;0;1477;602;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,4;2;0;1477;602;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,5;2;0;1477;602;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,6;2;0;1477;602;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,7;2;0;1477;602;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,8;2;0;1477;581;False;False;None;0;0;0;0;
AS21;-3;Waypoint;0,9;2;0;1477;549;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,0;2;0;1361;507;False;False;SecondaryView;0;0;0;0;
AS21;-3;Waypoint;1,1;2;0;616;786;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,2;2;0;643;909;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,3;2;0;665;989;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,4;2;0;532;1059;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,5;2;0;402;1150;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,6;2;0;290;1241;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,7;2;0;248;1283;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,8;2;0;199;1297;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;1,9;2;0;192;1301;False;False;MainView;0;0;0;0;
AS21;-3;Waypoint;2,0;2;0;199;1277;False;False;MainView;1;0;0;0;
AS21;-3;Waypoint;2,1;2;0;325;1144;False;False;MainView;1;0;0;0;
AS21;-3;Waypoint;2,2;2;0;458;1036;False;False;MainView;1;0;0;0;
AS21;-3;Waypoint;2,3;2;0;797;882;False;False;MainView;1;0;0;0;
AS21;-3;Waypoint;2,4;2;0;976;857;False;True;MainView;1;0;0;0;
AS21;-3;Waypoint;2,5;2;0;990;840;False;True;MainView;1;0;0;0;
AS21;-3;Waypoint;2,6;2;0;1053;794;False;True;MainView;1;0;0;0;
AS21;-3;Waypoint;2,7;2;0;1196;721;False;True;MainView;1;0;0;0;
AS21;-3;Waypoint;2,8;2;0;1305;637;False;True;MainView;1;0;0;0;
AS21;-3;Waypoint;2,9;2;0;1655;625;False;True;MainView;1;0;0;0;
AS21;-3;Waypoint;3,0;2;0;1924;671;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;3,1;2;0;1893;699;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;3,2;2;0;1956;762;False;True;None;1;0;0;0;
AS21;-3;Waypoint;3,3;2;0;2134;814;False;True;None;1;0;0;0;
AS21;-3;Waypoint;3,4;2;0;2135;877;False;True;None;1;0;0;0;
AS21;-3;Waypoint;3,5;2;0;2180;891;False;True;None;1;0;0;0;
AS21;-3;Waypoint;3,6;2;0;2232;882;False;True;None;1;0;0;0;
AS21;-3;Waypoint;3,7;2;0;2246;878;False;True;None;1;0;0;0;
AS21;-3;Waypoint;3,8;2;0;2253;878;False;True;None;1;0;0;0;
AS21;-3;Waypoint;3,9;2;0;2253;878;False;True;None;1;0;0;0;
AS21;-3;Waypoint;4,0;2;0;2247;868;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;4,1;2;0;2222;854;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;4,2;2;0;2208;840;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;4,3;2;0;2225;877;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;4,4;2;0;2250;1003;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;4,5;2;0;2253;1031;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;4,6;2;0;2253;1049;False;True;Instructions;1;0;0;0;
AS21;-3;Waypoint;4,7;2;0;2250;1063;False;True;None;1;0;0;0;
AS21;-3;Waypoint;4,8;2;0;2247;1073;False;True;Instructions;1;0;0;0;
AS21;-3;Waypoint;4,9;2;0;2184;1101;False;True;Instructions;1;0;0;0;
AS21;-3;Waypoint;5,0;2;0;2180;1108;False;True;Instructions;1;0;0;0;
AS21;-3;Waypoint;5,1;2;0;2180;1108;False;True;None;1;0;0;0;
AS21;-3;Waypoint;5,2;2;0;2180;1108;False;True;None;1;0;0;0;
AS21;-3;Waypoint;5,3;2;0;2187;1043;False;True;Instructions;1;0;0;0;
AS21;-3;Waypoint;5,4;2;0;2271;987;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;5,5;2;0;2288;976;False;True;None;1;0;0;0;
AS21;-3;Waypoint;5,6;2;0;2282;948;False;True;None;1;0;0;0;
AS21;-3;Waypoint;5,7;2;0;2275;941;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;5,8;2;0;2275;941;False;True;None;1;0;0;0;
AS21;-3;Waypoint;5,9;2;0;2278;961;False;True;None;1;0;0;0;
AS21;-3;Waypoint;6,0;2;0;2278;968;False;True;None;1;0;0;0;
AS21;-3;Waypoint;6,1;2;0;2278;968;False;True;SecondaryView;1;0;0;0;
AS21;-3;Waypoint;6,2;2;0;2264;968;False;True;None;1;0;0;0;
AS21;-3;Waypoint;6,3;2;0;2257;948;False;True;None;1;0;0;0;
AS21;-3;Waypoint;6,4;2;0;2257;948;False;True;None;1;0;0;0;
AS21;-3;Waypoint;6,5;2;0;2247;948;False;True;None;1;0;0;0;
