userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
CT19;-2;InteractivePathPlanning;0,0;RequestStarted;1;
CT19;-2;InteractivePathPlanning;0,0;RequestStarted;2;
CT19;-2;InteractivePathPlanning;1,7;RequestOpenedMain;1;
CT19;-2;InteractivePathPlanning;35,0;RequestRemovedMain;1;
CT19;-2;InteractivePathPlanning;35,0;RequestOpenedSecondary;1;
CT19;-2;InteractivePathPlanning;35,0;RequestOpenedMain;2;
CT19;-2;InteractivePathPlanning;86,8;RequestRemovedSecondary;1;
CT19;-2;InteractivePathPlanning;86,8;RequestRemovedMain;2;
CT19;-2;InteractivePathPlanning;86,8;RequestOpenedSecondary;2;
CT19;-2;InteractivePathPlanning;86,8;RequestOpenedMain;1;
CT19;-2;InteractivePathPlanning;86,8;RequestRemovedSecondary;2;
CT19;-2;InteractivePathPlanning;86,8;RequestOpenedSecondary;2;
CT19;-2;InteractivePathPlanning;91,0;RequestRemovedSecondary;2;
CT19;-2;InteractivePathPlanning;91,0;RequestFinished;2;
CT19;-2;InteractivePathPlanning;91,8;RequestRemovedMain;1;
CT19;-2;InteractivePathPlanning;91,8;RequestOpenedMain;1;
CT19;-2;InteractivePathPlanning;105,5;RequestRemovedMain;1;
CT19;-2;InteractivePathPlanning;105,5;RequestFinished;1;
