X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
492;340;0.1925323;0.248895;0.481379;0.6222998;19593.8;0.2077605;False;29.08.2023 14:12:28:967;1693311148967;_mainView;
634;558;0.247925;0.4078363;0.1943841;0.6680727;19826.7;0.207745;False;29.08.2023 14:12:29:165;1693311149165;_mainView;
666;693;0.2601645;0.5065549;0.1943844;0.6680725;20036.3;0.2077449;False;29.08.2023 14:12:29:180;1693311149180;_mainView;
582;714;0.2275161;0.5216143;-0.02795024;0.3161282;20048.4;0.2159196;False;29.08.2023 14:12:29:198;1693311149198;_mainView;
469;689;0.1832429;0.5033858;-0.02795018;0.3161282;20059.3;0.2159197;False;29.08.2023 14:12:29:214;1693311149214;_mainView;
401;638;0.1566853;0.4663738;0.116888;0.2474168;20142.3;0.2243991;False;29.08.2023 14:12:29:234;1693311149234;_mainView;
360;583;0.1407551;0.4259892;0.116889;0.2474165;20217.1;0.2243996;False;29.08.2023 14:12:29:248;1693311149248;_mainView;
378;539;0.1479131;0.3943733;0.2691926;0.298111;20305.5;0.2239603;False;29.08.2023 14:12:29:264;1693311149264;_mainView;
420;506;0.1642514;0.3700828;0.2691926;0.298111;20385.0;0.2239604;False;29.08.2023 14:12:29:280;1693311149280;_mainView;
427;486;0.1668796;0.3553592;0.1226522;0.3322721;20416.9;0.2261814;False;29.08.2023 14:12:29:297;1693311149297;_mainView;
417;474;0.163239;0.3464166;0.1226519;0.3322722;20445.6;0.2261812;False;29.08.2023 14:12:29:314;1693311149314;_mainView;
365;456;0.1428339;0.3334629;-0.01062663;0.2628695;20512.9;0.213957;False;29.08.2023 14:12:29:382;1693311149382;_mainView;
309;448;0.1208989;0.3273095;0.02259653;0.3290026;21156.2;0.2677754;False;29.08.2023 14:12:29:398;1693311149398;_requestList;
257;444;0.1006681;0.3247982;0.02259635;0.3290026;21735.1;0.2677753;False;29.08.2023 14:12:29:414;1693311149414;_requestList;
252;441;0.09873568;0.3225811;0.1647505;0.3144588;21870.0;0.2079564;False;29.08.2023 14:12:29:430;1693311149430;_requestList;
268;439;0.1050239;0.3207324;0.1647505;0.3144588;21991.4;0.2079564;False;29.08.2023 14:12:29:448;1693311149448;_requestList;
286;449;0.1119387;0.3279916;0.1435288;0.3953959;22481.8;0.1934033;False;29.08.2023 14:12:29:464;1693311149464;_requestList;
303;463;0.1183805;0.3384545;0.1435292;0.3953955;22923.1;0.1934016;False;29.08.2023 14:12:29:480;1693311149480;_requestList;
307;518;0.1200264;0.378812;0.107507;0.6695145;23032.9;0.2145863;False;29.08.2023 14:12:29:497;1693311149497;_requestList;
305;585;0.1193941;0.427899;0.1075057;0.6695149;23131.7;0.2145867;False;29.08.2023 14:12:29:515;1693311149515;_requestList;
354;613;0.1385953;0.4483883;0.2996414;0.4185878;22995.3;0.2220931;False;29.08.2023 14:12:35:579;1693311155579;_mainView;
456;587;0.1783101;0.4295086;0.4283023;0.1906483;23015.4;0.2215519;False;29.08.2023 14:12:35:613;1693311155613;_mainView;
588;600;0.2298446;0.4382846;0.4942666;0.5872276;22968.9;0.1562761;False;29.08.2023 14:12:35:649;1693311155649;_mainView;
761;625;0.2972743;0.4565699;0.6449969;0.5719309;23009.0;0.138201;False;29.08.2023 14:12:35:674;1693311155674;_mainView;
914;655;0.3571278;0.4789075;0.5779046;0.5891823;23045.0;0.1375611;False;29.08.2023 14:12:35:687;1693311155687;_mainView;
1054;685;0.4118143;0.5006783;0.6206445;0.5898529;22905.1;0.1242526;True;29.08.2023 14:12:35:705;1693311155705;_mainView;
1175;711;0.4592372;0.5194858;0.6290531;0.5864978;22779.2;0.1241901;True;29.08.2023 14:12:35:721;1693311155721;_mainView;
1223;736;0.4779342;0.5382608;0.4400836;0.6170138;22608.5;0.142521;False;29.08.2023 14:12:35:771;1693311155771;_mainView;
