userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
EW13;5;InteractivePathPlanning;0,0;RequestStarted;1;
EW13;5;InteractivePathPlanning;0,0;RequestStarted;2;
EW13;5;InteractivePathPlanning;1,1;RequestOpenedMain;1;
EW13;5;InteractivePathPlanning;9,0;RequestRemovedMain;1;
EW13;5;InteractivePathPlanning;9,0;RequestOpenedSecondary;1;
EW13;5;InteractivePathPlanning;9,0;RequestOpenedMain;2;
EW13;5;InteractivePathPlanning;15,3;RequestRemovedSecondary;1;
EW13;5;InteractivePathPlanning;15,3;RequestRemovedMain;2;
EW13;5;InteractivePathPlanning;15,3;RequestOpenedSecondary;2;
EW13;5;InteractivePathPlanning;15,3;RequestOpenedMain;1;
EW13;5;InteractivePathPlanning;15,3;RequestRemovedSecondary;2;
EW13;5;InteractivePathPlanning;15,3;RequestOpenedSecondary;2;
EW13;5;InteractivePathPlanning;22,5;RequestRemovedSecondary;2;
EW13;5;InteractivePathPlanning;22,5;RequestRemovedMain;1;
EW13;5;InteractivePathPlanning;22,5;RequestOpenedSecondary;1;
EW13;5;InteractivePathPlanning;22,5;RequestOpenedMain;2;
EW13;5;InteractivePathPlanning;22,5;RequestRemovedSecondary;1;
EW13;5;InteractivePathPlanning;22,5;RequestOpenedSecondary;1;
EW13;5;InteractivePathPlanning;32,4;RequestRemovedSecondary;1;
EW13;5;InteractivePathPlanning;32,4;RequestRemovedMain;2;
EW13;5;InteractivePathPlanning;32,4;RequestOpenedSecondary;2;
EW13;5;InteractivePathPlanning;32,4;RequestOpenedMain;1;
EW13;5;InteractivePathPlanning;32,4;RequestRemovedSecondary;2;
EW13;5;InteractivePathPlanning;32,4;RequestOpenedSecondary;2;
EW13;5;InteractivePathPlanning;38,6;RequestRemovedSecondary;2;
EW13;5;InteractivePathPlanning;38,6;RequestRemovedMain;1;
EW13;5;InteractivePathPlanning;38,6;RequestOpenedSecondary;1;
EW13;5;InteractivePathPlanning;38,6;RequestOpenedMain;2;
EW13;5;InteractivePathPlanning;38,6;RequestRemovedSecondary;1;
EW13;5;InteractivePathPlanning;38,6;RequestOpenedSecondary;1;
EW13;5;InteractivePathPlanning;44,5;RequestRemovedSecondary;1;
EW13;5;InteractivePathPlanning;44,5;RequestRemovedMain;2;
EW13;5;InteractivePathPlanning;44,5;RequestOpenedSecondary;2;
EW13;5;InteractivePathPlanning;44,5;RequestOpenedMain;1;
EW13;5;InteractivePathPlanning;44,5;RequestRemovedSecondary;2;
EW13;5;InteractivePathPlanning;44,5;RequestOpenedSecondary;2;
EW13;5;InteractivePathPlanning;49,1;RequestRemovedMain;1;
EW13;5;InteractivePathPlanning;49,1;RequestFinished;1;
EW13;5;InteractivePathPlanning;56,4;RequestRemovedSecondary;2;
EW13;5;InteractivePathPlanning;56,4;RequestFinished;2;
