userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
RZ22;11;InteractivePathPlanning;0,0;RequestStarted;1;
RZ22;11;InteractivePathPlanning;0,0;RequestStarted;2;
RZ22;11;InteractivePathPlanning;0,0;RequestStarted;3;
RZ22;11;InteractivePathPlanning;0,0;RequestStarted;4;
RZ22;11;InteractivePathPlanning;3,1;RequestOpenedMain;1;
RZ22;11;InteractivePathPlanning;87,8;RequestRemovedMain;1;
RZ22;11;InteractivePathPlanning;87,8;RequestOpenedSecondary;1;
RZ22;11;InteractivePathPlanning;87,8;RequestOpenedMain;2;
RZ22;11;InteractivePathPlanning;88,5;RequestRemovedSecondary;1;
RZ22;11;InteractivePathPlanning;88,5;RequestFinished;1;
