userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
EW13;11;InteractivePathPlanning;0,0;RequestStarted;1;
EW13;11;InteractivePathPlanning;0,0;RequestStarted;2;
EW13;11;InteractivePathPlanning;0,0;RequestStarted;3;
EW13;11;InteractivePathPlanning;0,0;RequestStarted;4;
EW13;11;InteractivePathPlanning;3,0;RequestOpenedMain;1;
EW13;11;InteractivePathPlanning;11,7;RequestRemovedMain;1;
EW13;11;InteractivePathPlanning;11,7;RequestOpenedSecondary;1;
EW13;11;InteractivePathPlanning;11,7;RequestOpenedMain;2;
EW13;11;InteractivePathPlanning;17,6;RequestRemovedMain;2;
EW13;11;InteractivePathPlanning;17,6;RequestOpenedMain;3;
EW13;11;InteractivePathPlanning;20,2;RequestRemovedSecondary;1;
EW13;11;InteractivePathPlanning;20,2;RequestRemovedMain;3;
EW13;11;InteractivePathPlanning;20,2;RequestOpenedSecondary;3;
EW13;11;InteractivePathPlanning;20,2;RequestOpenedMain;1;
EW13;11;InteractivePathPlanning;20,2;RequestRemovedSecondary;3;
EW13;11;InteractivePathPlanning;20,2;RequestOpenedSecondary;3;
EW13;11;InteractivePathPlanning;23,5;RequestRemovedMain;1;
EW13;11;InteractivePathPlanning;23,5;RequestOpenedMain;4;
EW13;11;InteractivePathPlanning;28,4;RequestRemovedMain;4;
EW13;11;InteractivePathPlanning;28,4;RequestOpenedMain;2;
EW13;11;InteractivePathPlanning;37,1;RequestRemovedMain;2;
EW13;11;InteractivePathPlanning;37,1;RequestOpenedMain;1;
EW13;11;InteractivePathPlanning;43,0;RequestRemovedSecondary;3;
EW13;11;InteractivePathPlanning;43,0;RequestRemovedMain;1;
EW13;11;InteractivePathPlanning;43,0;RequestOpenedSecondary;1;
EW13;11;InteractivePathPlanning;43,0;RequestOpenedMain;3;
EW13;11;InteractivePathPlanning;43,0;RequestRemovedSecondary;1;
EW13;11;InteractivePathPlanning;43,0;RequestOpenedSecondary;1;
EW13;11;InteractivePathPlanning;46,9;RequestRemovedMain;3;
EW13;11;InteractivePathPlanning;46,9;RequestOpenedMain;4;
EW13;11;InteractivePathPlanning;49,5;RequestRemovedMain;4;
EW13;11;InteractivePathPlanning;49,5;RequestOpenedMain;2;
EW13;11;InteractivePathPlanning;53,3;RequestRemovedSecondary;1;
EW13;11;InteractivePathPlanning;53,3;RequestRemovedMain;2;
EW13;11;InteractivePathPlanning;53,3;RequestOpenedSecondary;2;
EW13;11;InteractivePathPlanning;53,3;RequestOpenedMain;1;
EW13;11;InteractivePathPlanning;53,3;RequestRemovedSecondary;2;
EW13;11;InteractivePathPlanning;53,3;RequestOpenedSecondary;2;
EW13;11;InteractivePathPlanning;56,0;RequestRemovedMain;1;
EW13;11;InteractivePathPlanning;56,0;RequestOpenedMain;3;
EW13;11;InteractivePathPlanning;58,2;RequestRemovedSecondary;2;
EW13;11;InteractivePathPlanning;58,2;RequestFinished;2;
EW13;11;InteractivePathPlanning;59,4;RequestFinished;1;
EW13;11;InteractivePathPlanning;59,4;RequestRemovedMain;3;
EW13;11;InteractivePathPlanning;59,4;RequestOpenedSecondary;3;
EW13;11;InteractivePathPlanning;59,4;RequestOpenedMain;4;
EW13;11;InteractivePathPlanning;66,5;RequestRemovedSecondary;3;
EW13;11;InteractivePathPlanning;66,5;RequestFinished;3;
EW13;11;InteractivePathPlanning;68,4;RequestRemovedMain;4;
EW13;11;InteractivePathPlanning;68,4;RequestFinished;4;
