userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
MJ28;5;InteractivePathPlanning;0,0;2;0;1421;651;False;False;None;0;0;0;0;
MJ28;5;InteractivePathPlanning;0,1;2;0;143;1161;False;False;None;0;0;0;0;
MJ28;5;InteractivePathPlanning;0,2;2;0;150;1168;False;False;None;0;0;0;0;
MJ28;5;InteractivePathPlanning;0,3;2;0;154;1189;False;False;None;0;0;0;0;
MJ28;5;InteractivePathPlanning;0,4;2;0;137;1235;False;False;None;0;0;0;0;
MJ28;5;InteractivePathPlanning;0,5;2;0;126;1273;False;False;MainView;0;0;0;0;
MJ28;5;InteractivePathPlanning;0,6;2;0;116;1284;False;False;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;0,7;2;0;116;1284;False;False;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;0,8;2;0;413;1152;False;False;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;0,9;2;0;822;938;False;False;RequestList;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,0;2;0;973;847;False;False;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,1;2;0;976;853;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,2;2;0;1053;853;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,3;2;0;1466;809;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,4;2;0;1925;777;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,5;2;0;2012;770;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,6;2;0;2009;767;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,7;2;0;2026;787;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,8;2;0;2061;815;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;1,9;2;0;2110;832;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,0;2;0;2117;853;False;True;None;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,1;2;0;2117;853;False;True;RequestList;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,2;2;0;2131;860;False;True;RequestList;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,3;2;0;2118;881;False;True;None;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,4;2;0;2107;895;False;True;None;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,5;2;0;2135;951;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,6;2;0;2132;955;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,7;2;0;2125;972;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,8;2;0;2152;1004;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;2,9;2;0;2201;1046;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;3,0;2;0;2212;1056;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;3,1;2;0;2215;1063;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;3,2;2;0;2233;1081;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;3,3;2;0;2247;1098;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;3,4;2;0;2247;1130;False;True;MainView;1;0;0;0;
MJ28;5;InteractivePathPlanning;3,5;2;0;2247;1131;False;True;SecondaryView;1;0;0;0;
MJ28;5;InteractivePathPlanning;3,6;2;0;2191;903;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;3,7;2;0;2111;641;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;3,8;2;0;2107;441;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;3,9;2;0;2131;336;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;4,0;2;0;2149;301;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;4,1;2;0;2187;500;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;4,2;2;0;2191;776;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;4,3;2;0;2205;825;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;4,4;2;0;2205;867;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;4,5;2;0;2195;934;False;True;SecondaryView;2;0;0;0;
MJ28;5;InteractivePathPlanning;4,6;2;0;2195;937;False;True;SecondaryView;2;1;0;0;
MJ28;5;InteractivePathPlanning;4,7;2;0;2195;937;False;True;SecondaryView;2;1;0;0;
MJ28;5;InteractivePathPlanning;4,8;2;0;2195;944;False;True;SecondaryView;2;1;0;0;
MJ28;5;InteractivePathPlanning;4,9;2;0;2201;1004;False;True;SecondaryView;2;1;0;0;
MJ28;5;InteractivePathPlanning;5,0;2;0;2198;1011;False;True;SecondaryView;2;1;0;0;
MJ28;5;InteractivePathPlanning;5,1;2;0;2184;921;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,2;2;0;2163;704;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,3;2;0;2160;588;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,4;2;0;2153;448;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,5;2;0;2153;417;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,6;2;0;2170;454;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,7;2;0;2187;549;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,8;2;0;2194;601;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;5,9;2;0;2205;615;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;6,0;2;0;2205;629;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;6,1;2;0;2188;636;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;6,2;2;0;2184;640;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;6,3;2;0;2184;640;False;True;SecondaryView;3;1;0;0;
MJ28;5;InteractivePathPlanning;6,4;2;0;2184;640;False;True;SecondaryView;3;2;0;0;
MJ28;5;InteractivePathPlanning;6,5;2;0;2184;640;False;True;SecondaryView;3;2;0;0;
MJ28;5;InteractivePathPlanning;6,6;2;0;2184;640;False;True;MainView;3;2;0;0;
MJ28;5;InteractivePathPlanning;6,7;2;0;2187;647;False;True;MainView;3;2;0;0;
MJ28;5;InteractivePathPlanning;6,8;2;0;2187;647;False;True;MainView;3;2;0;0;
MJ28;5;InteractivePathPlanning;6,9;2;0;2187;647;False;True;MainView;3;2;0;0;
MJ28;5;InteractivePathPlanning;7,0;2;0;2187;647;False;True;SecondaryView;3;2;0;0;
MJ28;5;InteractivePathPlanning;7,1;2;0;2191;668;False;True;SecondaryView;3;2;0;0;
MJ28;5;InteractivePathPlanning;7,2;2;0;2194;748;False;True;SecondaryView;3;2;0;0;
