X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
548;9;0.2343751;0.007986664;0.5859963;0.01996866;30168.8;0.1197163;True;26.08.2023 14:48:45:646;1693054125646;_mainView;
901;35;0.3852566;0.0291765;0.6348852;0.09822312;30093.9;0.1223949;True;26.08.2023 14:48:45:670;1693054125670;_mainView;
1069;58;0.4569912;0.0474979;0.4892776;0.09745136;30099.9;0.1377145;False;26.08.2023 14:48:45:690;1693054125690;_mainView;
1140;77;0.487043;0.06277552;0.4650539;0.1078159;30105.2;0.1377781;False;26.08.2023 14:48:45:705;1693054125705;_mainView;
1104;84;0.4719416;0.06858329;0.254954;0.05759409;30113.0;0.1562407;False;26.08.2023 14:48:45:724;1693054125724;_mainView;
1027;88;0.439012;0.07210353;0.2400064;0.07760695;30119.9;0.1562997;False;26.08.2023 14:48:45:740;1693054125740;_mainView;
900;68;0.3846688;0.05558726;0.07864782;-0.09011111;29983.7;0.1766739;False;26.08.2023 14:48:45:761;1693054125761;_mainView;
760;39;0.3247011;0.03200208;0.05380604;-0.09381089;29861.1;0.1767092;False;26.08.2023 14:48:45:778;1693054125778;_mainView;
631;16;0.2697993;0.013612;0.06108126;-0.04228327;29645.3;0.1787826;False;26.08.2023 14:48:45:801;1693054125801;_mainView;
515;0;0.2202509;-0.0004920089;0.03443262;-0.04225871;29451.0;0.1788395;False;26.08.2023 14:48:45:815;1693054125815;Offscreen;
423;-12;0.1809544;-0.01042308;0.05759719;-0.03520736;29162.3;0.2002361;False;26.08.2023 14:48:45:836;1693054125836;Offscreen;
347;-18;0.1485356;-0.01511221;0.04029807;-0.01358626;28902.4;0.200263;False;26.08.2023 14:48:45:852;1693054125852;Offscreen;
302;-31;0.1291197;-0.02540351;0.1002345;-0.09129938;28780.4;0.1896599;False;26.08.2023 14:48:45:871;1693054125871;Offscreen;
265;-46;0.1134205;-0.03777178;0.06253329;-0.09813437;28670.5;0.1897167;False;26.08.2023 14:48:45:887;1693054125887;Offscreen;
240;-56;0.1029435;-0.04614235;0.08008847;-0.06511006;28484.7;0.197553;False;26.08.2023 14:48:45:906;1693054125906;Offscreen;
224;-63;0.0958873;-0.05185818;0.08010277;-0.06511506;28317.5;0.1975978;False;26.08.2023 14:48:45:921;1693054125921;Offscreen;
205;-71;0.08763951;-0.05799107;0.04815921;-0.08544752;28185.5;0.1917347;False;26.08.2023 14:48:45:942;1693054125942;Offscreen;
186;-73;0.07982533;-0.05986043;0.0487515;-0.0504379;28192.8;0.1848768;False;26.08.2023 14:48:45:961;1693054125961;Offscreen;
164;-73;0.07045503;-0.05988127;0.02477983;-0.05247805;28199.3;0.1849108;False;26.08.2023 14:48:45:977;1693054125977;Offscreen;
146;-68;0.06274548;-0.05570542;0.03708342;-0.02115426;28197.8;0.1811517;False;26.08.2023 14:48:45:996;1693054125996;Offscreen;
129;-62;0.05551729;-0.05059865;0.02709839;-0.02536997;28196.4;0.1811479;False;26.08.2023 14:48:46:14;1693054126014;Offscreen;
119;-50;0.05087586;-0.04079562;0.04185703;0.01942316;28211.4;0.1832268;False;26.08.2023 14:48:46:33;1693054126033;Offscreen;
100;-38;0.04306368;-0.03145124;-0.002608628;0.005951075;28225.0;0.1832157;False;26.08.2023 14:48:46:50;1693054126050;Offscreen;
