userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
CT19;-3;Waypoint;0,0;RequestStarted;1;
CT19;-3;Waypoint;0,0;RequestStarted;2;
CT19;-3;Waypoint;1,7;RequestOpenedMain;1;
CT19;-3;Waypoint;43,7;RequestOpenedSecondary;2;
CT19;-3;Waypoint;45,9;RequestRemovedSecondary;2;
CT19;-3;Waypoint;45,9;RequestOpenedSecondary;2;
CT19;-3;Waypoint;50,5;RequestRemovedSecondary;2;
CT19;-3;Waypoint;50,5;RequestRemovedMain;1;
CT19;-3;Waypoint;50,5;RequestOpenedSecondary;1;
CT19;-3;Waypoint;50,5;RequestOpenedMain;2;
CT19;-3;Waypoint;50,5;RequestRemovedSecondary;1;
CT19;-3;Waypoint;50,5;RequestOpenedSecondary;1;
CT19;-3;Waypoint;77,3;RequestRemovedSecondary;1;
CT19;-3;Waypoint;77,3;RequestRemovedMain;2;
CT19;-3;Waypoint;77,3;RequestOpenedSecondary;2;
CT19;-3;Waypoint;77,3;RequestOpenedMain;1;
CT19;-3;Waypoint;77,3;RequestRemovedSecondary;2;
CT19;-3;Waypoint;77,3;RequestOpenedSecondary;2;
CT19;-3;Waypoint;81,3;RequestRemovedMain;1;
CT19;-3;Waypoint;81,3;RequestOpenedMain;1;
CT19;-3;Waypoint;82,8;RequestRemovedMain;1;
CT19;-3;Waypoint;82,8;RequestFinished;1;
