userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
DB06;2;InteractivePathPlanning;0,0;1;0;1505;618;False;False;None;0;0;0;0;
DB06;2;InteractivePathPlanning;0,1;1;0;1315;654;False;False;None;0;0;0;0;
DB06;2;InteractivePathPlanning;0,2;1;0;1315;647;False;False;None;0;0;0;0;
DB06;2;InteractivePathPlanning;0,3;1;0;1315;647;False;False;None;0;0;0;0;
DB06;2;InteractivePathPlanning;0,4;1;0;1315;647;False;False;None;0;0;0;0;
DB06;2;InteractivePathPlanning;0,5;1;0;1319;647;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;0,6;1;0;1340;650;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;0,7;1;0;1343;657;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;0,8;1;0;1343;657;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;0,9;1;0;1323;664;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,0;1;0;1270;695;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,1;1;0;1158;762;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,2;1;0;843;884;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,3;1;0;542;1087;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,4;1;0;413;1129;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,5;1;0;311;1192;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,6;1;0;248;1276;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,7;1;0;231;1294;False;False;MainView;0;0;0;0;
DB06;2;InteractivePathPlanning;1,8;1;0;293;1267;False;False;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;1,9;1;0;762;1193;False;False;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,0;1;0;1074;1095;False;False;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,1;1;0;1105;1081;False;False;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,2;1;0;1207;1011;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,3;1;0;1427;913;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,4;1;0;1571;875;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,5;1;0;1571;919;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,6;1;0;1578;889;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,7;1;0;1998;805;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,8;1;0;2166;807;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;2,9;1;0;2152;794;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,0;1;0;2180;765;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,1;1;0;2180;783;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,2;1;0;2162;801;False;True;MainView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,3;1;0;2194;769;False;True;SecondaryView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,4;1;0;2201;800;False;True;SecondaryView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,5;1;0;2197;808;False;True;SecondaryView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,6;1;0;2222;793;False;True;SecondaryView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,7;1;0;2236;888;False;True;SecondaryView;1;0;0;0;
DB06;2;InteractivePathPlanning;3,8;1;0;2239;892;False;True;SecondaryView;2;0;0;0;
DB06;2;InteractivePathPlanning;3,9;1;0;2233;581;False;True;SecondaryView;2;0;0;0;
DB06;2;InteractivePathPlanning;4,0;1;0;2243;430;False;True;SecondaryView;2;0;0;0;
DB06;2;InteractivePathPlanning;4,1;1;0;2288;748;False;True;SecondaryView;2;0;0;0;
DB06;2;InteractivePathPlanning;4,2;1;0;2292;959;False;True;SecondaryView;3;0;0;0;
DB06;2;InteractivePathPlanning;4,3;1;0;2282;595;False;True;SecondaryView;3;0;0;0;
DB06;2;InteractivePathPlanning;4,4;1;0;2299;485;False;True;SecondaryView;3;0;0;0;
DB06;2;InteractivePathPlanning;4,5;1;0;2264;874;False;True;SecondaryView;3;0;0;0;
DB06;2;InteractivePathPlanning;4,6;1;0;2278;738;False;True;SecondaryView;4;0;0;0;
