userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
UK11;6;Waypoint;0,0;RequestStarted;1;
UK11;6;Waypoint;0,0;RequestStarted;2;
UK11;6;Waypoint;4,3;RequestOpenedMain;1;
UK11;6;Waypoint;9,5;RequestRemovedMain;1;
UK11;6;Waypoint;9,5;RequestOpenedSecondary;1;
UK11;6;Waypoint;9,5;RequestOpenedMain;2;
UK11;6;Waypoint;15,6;RequestRemovedSecondary;1;
UK11;6;Waypoint;15,6;RequestRemovedMain;2;
UK11;6;Waypoint;15,6;RequestOpenedSecondary;2;
UK11;6;Waypoint;15,6;RequestOpenedMain;1;
UK11;6;Waypoint;15,6;RequestRemovedSecondary;2;
UK11;6;Waypoint;15,6;RequestOpenedSecondary;2;
UK11;6;Waypoint;23,4;RequestRemovedSecondary;2;
UK11;6;Waypoint;23,4;RequestRemovedMain;1;
UK11;6;Waypoint;23,4;RequestOpenedSecondary;1;
UK11;6;Waypoint;23,4;RequestOpenedMain;2;
UK11;6;Waypoint;23,4;RequestRemovedSecondary;1;
UK11;6;Waypoint;23,4;RequestOpenedSecondary;1;
UK11;6;Waypoint;37,7;RequestRemovedSecondary;1;
UK11;6;Waypoint;37,7;RequestRemovedMain;2;
UK11;6;Waypoint;37,7;RequestOpenedSecondary;2;
UK11;6;Waypoint;37,7;RequestOpenedMain;1;
UK11;6;Waypoint;37,7;RequestRemovedSecondary;2;
UK11;6;Waypoint;37,7;RequestOpenedSecondary;2;
UK11;6;Waypoint;45,7;RequestRemovedSecondary;2;
UK11;6;Waypoint;45,7;RequestRemovedMain;1;
UK11;6;Waypoint;45,7;RequestOpenedSecondary;1;
UK11;6;Waypoint;45,7;RequestOpenedMain;2;
UK11;6;Waypoint;45,7;RequestRemovedSecondary;1;
UK11;6;Waypoint;45,7;RequestOpenedSecondary;1;
UK11;6;Waypoint;49,1;RequestRemovedSecondary;1;
UK11;6;Waypoint;49,1;RequestRemovedMain;2;
UK11;6;Waypoint;49,1;RequestOpenedSecondary;2;
UK11;6;Waypoint;49,1;RequestOpenedMain;1;
UK11;6;Waypoint;49,1;RequestRemovedSecondary;2;
UK11;6;Waypoint;49,1;RequestOpenedSecondary;2;
UK11;6;Waypoint;50,9;RequestRemovedSecondary;2;
UK11;6;Waypoint;50,9;RequestRemovedMain;1;
UK11;6;Waypoint;50,9;RequestOpenedSecondary;1;
UK11;6;Waypoint;50,9;RequestOpenedMain;2;
UK11;6;Waypoint;50,9;RequestRemovedSecondary;1;
UK11;6;Waypoint;50,9;RequestOpenedSecondary;1;
UK11;6;Waypoint;57,3;RequestRemovedSecondary;1;
UK11;6;Waypoint;57,3;RequestFinished;1;
UK11;6;Waypoint;69,8;RequestRemovedMain;2;
UK11;6;Waypoint;69,8;RequestFinished;2;
