UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
ML16;-1;Trajectory;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,1;0,01086738;202,0074;196,9147;196,9147;599,7066;(0.00, -0.44, 0.01);0,2930287;False;False;1;0,2368666;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,2;0,03384098;201,9736;196,9147;196,9147;599,6729;(-0.01, -0.44, 0.04);1,242234;False;False;1;0,236302;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,3;0,06692638;201,9066;196,9147;196,9147;599,6059;(-0.03, -0.44, 0.09);2,255923;False;False;1;0,2358245;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,4;0,09710074;201,8096;196,9147;196,9147;599,5089;(-0.06, -0.44, 0.17);3,051189;False;False;1;0,2344039;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;1482,4;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,5;0,1305862;201,679;196,9147;196,9147;599,3784;(-0.09, -0.44, 0.28);3,914758;False;False;1;0,2322184;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;1482,5;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,6;0,1402488;201,5388;196,9147;196,9147;599,2383;(-0.13, -0.44, 0.40);5,142567;False;False;1;0,2295667;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;1482,6;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,7;0,1985291;201,3404;196,9147;196,9147;599,0399;(-0.19, -0.44, 0.56);6,123544;False;False;1;0,22563;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;1482,7;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,8;0,202295;201,1382;196,9147;196,9147;598,8377;(-0.25, -0.44, 0.73);7,352123;False;False;1;0,2200588;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;1482,9;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;0,9;0,2766539;200,8617;196,9147;196,9147;598,5616;(-0.33, -0.44, 0.96);8,667638;False;False;1;0,2116479;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;1483,1;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;1,0;0,273142;200,5888;196,9147;196,9147;598,2888;(-0.41, -0.44, 1.18);9,863524;False;False;1;0,2022825;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;0,0;1483,4;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;1,1;0,3637159;200,2253;196,3433;196,3433;597,9254;(-0.51, -0.44, 1.48);11,34642;False;False;1;0,1935944;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;0,0;1483,6;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;1,2;0,4156897;199,8097;196,3433;196,3433;597,5099;(-0.63, -0.44, 1.83);12,92055;False;False;1;0,1874222;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;0,0;1484,0;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;1,3;0,46982;199,34;195,7718;195,7718;597,0405;(-0.76, -0.44, 2.22);14,34294;False;False;1;0,1810087;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;0,0;1484,4;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;1,4;0,4474749;198,8926;195,2004;195,2004;596,5932;(-0.88, -0.44, 2.59);16,03014;False;False;1;0,1755022;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;0,0;1484,9;20;0,00;0,00;False;False;0;Left;
ML16;-1;Trajectory;1;1,5;0,5745535;198,3181;194,629;194,629;596,0189;(-1.04, -0.44, 3.07);17,70435;False;False;1;0,168697;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;0,0;1485,3;20;0,00;0,00;False;False;0;Left;
