X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
185;157;0.07940122;0.128287;0.1985229;0.3207496;28520.5;0.2102789;False;25.08.2023 20:11:47:929;1692987107929;_requestList;
351;245;0.1499953;0.1994456;0.3080446;0.2929729;28543.9;0.2208746;False;25.08.2023 20:11:47:950;1692987107950;_mainView;
406;304;0.1738075;0.2479563;0.1352123;0.3440274;28565.0;0.2188517;False;25.08.2023 20:11:47:967;1692987107967;_mainView;
381;343;0.1631077;0.2794465;0.01804005;0.3389901;28546.1;0.2247599;False;25.08.2023 20:11:47:984;1692987107984;_mainView;
315;364;0.134862;0.2966232;-0.03552426;0.3123148;28528.6;0.224632;False;25.08.2023 20:11:48:0;1692987108000;_mainView;
282;385;0.1207858;0.3140671;0.1176687;0.3849739;28500.4;0.211362;False;25.08.2023 20:11:48:20;1692987108020;_requestList;
267;397;0.1144783;0.3236708;0.1188971;0.332476;28474.6;0.2112966;False;25.08.2023 20:11:48:37;1692987108037;_requestList;
254;434;0.10882;0.3532922;0.08794104;0.5555047;28510.8;0.2155271;False;25.08.2023 20:11:48:54;1692987108054;_requestList;
238;470;0.101796;0.3828962;0.06702314;0.5063175;28543.5;0.2154996;False;25.08.2023 20:11:48:70;1692987108070;_requestList;
222;502;0.09495044;0.409234;0.06701766;0.5063123;28572.8;0.2154983;False;25.08.2023 20:11:48:88;1692987108088;_requestList;
214;511;0.09142081;0.4162368;0.09001575;0.3674963;28515.7;0.2082919;False;25.08.2023 20:11:48:107;1692987108107;_requestList;
210;508;0.08971847;0.4140203;0.08996592;0.367422;28464.2;0.2082472;False;25.08.2023 20:11:48:124;1692987108124;_requestList;
208;501;0.08900224;0.4080145;0.08998714;0.3674534;28417.9;0.2082657;False;25.08.2023 20:11:48:141;1692987108141;_requestList;
223;485;0.09548066;0.3953999;0.1518329;0.315647;28412.5;0.210939;False;25.08.2023 20:11:48:160;1692987108160;_requestList;
251;459;0.1073407;0.3734965;0.1789661;0.2438515;28407.6;0.210958;False;25.08.2023 20:11:48:175;1692987108175;_requestList;
287;420;0.1229602;0.3424431;0.2038129;0.1749076;28366.8;0.1963832;False;25.08.2023 20:11:48:193;1692987108193;_mainView;
324;381;0.138536;0.3107385;0.2037984;0.1748971;28330.0;0.1964031;False;25.08.2023 20:11:48:210;1692987108210;_mainView;
329;354;0.1406644;0.2882954;0.095116;0.2315315;28440.6;0.1834424;False;25.08.2023 20:11:48:228;1692987108228;_mainView;
315;333;0.1346513;0.2712715;0.0763949;0.2217048;28542.8;0.1834619;False;25.08.2023 20:11:48:250;1692987108250;_mainView;
325;317;0.1392533;0.2581322;0.2016047;0.2186688;28505.5;0.2008337;False;25.08.2023 20:11:48:271;1692987108271;_mainView;
344;300;0.1470198;0.244647;0.1924745;0.1865872;28471.8;0.2010307;False;25.08.2023 20:11:48:285;1692987108285;_mainView;
363;285;0.1553329;0.2324678;0.1924761;0.1865882;28441.6;0.2010279;False;25.08.2023 20:11:48:302;1692987108302;_mainView;
384;281;0.1642157;0.2289976;0.2038458;0.2497095;28524.9;0.2076316;False;25.08.2023 20:11:48:320;1692987108320;_mainView;
404;279;0.1726335;0.2275909;0.2061168;0.2300423;28600.0;0.2076628;False;25.08.2023 20:11:48:337;1692987108337;_mainView;
379;316;0.1620374;0.2578037;0.04046642;0.5128773;28681.1;0.1957985;False;25.08.2023 20:11:48:355;1692987108355;_mainView;
