UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
DB06;4;Trajectory;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,1;0,01396623;202,0043;196,9147;196,9147;599,7036;(0.00, -0.44, 0.01);0,3741392;False;False;1;0,2367657;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,2;0,03957679;201,9647;196,9147;196,9147;599,664;(-0.01, -0.44, 0.04);1,593497;False;False;1;0,236615;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,3;0,08051554;201,8842;196,9147;196,9147;599,5835;(-0.04, -0.44, 0.11);2,729705;False;False;1;0,2361858;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,4;0,1166451;201,7676;196,9147;196,9147;599,4668;(-0.07, -0.44, 0.21);3,475296;False;False;1;0,2350063;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,5;0,1306532;201,637;196,9147;196,9147;599,3363;(-0.10, -0.44, 0.32);4,830973;False;False;1;0,2325853;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,6;0,1906534;201,4464;196,9147;196,9147;599,1459;(-0.16, -0.44, 0.47);6,077201;False;False;1;0,2290064;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,7;0,2343111;201,2122;196,9147;196,9147;598,9117;(-0.22, -0.44, 0.67);7,226881;False;False;1;0,2239942;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,8;0,2382558;200,9741;196,9147;196,9147;598,6738;(-0.29, -0.44, 0.87);8,651155;False;False;1;0,217323;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;0,9;0,3246167;200,6498;196,9147;196,9147;598,3497;(-0.39, -0.44, 1.13);10,16706;False;False;1;0,2051998;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;2;Left;
DB06;4;Trajectory;1;1,0;0,3769004;200,273;196,9147;196,9147;597,9731;(-0.50, -0.44, 1.44);11,54242;False;False;1;0,1970059;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;2;Left;
