userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
EW13;2;InteractivePathPlanning;0,0;1;0;1368;640;False;False;None;0;0;0;0;0;
EW13;2;InteractivePathPlanning;0,1;1;0;532;797;False;False;None;22,9267;0;0;0;0;
EW13;2;InteractivePathPlanning;0,2;1;0;556;811;False;False;None;23,87681;0;0;0;0;
EW13;2;InteractivePathPlanning;0,3;1;0;556;811;False;False;None;23,87681;0;0;0;0;
EW13;2;InteractivePathPlanning;0,4;1;0;382;923;False;False;None;28,13089;0;0;0;0;
EW13;2;InteractivePathPlanning;0,5;1;0;210;1133;False;False;None;35,60757;0;0;0;0;
EW13;2;InteractivePathPlanning;0,6;1;0;193;1217;False;False;None;39,27176;0;0;0;0;
EW13;2;InteractivePathPlanning;0,7;1;0;179;1273;False;False;None;40,6605;0;0;0;0;
EW13;2;InteractivePathPlanning;0,8;1;0;168;1301;False;False;None;41,67864;1;0;0;0;
EW13;2;InteractivePathPlanning;0,9;1;0;273;1242;False;False;None;44,92996;1;0;0;0;
EW13;2;InteractivePathPlanning;1,0;1;0;906;1067;False;False;None;60,67097;1;0;0;0;
EW13;2;InteractivePathPlanning;1,1;1;0;983;1070;False;True;None;64,72095;1;0;0;0;
EW13;2;InteractivePathPlanning;1,2;1;0;1015;1032;False;True;MainView;66,24444;1;0;0;0;
EW13;2;InteractivePathPlanning;1,3;1;0;1372;945;False;True;MainView;74,78785;1;0;0;0;
EW13;2;InteractivePathPlanning;1,4;1;0;1575;878;False;True;MainView;81,55373;1;0;0;0;
EW13;2;InteractivePathPlanning;1,5;1;0;1897;843;False;True;MainView;90,55887;1;0;0;0;
EW13;2;InteractivePathPlanning;1,6;1;0;2086;864;False;True;SecondaryView;95,6953;1;0;0;0;
EW13;2;InteractivePathPlanning;1,7;1;0;2079;916;False;True;SecondaryView;97,41381;1;0;0;0;
EW13;2;InteractivePathPlanning;1,8;1;0;2103;927;False;True;SecondaryView;98,96758;1;0;0;0;
EW13;2;InteractivePathPlanning;1,9;1;0;2121;913;False;True;SecondaryView;99,49992;1;0;0;0;
EW13;2;InteractivePathPlanning;2,0;1;0;2177;924;False;True;SecondaryView;100,9282;1;0;0;0;
EW13;2;InteractivePathPlanning;2,1;1;0;2261;938;False;True;SecondaryView;103,6377;1;0;0;0;
EW13;2;InteractivePathPlanning;2,2;1;0;2278;934;False;True;SecondaryView;104,0739;1;0;0;0;
EW13;2;InteractivePathPlanning;2,3;1;0;2275;962;False;True;SecondaryView;104,6824;1;0;0;0;
EW13;2;InteractivePathPlanning;2,4;1;0;2265;945;False;True;SecondaryView;105,5922;1;0;0;0;
EW13;2;InteractivePathPlanning;2,5;1;0;2251;938;False;True;SecondaryView;105,9417;1;0;0;0;
EW13;2;InteractivePathPlanning;2,6;1;0;2244;941;False;True;SecondaryView;106,7097;1;0;0;0;
EW13;2;InteractivePathPlanning;2,7;1;0;2240;934;False;True;SecondaryView;107,0039;1;0;0;0;
EW13;2;InteractivePathPlanning;2,8;1;0;2237;931;False;True;SecondaryView;107,0842;1;0;0;0;
EW13;2;InteractivePathPlanning;2,9;1;0;2226;951;False;True;SecondaryView;107,8383;1;0;0;0;
EW13;2;InteractivePathPlanning;3,0;1;0;2226;955;False;True;SecondaryView;107,9453;1;0;0;0;
EW13;2;InteractivePathPlanning;3,1;1;0;2212;969;False;True;SecondaryView;108,3237;1;0;1;0;
EW13;2;InteractivePathPlanning;3,2;1;0;2188;972;False;True;SecondaryView;108,9631;1;0;1;0;
EW13;2;InteractivePathPlanning;3,3;1;0;2188;966;False;True;SecondaryView;109,3108;1;0;1;0;
EW13;2;InteractivePathPlanning;3,4;1;0;2191;997;False;True;SecondaryView;110,0331;1;0;1;0;
EW13;2;InteractivePathPlanning;3,5;1;0;2205;1007;False;True;Instructions;110,6381;1;0;1;0;
EW13;2;InteractivePathPlanning;3,6;1;0;2212;1014;False;True;SecondaryView;111,0662;1;0;1;0;
EW13;2;InteractivePathPlanning;3,7;1;0;2212;1014;False;True;SecondaryView;111,0662;1;0;1;0;
EW13;2;InteractivePathPlanning;3,8;1;0;2212;1018;False;True;SecondaryView;111,1732;1;0;1;0;
EW13;2;InteractivePathPlanning;3,9;1;0;2205;1021;False;True;SecondaryView;111,4407;1;0;1;0;
EW13;2;InteractivePathPlanning;4,0;1;0;2198;1025;False;True;SecondaryView;111,735;1;0;1;0;
EW13;2;InteractivePathPlanning;4,1;1;0;2198;1025;False;True;SecondaryView;111,735;1;0;1;0;
EW13;2;InteractivePathPlanning;4,2;1;0;2198;1025;False;True;SecondaryView;111,735;1;1;1;0;
EW13;2;InteractivePathPlanning;4,3;1;0;2198;1025;False;True;SecondaryView;111,735;1;1;1;0;
EW13;2;InteractivePathPlanning;4,4;1;0;2215;1042;False;True;SecondaryView;112,1871;1;1;1;0;
EW13;2;InteractivePathPlanning;4,5;1;0;2264;1161;False;True;SecondaryView;115,9169;1;1;1;0;
EW13;2;InteractivePathPlanning;4,6;1;0;2271;1175;False;True;SecondaryView;116,3435;1;1;1;0;
EW13;2;InteractivePathPlanning;4,7;1;0;2275;1144;False;True;SecondaryView;117,0942;1;1;1;0;
EW13;2;InteractivePathPlanning;4,8;1;0;2296;1015;False;True;SecondaryView;120,699;2;1;1;0;
EW13;2;InteractivePathPlanning;4,9;1;0;2306;864;False;True;SecondaryView;123,8231;2;1;1;0;
EW13;2;InteractivePathPlanning;5,0;1;0;2300;714;False;True;SecondaryView;128,028;2;1;1;0;
EW13;2;InteractivePathPlanning;5,1;1;0;2286;609;False;True;SecondaryView;131,5487;2;1;1;0;
EW13;2;InteractivePathPlanning;5,2;1;0;2278;790;False;True;SecondaryView;135,2484;2;1;1;0;
EW13;2;InteractivePathPlanning;5,3;1;0;2306;993;False;True;SecondaryView;141,4887;2;1;1;0;
EW13;2;InteractivePathPlanning;5,4;1;0;2306;969;False;True;SecondaryView;142,5377;3;1;1;0;
EW13;2;InteractivePathPlanning;5,5;1;0;2303;668;False;True;SecondaryView;149,4688;3;1;1;0;
EW13;2;InteractivePathPlanning;5,6;1;0;2296;549;False;True;SecondaryView;154,5439;3;1;1;0;
EW13;2;InteractivePathPlanning;5,7;1;0;2265;643;False;True;SecondaryView;156,0059;3;1;1;0;
EW13;2;InteractivePathPlanning;5,8;1;0;2226;762;False;True;SecondaryView;160,5193;3;1;1;0;
EW13;2;InteractivePathPlanning;5,9;1;0;2222;822;False;True;SecondaryView;162,1212;3;1;1;0;
EW13;2;InteractivePathPlanning;6,0;1;0;2212;836;False;True;SecondaryView;162,683;3;1;2;0;
EW13;2;InteractivePathPlanning;6,1;1;0;2181;871;False;True;SecondaryView;163,7949;3;1;2;0;
EW13;2;InteractivePathPlanning;6,2;1;0;2174;885;False;True;SecondaryView;164,5985;3;1;2;0;
EW13;2;InteractivePathPlanning;6,3;1;0;2184;885;False;True;MainView;164,759;3;1;2;0;
EW13;2;InteractivePathPlanning;6,4;1;0;2184;885;False;True;MainView;164,8661;3;1;2;0;
EW13;2;InteractivePathPlanning;6,5;1;0;2191;885;False;True;MainView;164,9463;3;1;2;0;
EW13;2;InteractivePathPlanning;6,6;1;0;2194;885;False;True;MainView;165,0533;3;1;2;0;
EW13;2;InteractivePathPlanning;6,7;1;0;2194;885;False;True;SecondaryView;165,1336;3;1;2;0;
EW13;2;InteractivePathPlanning;6,8;1;0;2194;885;False;True;MainView;165,1336;3;1;2;0;
EW13;2;InteractivePathPlanning;6,9;1;0;2194;885;False;True;SecondaryView;165,1336;3;1;2;0;
EW13;2;InteractivePathPlanning;7,0;1;0;2194;885;False;True;MainView;165,1336;3;1;2;0;
EW13;2;InteractivePathPlanning;7,1;1;0;2194;885;False;True;SecondaryView;165,1336;3;2;2;0;
EW13;2;InteractivePathPlanning;7,2;1;0;2194;885;False;True;SecondaryView;165,1336;3;2;2;0;
EW13;2;InteractivePathPlanning;7,3;1;0;2194;920;False;True;SecondaryView;166,0699;3;2;2;0;
EW13;2;InteractivePathPlanning;7,4;1;0;2250;1084;False;True;SecondaryView;170,7142;3;2;2;0;
EW13;2;InteractivePathPlanning;7,5;1;0;2289;1123;False;True;SecondaryView;172,2542;3;2;2;0;
EW13;2;InteractivePathPlanning;7,6;1;0;2299;1029;False;True;SecondaryView;174,8145;4;2;2;0;
EW13;2;InteractivePathPlanning;7,7;1;0;2299;798;False;True;SecondaryView;180,9943;4;2;2;0;
EW13;2;InteractivePathPlanning;7,8;1;0;2293;693;False;True;SecondaryView;183,8208;4;2;2;0;
EW13;2;InteractivePathPlanning;7,9;1;0;2244;727;False;True;SecondaryView;185,6325;4;2;2;0;
EW13;2;InteractivePathPlanning;8,0;1;0;2219;759;False;True;SecondaryView;186,7455;4;2;2;0;
EW13;2;InteractivePathPlanning;8,1;1;0;2226;752;False;True;SecondaryView;187,0573;4;2;2;0;
EW13;2;InteractivePathPlanning;8,2;1;0;2216;759;False;True;SecondaryView;187,4051;4;2;2;0;
EW13;2;InteractivePathPlanning;8,3;1;0;2198;780;False;True;SecondaryView;188,2317;4;2;2;0;
EW13;2;InteractivePathPlanning;8,4;1;0;2191;797;False;True;SecondaryView;188,8268;4;2;3;0;
EW13;2;InteractivePathPlanning;8,5;1;0;2188;811;False;True;Instructions;189,2281;4;2;3;0;
EW13;2;InteractivePathPlanning;8,6;1;0;2188;829;False;True;Instructions;189,7096;4;2;3;0;
EW13;2;InteractivePathPlanning;8,7;1;0;2191;839;False;True;Instructions;190,0574;4;2;3;0;
EW13;2;InteractivePathPlanning;8,8;1;0;2191;839;False;True;SecondaryView;190,0574;4;2;3;0;
EW13;2;InteractivePathPlanning;8,9;1;0;2191;839;False;True;SecondaryView;190,0574;4;2;3;0;
EW13;2;InteractivePathPlanning;9,0;1;0;2191;839;False;True;SecondaryView;190,0574;4;3;3;0;
EW13;2;InteractivePathPlanning;9,1;1;0;2191;839;False;True;MainView;190,0574;4;3;3;0;
EW13;2;InteractivePathPlanning;9,2;1;0;2212;853;False;True;MainView;190,777;4;3;3;0;
EW13;2;InteractivePathPlanning;9,3;1;0;2230;930;False;True;MainView;193,0559;4;3;3;0;
EW13;2;InteractivePathPlanning;9,4;1;0;2125;958;False;True;MainView;196,0222;4;3;3;0;
EW13;2;InteractivePathPlanning;9,5;1;0;2247;962;False;True;None;199,3144;4;3;3;0;
EW13;2;InteractivePathPlanning;9,6;1;0;2317;965;False;True;MainView;201,1938;4;3;3;0;
EW13;2;InteractivePathPlanning;9,7;1;0;2327;955;False;True;MainView;201,441;4;3;3;0;
EW13;2;InteractivePathPlanning;9,8;1;0;2338;948;False;True;SecondaryView;201,9925;4;3;3;0;
EW13;2;InteractivePathPlanning;9,9;1;0;2348;903;False;True;SecondaryView;203,3034;5;3;3;0;
EW13;2;InteractivePathPlanning;10,0;1;0;2355;773;False;True;SecondaryView;206,313;5;3;3;0;
EW13;2;InteractivePathPlanning;10,1;1;0;2338;703;False;True;SecondaryView;208,4333;5;3;3;0;
EW13;2;InteractivePathPlanning;10,2;1;0;2310;679;False;True;SecondaryView;209,8009;5;3;3;0;
EW13;2;InteractivePathPlanning;10,3;1;0;2223;734;False;True;SecondaryView;212,191;5;3;3;0;
EW13;2;InteractivePathPlanning;10,4;1;0;2195;759;False;True;SecondaryView;213,5814;5;3;3;0;
EW13;2;InteractivePathPlanning;10,5;1;0;2195;780;False;True;SecondaryView;214,277;5;3;3;0;
EW13;2;InteractivePathPlanning;10,6;1;0;2188;801;False;True;SecondaryView;214,7853;5;3;3;0;
EW13;2;InteractivePathPlanning;10,7;1;0;2181;832;False;True;SecondaryView;215,6414;5;3;4;0;
EW13;2;InteractivePathPlanning;10,8;1;0;2181;846;False;True;SecondaryView;216,2032;5;3;4;0;
EW13;2;InteractivePathPlanning;10,9;1;0;2191;853;False;True;SecondaryView;216,4975;5;3;4;0;
EW13;2;InteractivePathPlanning;11,0;1;0;2201;857;False;True;SecondaryView;216,979;5;3;4;0;
EW13;2;InteractivePathPlanning;11,1;1;0;2205;857;False;True;SecondaryView;217,086;5;3;4;0;
EW13;2;InteractivePathPlanning;11,2;1;0;2205;857;False;True;SecondaryView;217,086;5;3;4;0;
EW13;2;InteractivePathPlanning;11,3;1;0;2202;857;False;True;SecondaryView;217,086;5;3;4;0;
EW13;2;InteractivePathPlanning;11,4;1;0;2202;857;False;True;SecondaryView;217,1663;5;3;4;0;
EW13;2;InteractivePathPlanning;11,5;1;0;2202;860;False;True;SecondaryView;217,2466;5;3;4;0;
EW13;2;InteractivePathPlanning;11,6;1;0;2198;871;False;True;MainView;217,4873;5;3;4;0;
EW13;2;InteractivePathPlanning;11,7;1;0;2198;871;False;True;MainView;217,5943;5;3;4;0;
EW13;2;InteractivePathPlanning;11,8;1;0;2198;871;False;True;SecondaryView;217,5943;5;3;5;0;
EW13;2;InteractivePathPlanning;11,9;1;0;2198;871;False;True;SecondaryView;217,5943;5;3;5;0;
EW13;2;InteractivePathPlanning;12,0;1;0;2201;871;False;True;SecondaryView;217,6746;5;3;5;0;
EW13;2;InteractivePathPlanning;12,1;1;0;2201;874;False;True;SecondaryView;217,6746;5;3;5;0;
EW13;2;InteractivePathPlanning;12,2;1;0;2201;874;False;True;SecondaryView;217,7549;5;3;5;0;
EW13;2;InteractivePathPlanning;12,3;1;0;2201;874;False;True;SecondaryView;217,7549;5;4;5;0;
EW13;2;InteractivePathPlanning;12,4;1;0;2205;874;False;True;SecondaryView;217,7549;5;4;5;0;
EW13;2;InteractivePathPlanning;12,5;1;0;2243;888;False;True;MainView;218,5612;5;4;5;0;
EW13;2;InteractivePathPlanning;12,6;1;0;2320;979;False;True;SecondaryView;222,292;5;4;5;0;
EW13;2;InteractivePathPlanning;12,7;1;0;2327;969;False;True;SecondaryView;222,7485;5;4;5;0;
