userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
DB06;9;Waypoint;0,0;3;0;1249;658;False;False;None;0;0;0;0;
DB06;9;Waypoint;0,1;3;0;1435;682;False;False;None;1;0;0;0;
DB06;9;Waypoint;0,2;3;0;1435;682;False;False;None;1;0;0;0;
DB06;9;Waypoint;0,3;3;0;1435;682;False;False;None;1;0;0;0;
DB06;9;Waypoint;0,4;3;0;1435;682;False;False;None;1;0;0;0;
DB06;9;Waypoint;0,5;3;0;1435;682;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;0,6;3;0;1435;682;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;0,7;3;0;1435;682;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;0,8;3;0;1435;682;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;0,9;3;0;1438;682;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;1,0;3;0;1606;864;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;1,1;3;0;1537;1063;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;1,2;3;0;1061;1082;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;1,3;3;0;662;1189;False;False;None;1;0;0;0;
DB06;9;Waypoint;1,4;3;0;567;1270;False;False;None;1;0;0;0;
DB06;9;Waypoint;1,5;3;0;336;1301;False;False;None;1;0;0;0;
DB06;9;Waypoint;1,6;3;0;221;1315;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;1,7;3;0;203;1315;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;1,8;3;0;189;1319;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;1,9;3;0;168;1326;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;2,0;3;0;165;1326;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;2,1;3;0;165;1326;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;2,2;3;0;165;1326;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;2,3;3;0;165;1326;False;False;MainView;1;0;0;0;
DB06;9;Waypoint;2,4;3;0;189;1313;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;2,5;3;0;329;1232;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;2,6;3;0;833;1138;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;2,7;3;0;1193;1029;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;2,8;3;0;1187;1026;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;2,9;3;0;1183;1026;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;3,0;3;0;1124;1026;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;3,1;3;0;1096;1026;False;False;MainView;2;0;0;0;
DB06;9;Waypoint;3,2;3;0;1096;1015;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;3,3;3;0;1176;994;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;3,4;3;0;1337;994;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;3,5;3;0;1351;987;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;3,6;3;0;1361;984;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;3,7;3;0;1361;984;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;3,8;3;0;1480;952;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;3,9;3;0;1697;917;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;4,0;3;0;1750;923;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;4,1;3;0;1806;944;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;4,2;3;0;1848;948;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;4,3;3;0;1862;948;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;4,4;3;0;1890;948;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;4,5;3;0;1890;948;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;4,6;3;0;1893;948;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;4,7;3;0;1988;938;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;4,8;3;0;2103;935;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;4,9;3;0;2184;931;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;5,0;3;0;2184;931;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;5,1;3;0;2184;931;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;5,2;3;0;2184;931;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;5,3;3;0;2184;931;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;5,4;3;0;2184;931;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;5,5;3;0;2184;931;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;5,6;3;0;2184;931;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;5,7;3;0;2184;931;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;5,8;3;0;2184;931;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;5,9;3;0;2184;931;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;6,0;3;0;2184;931;False;True;SecondaryView;2;0;0;0;
DB06;9;Waypoint;6,1;3;0;2191;914;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;6,2;3;0;2191;903;False;True;MainView;2;0;0;0;
DB06;9;Waypoint;6,3;3;0;2191;903;False;True;MainView;2;0;0;0;
