userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
MS01;8;InteractivePathPlanning;0,0;RequestStarted;1;
MS01;8;InteractivePathPlanning;0,0;RequestStarted;2;
MS01;8;InteractivePathPlanning;0,0;RequestStarted;3;
MS01;8;InteractivePathPlanning;1,7;RequestOpenedMain;1;
MS01;8;InteractivePathPlanning;3,3;RequestOpenedSecondary;2;
MS01;8;InteractivePathPlanning;7,4;RequestRemovedSecondary;2;
MS01;8;InteractivePathPlanning;7,4;RequestRemovedMain;1;
MS01;8;InteractivePathPlanning;7,4;RequestOpenedSecondary;1;
MS01;8;InteractivePathPlanning;7,4;RequestOpenedMain;2;
MS01;8;InteractivePathPlanning;7,4;RequestRemovedSecondary;1;
MS01;8;InteractivePathPlanning;7,4;RequestOpenedSecondary;1;
MS01;8;InteractivePathPlanning;10,9;RequestRemovedSecondary;1;
MS01;8;InteractivePathPlanning;10,9;RequestRemovedMain;2;
MS01;8;InteractivePathPlanning;10,9;RequestOpenedSecondary;2;
MS01;8;InteractivePathPlanning;10,9;RequestOpenedMain;1;
MS01;8;InteractivePathPlanning;10,9;RequestRemovedSecondary;2;
MS01;8;InteractivePathPlanning;10,9;RequestOpenedSecondary;2;
MS01;8;InteractivePathPlanning;13,7;RequestRemovedMain;1;
MS01;8;InteractivePathPlanning;13,7;RequestOpenedMain;3;
MS01;8;InteractivePathPlanning;19,3;RequestRemovedSecondary;2;
MS01;8;InteractivePathPlanning;19,3;RequestRemovedMain;3;
MS01;8;InteractivePathPlanning;19,3;RequestOpenedSecondary;3;
MS01;8;InteractivePathPlanning;19,3;RequestOpenedMain;2;
MS01;8;InteractivePathPlanning;19,3;RequestRemovedSecondary;3;
MS01;8;InteractivePathPlanning;19,3;RequestOpenedSecondary;3;
MS01;8;InteractivePathPlanning;23,0;RequestRemovedMain;2;
MS01;8;InteractivePathPlanning;23,0;RequestOpenedMain;1;
MS01;8;InteractivePathPlanning;28,1;RequestRemovedSecondary;3;
MS01;8;InteractivePathPlanning;28,1;RequestRemovedMain;1;
MS01;8;InteractivePathPlanning;28,1;RequestOpenedSecondary;1;
MS01;8;InteractivePathPlanning;28,1;RequestOpenedMain;3;
MS01;8;InteractivePathPlanning;28,1;RequestRemovedSecondary;1;
MS01;8;InteractivePathPlanning;28,1;RequestOpenedSecondary;1;
MS01;8;InteractivePathPlanning;31,4;RequestRemovedMain;3;
MS01;8;InteractivePathPlanning;31,4;RequestOpenedMain;2;
MS01;8;InteractivePathPlanning;34,5;RequestRemovedSecondary;1;
MS01;8;InteractivePathPlanning;34,5;RequestRemovedMain;2;
MS01;8;InteractivePathPlanning;34,5;RequestOpenedSecondary;2;
MS01;8;InteractivePathPlanning;34,5;RequestOpenedMain;1;
MS01;8;InteractivePathPlanning;34,5;RequestRemovedSecondary;2;
MS01;8;InteractivePathPlanning;34,5;RequestOpenedSecondary;2;
MS01;8;InteractivePathPlanning;37,4;RequestRemovedMain;1;
MS01;8;InteractivePathPlanning;37,4;RequestOpenedMain;3;
MS01;8;InteractivePathPlanning;39,2;RequestFinished;1;
MS01;8;InteractivePathPlanning;43,5;RequestRemovedSecondary;2;
MS01;8;InteractivePathPlanning;43,5;RequestRemovedMain;3;
MS01;8;InteractivePathPlanning;43,5;RequestOpenedSecondary;3;
MS01;8;InteractivePathPlanning;43,5;RequestOpenedMain;2;
MS01;8;InteractivePathPlanning;43,5;RequestRemovedSecondary;3;
MS01;8;InteractivePathPlanning;43,5;RequestOpenedSecondary;3;
MS01;8;InteractivePathPlanning;47,2;RequestRemovedSecondary;3;
MS01;8;InteractivePathPlanning;47,2;RequestRemovedMain;2;
MS01;8;InteractivePathPlanning;47,2;RequestOpenedSecondary;2;
MS01;8;InteractivePathPlanning;47,2;RequestOpenedMain;3;
MS01;8;InteractivePathPlanning;47,2;RequestRemovedSecondary;2;
MS01;8;InteractivePathPlanning;47,2;RequestOpenedSecondary;2;
MS01;8;InteractivePathPlanning;49,2;RequestRemovedSecondary;2;
MS01;8;InteractivePathPlanning;49,2;RequestRemovedMain;3;
MS01;8;InteractivePathPlanning;49,2;RequestOpenedSecondary;3;
MS01;8;InteractivePathPlanning;49,2;RequestOpenedMain;2;
MS01;8;InteractivePathPlanning;49,2;RequestRemovedSecondary;3;
MS01;8;InteractivePathPlanning;49,2;RequestOpenedSecondary;3;
MS01;8;InteractivePathPlanning;49,4;RequestRemovedMain;2;
MS01;8;InteractivePathPlanning;49,4;RequestFinished;2;
MS01;8;InteractivePathPlanning;51,8;RequestRemovedSecondary;3;
MS01;8;InteractivePathPlanning;51,8;RequestOpenedMain;3;
MS01;8;InteractivePathPlanning;53,4;RequestRemovedMain;3;
MS01;8;InteractivePathPlanning;53,4;RequestFinished;3;
