UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
MJ28;9;Waypoint;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,1;0,01086738;202,0074;196,9147;196,9147;599,7066;(0.00, -0.44, 0.01);0,2930287;False;False;1;0,2368666;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,2;0,03401873;201,9734;196,9147;196,9147;599,6725;(-0.01, -0.44, 0.04);1,397091;False;False;1;0,2361945;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,3;0,06741097;201,906;196,9147;196,9147;599,6052;(-0.03, -0.44, 0.09);2,284832;False;False;1;0,235147;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,4;0,09963756;201,8064;196,9147;196,9147;599,5057;(-0.06, -0.44, 0.18);3,011724;False;False;1;0,2340168;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,5;0,131975;201,6744;196,9147;196,9147;599,3737;(-0.10, -0.44, 0.29);3,813507;False;False;1;0,2320688;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,6;0,1404673;201,534;196,9147;196,9147;599,2335;(-0.13, -0.44, 0.40);5,151173;False;False;1;0,230079;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,7;0,1989783;201,3351;196,9147;196,9147;599,0346;(-0.19, -0.44, 0.57);6,132562;False;False;1;0,2252403;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,8;0,239665;201,0956;196,9147;196,9147;598,7952;(-0.26, -0.44, 0.76);7,18559;False;False;1;0,2187518;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;0,9;0,2403444;200,8554;196,9147;196,9147;598,5552;(-0.33, -0.44, 0.96);8,698593;False;False;1;0,2111782;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,0;0,3234896;200,5322;196,9147;196,9147;598,2321;(-0.43, -0.44, 1.23);9,914994;False;False;1;0,2000292;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,1;0,3737672;200,1586;196,3433;196,3433;597,8587;(-0.53, -0.44, 1.54);11,20363;False;False;1;0,1920974;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,2;0,3627274;199,796;195,7718;195,7718;597,4963;(-0.63, -0.44, 1.84);13,04386;False;False;1;0,1866277;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,3;0,475092;199,321;195,7718;195,7718;597,0214;(-0.76, -0.44, 2.23);14,49694;False;False;1;0,1802124;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,4;0,5315615;198,7895;195,2004;195,2004;596,4902;(-0.91, -0.44, 2.68);15,94574;False;False;1;0,1737465;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,5;0,5000622;198,2896;194,0576;194,0576;595,9904;(-1.05, -0.44, 3.09);17,8619;False;False;1;0,1676696;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,6;0,6347948;197,6549;193,4862;193,4862;595,3559;(-1.22, -0.44, 3.62);19,28636;False;False;1;0,1600952;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,7;0,6902491;196,9648;192,9148;192,9148;594,666;(-1.41, -0.44, 4.19);20,7028;False;False;1;0,1518098;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,8;0,6349271;196,3299;192,3433;192,3433;594,0316;(-1.59, -0.44, 4.72);22,57463;False;False;1;0,1443194;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;1,9;0,7906366;195,5394;191,2005;191,2005;593,2412;(-1.81, -0.44, 5.38);23,96387;False;False;1;0,1345767;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;2,0;0,8451427;194,6945;190,629;190,629;592,3965;(-2.04, -0.44, 6.08);25,34894;False;False;1;0,1243642;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;False;False;3;Left;
MJ28;9;Waypoint;1;2,1;0,7667915;193,9278;189,4861;189,4861;591,6302;(-2.25, -0.44, 6.71);27,1799;False;False;1;0,1153031;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;False;False;3;Left;
