userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
AJ18;-2;InteractivePathPlanning;0,0;2;0;1309;667;False;False;None;0;0;0;0;0;
AJ18;-2;InteractivePathPlanning;0,1;2;0;1200;632;False;False;None;3,178979;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,2;2;0;1200;625;False;False;None;3,446501;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,3;2;0;1200;625;False;False;None;3,446501;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,4;2;0;1200;614;False;False;None;3,633767;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,5;2;0;1162;604;False;False;RequestList;4,901369;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,6;2;0;924;733;False;False;MainView;12,18517;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,7;2;0;679;925;False;False;MainView;20,07794;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,8;2;0;658;946;False;False;MainView;21,39309;1;0;0;0;
AJ18;-2;InteractivePathPlanning;0,9;2;0;515;1051;False;False;MainView;26,22305;1;0;0;0;
AJ18;-2;InteractivePathPlanning;1,0;2;0;378;1121;False;False;MainView;29,9947;1;0;0;0;
AJ18;-2;InteractivePathPlanning;1,1;2;0;242;1205;False;False;MainView;34,6803;1;0;0;0;
AJ18;-2;InteractivePathPlanning;1,2;2;0;123;1272;False;False;MainView;38,36991;1;0;0;0;
AJ18;-2;InteractivePathPlanning;1,3;2;0;91;1317;False;False;SecondaryView;39,65255;1;0;0;0;
AJ18;-2;InteractivePathPlanning;1,4;2;0;88;1331;False;False;SecondaryView;40,33168;1;0;0;0;
AJ18;-2;InteractivePathPlanning;1,5;2;0;88;1331;False;False;SecondaryView;40,33168;2;0;0;0;
