userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
PK11;6;Waypoint;0,0;RequestStarted;1;
PK11;6;Waypoint;0,0;RequestStarted;2;
PK11;6;Waypoint;2,1;RequestOpenedMain;1;
PK11;6;Waypoint;18,8;RequestRemovedMain;1;
PK11;6;Waypoint;18,8;RequestOpenedSecondary;1;
PK11;6;Waypoint;18,8;RequestOpenedMain;2;
PK11;6;Waypoint;32,0;RequestRemovedSecondary;1;
PK11;6;Waypoint;32,0;RequestRemovedMain;2;
PK11;6;Waypoint;32,0;RequestOpenedSecondary;2;
PK11;6;Waypoint;32,0;RequestOpenedMain;1;
PK11;6;Waypoint;32,0;RequestRemovedSecondary;2;
PK11;6;Waypoint;32,0;RequestOpenedSecondary;2;
PK11;6;Waypoint;44,7;RequestRemovedSecondary;2;
PK11;6;Waypoint;44,7;RequestRemovedMain;1;
PK11;6;Waypoint;44,7;RequestOpenedSecondary;1;
PK11;6;Waypoint;44,7;RequestOpenedMain;2;
PK11;6;Waypoint;44,7;RequestRemovedSecondary;1;
PK11;6;Waypoint;44,7;RequestOpenedSecondary;1;
PK11;6;Waypoint;57,6;RequestRemovedSecondary;1;
PK11;6;Waypoint;57,6;RequestRemovedMain;2;
PK11;6;Waypoint;57,6;RequestOpenedSecondary;2;
PK11;6;Waypoint;57,6;RequestOpenedMain;1;
PK11;6;Waypoint;57,6;RequestRemovedSecondary;2;
PK11;6;Waypoint;57,6;RequestOpenedSecondary;2;
PK11;6;Waypoint;63,7;RequestRemovedSecondary;2;
PK11;6;Waypoint;63,7;RequestRemovedMain;1;
PK11;6;Waypoint;63,7;RequestOpenedSecondary;1;
PK11;6;Waypoint;63,7;RequestOpenedMain;2;
PK11;6;Waypoint;63,7;RequestRemovedSecondary;1;
PK11;6;Waypoint;63,7;RequestOpenedSecondary;1;
PK11;6;Waypoint;64,9;RequestRemovedSecondary;1;
PK11;6;Waypoint;64,9;RequestFinished;1;
PK11;6;Waypoint;69,4;RequestRemovedMain;2;
PK11;6;Waypoint;69,4;RequestFinished;2;
