userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
LH22;12;Waypoint;0,0;RequestStarted;1;
LH22;12;Waypoint;0,0;RequestStarted;2;
LH22;12;Waypoint;0,0;RequestStarted;3;
LH22;12;Waypoint;0,0;RequestStarted;4;
LH22;12;Waypoint;2,1;RequestOpenedMain;1;
LH22;12;Waypoint;49,2;RequestRemovedMain;1;
LH22;12;Waypoint;49,2;RequestFinished;1;
LH22;12;Waypoint;49,6;RequestOpenedMain;2;
LH22;12;Waypoint;86,4;RequestRemovedMain;2;
LH22;12;Waypoint;86,4;RequestFinished;2;
LH22;12;Waypoint;86,7;RequestOpenedMain;3;
