X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
104;131;0.04479553;0.1069248;0.112;0.2673388;30088.5;0.1871193;False;26.08.2023 15:27:00:849;1693056420849;_requestList;
237;222;0.1013923;0.1809993;0.2538207;0.3146519;30016.5;0.1992421;False;26.08.2023 15:27:00:870;1693056420870;_requestList;
285;277;0.1220191;0.2261905;0.09953615;0.2969691;29881.3;0.1996568;False;26.08.2023 15:27:00:890;1693056420890;_mainView;
269;303;0.1151159;0.2472557;0.005215197;0.2476174;29759.6;0.1995072;False;26.08.2023 15:27:00:906;1693056420906;_requestList;
215;325;0.09190866;0.2647156;-0.05472878;0.3191812;29818.6;0.19934;False;26.08.2023 15:27:00:924;1693056420924;_requestList;
146;341;0.06250177;0.2779766;-0.07865348;0.3153249;29871.6;0.1992922;False;26.08.2023 15:27:00:940;1693056420940;_requestList;
69;341;0.02984732;0.2777884;-0.1165718;0.2246353;29894.7;0.2090344;False;26.08.2023 15:27:00:962;1693056420962;_requestList;
-1;334;-0.000440836;0.2718715;-0.1166022;0.2246151;29915.6;0.2090209;False;26.08.2023 15:27:00:976;1693056420976;Offscreen;
-60;329;-0.02605128;0.2682636;-0.1141388;0.262465;29984.6;0.1991794;False;26.08.2023 15:27:00:994;1693056420994;Offscreen;
-109;326;-0.04681549;0.2660544;-0.1142018;0.2624426;30046.7;0.1991837;False;26.08.2023 15:27:01:10;1693056421010;Offscreen;
-135;332;-0.05802142;0.2707088;-0.06639728;0.3179499;29941.4;0.1961253;False;26.08.2023 15:27:01:29;1693056421029;Offscreen;
-151;339;-0.06454319;0.275933;-0.07296529;0.3001635;29846.6;0.196062;False;26.08.2023 15:27:01:45;1693056421045;Offscreen;
-160;339;-0.06861277;0.2760598;-0.07577333;0.2559548;29835.8;0.2036277;False;26.08.2023 15:27:01:63;1693056421063;Offscreen;
-163;337;-0.06984724;0.2742319;-0.06354901;0.2586369;29826.0;0.2036504;False;26.08.2023 15:27:01:79;1693056421079;Offscreen;
-162;331;-0.06945077;0.2693788;-0.06117776;0.236736;29917.8;0.2034411;False;26.08.2023 15:27:01:97;1693056421097;Offscreen;
-163;323;-0.06987363;0.2630888;-0.07496998;0.2308407;30000.4;0.2034104;False;26.08.2023 15:27:01:113;1693056421113;Offscreen;
-162;319;-0.06941544;0.2600037;-0.06392023;0.2600286;30007.1;0.2035558;False;26.08.2023 15:27:01:136;1693056421136;Offscreen;
-158;318;-0.06786534;0.2593594;-0.05692819;0.2665428;30013.1;0.2035715;False;26.08.2023 15:27:01:151;1693056421151;Offscreen;
-153;314;-0.0656117;0.2557591;-0.05329201;0.2286542;29998.2;0.1973163;False;26.08.2023 15:27:01:172;1693056421172;Offscreen;
-140;318;-0.06007194;0.2592084;-0.02348015;0.3022673;29921.8;0.196877;False;26.08.2023 15:27:01:191;1693056421191;Offscreen;
-142;319;-0.06108273;0.2599074;-0.09187451;0.2516997;29853.0;0.196844;False;26.08.2023 15:27:01:209;1693056421209;Offscreen;
-131;322;-0.05615597;0.26254;-0.01139501;0.2814364;29898.4;0.1991329;False;26.08.2023 15:27:01:226;1693056421226;Offscreen;
-129;322;-0.05519453;0.2621606;-0.06722382;0.2483611;29939.3;0.1990411;False;26.08.2023 15:27:01:242;1693056421242;Offscreen;
-140;316;-0.06000548;0.257894;-0.1036107;0.2242157;29865.1;0.2007688;False;26.08.2023 15:27:01:260;1693056421260;Offscreen;
-156;310;-0.0668237;0.2523867;-0.103605;0.2242192;29798.3;0.2007698;False;26.08.2023 15:27:01:276;1693056421276;Offscreen;
-172;309;-0.07386089;0.2514916;-0.1043154;0.2664211;29984.3;0.1963094;False;26.08.2023 15:27:01:294;1693056421294;Offscreen;
-187;310;-0.08023693;0.2527118;-0.104347;0.2664111;30151.6;0.1963131;False;26.08.2023 15:27:01:309;1693056421309;Offscreen;
-188;307;-0.08053562;0.2504029;-0.05716315;0.2263999;30136.2;0.1964901;False;26.08.2023 15:27:01:327;1693056421327;Offscreen;
-182;303;-0.07813833;0.2467996;-0.05714092;0.2264151;30122.3;0.1964983;False;26.08.2023 15:27:01:343;1693056421343;Offscreen;
-185;301;-0.07912643;0.2453826;-0.09699675;0.2482884;30124.9;0.1956803;False;26.08.2023 15:27:01:361;1693056421361;Offscreen;
-190;301;-0.08149024;0.2450761;-0.09699675;0.2482885;30127.3;0.1956803;False;26.08.2023 15:27:01:376;1693056421376;Offscreen;
-191;306;-0.08170041;0.2495056;-0.0738562;0.2873088;30176.0;0.2015569;False;26.08.2023 15:27:01:393;1693056421393;Offscreen;
-189;314;-0.08094314;0.255531;-0.07384101;0.2873135;30219.8;0.2015543;False;26.08.2023 15:27:01:410;1693056421410;Offscreen;
-172;329;-0.07351335;0.2680089;-0.01525727;0.3465832;30248.7;0.1982362;False;26.08.2023 15:27:01:431;1693056421431;Offscreen;
-158;345;-0.06780338;0.2814409;-0.05078194;0.3417428;30274.7;0.1982323;False;26.08.2023 15:27:01:446;1693056421446;Offscreen;
-126;359;-0.0540329;0.2921163;0.03648868;0.3257996;30254.2;0.2094269;False;26.08.2023 15:27:01:464;1693056421464;Offscreen;
-89;369;-0.03822521;0.3004284;0.03644714;0.3257746;30235.7;0.209448;False;26.08.2023 15:27:01:479;1693056421479;Offscreen;
-67;376;-0.02868623;0.3061218;-0.01401052;0.319431;30392.0;0.2074499;False;26.08.2023 15:27:01:497;1693056421497;Offscreen;
-53;381;-0.02292342;0.310053;-0.01401296;0.31943;30532.6;0.2074503;False;26.08.2023 15:27:01:513;1693056421513;Offscreen;
20;391;0.00892271;0.3187365;0.2484247;0.3744779;30404.8;0.2005334;False;26.08.2023 15:27:01:531;1693056421531;_requestList;
114;403;0.04874753;0.3285619;0.2484064;0.3744719;30289.8;0.2005353;False;26.08.2023 15:27:01:547;1693056421547;_requestList;
244;409;0.1044801;0.3332298;0.4031072;0.331942;29916.7;0.1983402;False;26.08.2023 15:27:01:564;1693056421564;_requestList;
373;406;0.1595821;0.3303932;0.3885417;0.2880646;29581.0;0.1983285;False;26.08.2023 15:27:01:580;1693056421580;_mainView;
485;411;0.2075127;0.3347014;0.3798353;0.381755;29506.1;0.2033865;False;26.08.2023 15:27:01:598;1693056421598;_mainView;
578;419;0.2471188;0.3416732;0.3797917;0.3817597;29438.7;0.2033955;False;26.08.2023 15:27:01:614;1693056421614;_mainView;
669;432;0.2859353;0.3519607;0.4458259;0.4086209;29422.7;0.2033773;False;26.08.2023 15:27:01:633;1693056421633;_mainView;
749;445;0.3202092;0.3625887;0.4458049;0.408623;29408.2;0.203383;False;26.08.2023 15:27:01:648;1693056421648;_mainView;
805;441;0.3441022;0.3595285;0.4024232;0.2912015;29341.3;0.1956241;False;26.08.2023 15:27:01:668;1693056421668;_mainView;
865;446;0.3698318;0.3635556;0.485379;0.4091958;29322.0;0.2054834;False;26.08.2023 15:27:01:686;1693056421686;_mainView;
915;455;0.3912247;0.3708024;0.4635347;0.4142976;29304.6;0.2055183;False;26.08.2023 15:27:01:702;1693056421702;_mainView;
949;446;0.4055012;0.3629678;0.4366462;0.2689346;29257.6;0.1991041;False;26.08.2023 15:27:01:721;1693056421721;_mainView;
971;429;0.4151142;0.3493757;0.4366055;0.2689368;29215.3;0.1991044;False;26.08.2023 15:27:01:737;1693056421737;_mainView;
992;428;0.4238983;0.34831;0.4574467;0.3945939;29136.4;0.2058256;False;26.08.2023 15:27:01:754;1693056421754;_mainView;
1009;433;0.4313731;0.3528447;0.4574729;0.3945914;29065.3;0.2058217;False;26.08.2023 15:27:01:771;1693056421771;_mainView;
1025;434;0.4380006;0.3536705;0.4624137;0.3421113;29022.3;0.2030071;False;26.08.2023 15:27:01:788;1693056421788;_mainView;
1035;434;0.4425075;0.3533839;0.4528491;0.3476715;28983.6;0.203009;False;26.08.2023 15:27:01:805;1693056421805;_mainView;
1038;448;0.4436155;0.3649513;0.4344978;0.4615888;28948.8;0.2036166;False;26.08.2023 15:27:01:927;1693056421927;_mainView;
1073;467;0.4585392;0.3803343;0.5772273;0.4604298;28881.9;0.2078082;False;26.08.2023 15:27:01:953;1693056421953;_mainView;
1114;474;0.4759264;0.3864112;0.558964;0.3742316;28678.3;0.2005583;False;26.08.2023 15:27:01:980;1693056421980;_mainView;
1153;485;0.4927208;0.3947586;0.5608807;0.4390312;28533.3;0.2048082;False;26.08.2023 15:27:02:6;1693056422006;_mainView;
1198;499;0.5118608;0.4065905;0.6017839;0.4704238;28451.5;0.2167103;False;26.08.2023 15:27:02:36;1693056422036;_mainView;
1241;524;0.530241;0.4264042;0.6043876;0.5419974;28406.1;0.2132529;False;26.08.2023 15:27:02:62;1693056422062;_mainView;
1263;539;0.5396001;0.439095;0.5423659;0.4635522;28365.3;0.2131814;False;26.08.2023 15:27:02:83;1693056422083;_mainView;
1294;550;0.5531265;0.4475662;0.6268461;0.4660594;28395.6;0.2130808;False;26.08.2023 15:27:02:110;1693056422110;_mainView;
1310;545;0.5596076;0.4441104;0.5582886;0.3812582;28300.0;0.2084353;False;26.08.2023 15:27:02:136;1693056422136;_mainView;
1313;536;0.5612734;0.4362407;0.5487588;0.3852887;28098.3;0.1996971;False;26.08.2023 15:27:02:163;1693056422163;_mainView;
1322;530;0.5649158;0.4319745;0.58823;0.4286528;27948.8;0.1937128;False;26.08.2023 15:27:02:189;1693056422189;_mainView;
1324;522;0.565635;0.4253756;0.5568109;0.3881963;27814.2;0.1935328;False;26.08.2023 15:27:02:209;1693056422209;_mainView;
1321;511;0.5644774;0.4164694;0.5520081;0.3697001;27693.1;0.1934994;False;26.08.2023 15:27:02:229;1693056422229;_mainView;
1313;517;0.5612395;0.4211329;0.5392056;0.4957156;27788.1;0.1868223;False;26.08.2023 15:27:02:252;1693056422252;_mainView;
1315;526;0.5618367;0.4287218;0.5798859;0.4724614;27845.1;0.191408;False;26.08.2023 15:27:02:276;1693056422276;_mainView;
1315;531;0.5617698;0.4322075;0.558799;0.4302261;27921.7;0.1891728;False;26.08.2023 15:27:02:299;1693056422299;_mainView;
1311;536;0.5602418;0.4364123;0.5479003;0.4569927;27990.6;0.1890379;False;26.08.2023 15:27:02:317;1693056422317;_mainView;
1354;516;0.5785194;0.4203938;0.7355729;0.2711394;28128.9;0.1759149;False;26.08.2023 15:27:02:340;1693056422340;_mainView;
1431;489;0.6116532;0.3986869;0.8110693;0.2844327;28216.0;0.1835829;False;26.08.2023 15:27:02:363;1693056422363;_mainView;
1515;457;0.647542;0.3725629;0.809495;0.2449017;28294.5;0.1834901;False;26.08.2023 15:27:02:381;1693056422381;_mainView;
1589;423;0.6790978;0.3449239;0.7941236;0.2226577;28284.9;0.1931808;False;26.08.2023 15:27:02:405;1693056422405;_mainView;
1660;397;0.7091585;0.3234919;0.8294009;0.258597;28368.0;0.190447;False;26.08.2023 15:27:02:428;1693056422428;_mainView;
1718;367;0.7340034;0.2992743;0.8172551;0.1862341;28442.7;0.1902791;False;26.08.2023 15:27:02:446;1693056422446;_secondaryView;
1757;327;0.7505944;0.2661077;0.7868547;0.09049216;28458.3;0.1901749;False;26.08.2023 15:27:02:469;1693056422469;_secondaryView;
1777;283;0.759115;0.2309746;0.7622105;0.07539144;28553.9;0.207967;False;26.08.2023 15:27:02:492;1693056422492;_secondaryView;
1790;246;0.7647134;0.2005232;0.7763937;0.09155157;28640.0;0.2078377;False;26.08.2023 15:27:02:511;1693056422511;_secondaryView;
1802;213;0.769986;0.1737579;0.7908192;0.0762395;28504.0;0.210872;False;26.08.2023 15:27:02:534;1693056422534;_secondaryView;
1801;184;0.7694685;0.1499024;0.74383;0.06146302;28379.3;0.2081099;False;26.08.2023 15:27:02:556;1693056422556;_secondaryView;
1801;162;0.7695264;0.1321101;0.7721021;0.08192542;28267.1;0.2080206;False;26.08.2023 15:27:02:574;1693056422574;_secondaryView;
1815;147;0.7753676;0.1198348;0.8233454;0.09061554;28190.2;0.213237;False;26.08.2023 15:27:02:597;1693056422597;_secondaryView;
1838;135;0.7851807;0.1102865;0.8425073;0.08121958;28120.9;0.2130938;False;26.08.2023 15:27:02:615;1693056422615;_secondaryView;
1852;114;0.7913489;0.09278717;0.8024938;-0.01295743;28050.7;0.2100575;False;26.08.2023 15:27:02:638;1693056422638;_secondaryView;
1864;89;0.7966453;0.07274322;0.8153657;-0.0217844;27987.5;0.2099491;False;26.08.2023 15:27:02:659;1693056422659;_secondaryView;
1875;70;0.8009514;0.05738545;0.81503;0.01184884;27774.2;0.2005318;False;26.08.2023 15:27:02:682;1693056422682;_secondaryView;
1879;52;0.80297;0.04292592;0.8021818;-0.01418671;27531.3;0.2007077;False;26.08.2023 15:27:02:705;1693056422705;_secondaryView;
1879;33;0.8029279;0.02746061;0.7943999;-0.04159364;27268.0;0.2057305;False;26.08.2023 15:27:02:729;1693056422729;_secondaryView;
1883;16;0.8044693;0.01348182;0.817363;-0.03922698;27031.1;0.2054659;False;26.08.2023 15:27:02:747;1693056422747;_secondaryView;
1879;8;0.8028533;0.007244107;0.7832692;0.01240542;26876.6;0.2045101;False;26.08.2023 15:27:02:771;1693056422771;_secondaryView;
1861;-5;0.7949616;-0.004781491;0.7363726;-0.07876226;26854.1;0.2123288;False;26.08.2023 15:27:02:794;1693056422794;Offscreen;
1844;-18;0.7880849;-0.01534391;0.7633056;-0.05379329;26833.8;0.2120923;False;26.08.2023 15:27:02:811;1693056422811;Offscreen;
1832;-32;0.7827385;-0.02660161;0.7664762;-0.07671902;26811.0;0.1991561;False;26.08.2023 15:27:02:834;1693056422834;Offscreen;
1823;-46;0.7787901;-0.03791898;0.7678654;-0.08571145;26932.2;0.1983856;False;26.08.2023 15:27:02:857;1693056422857;Offscreen;
1817;-61;0.7764631;-0.04971169;0.7732567;-0.1011858;27041.2;0.1981184;False;26.08.2023 15:27:02:875;1693056422875;Offscreen;
1817;-68;0.7764024;-0.05549742;0.7853316;-0.05546412;27262.3;0.2028123;False;26.08.2023 15:27:02:898;1693056422898;Offscreen;
1822;-69;0.7784085;-0.05664146;0.7952121;-0.04263851;27461.3;0.2027031;False;26.08.2023 15:27:02:916;1693056422916;Offscreen;
1823;-79;0.7788008;-0.06507966;0.7739097;-0.1300918;27646.1;0.197542;False;26.08.2023 15:27:02:939;1693056422939;Offscreen;
1826;-89;0.7801188;-0.07283048;0.7894078;-0.1026106;27933.8;0.197858;False;26.08.2023 15:27:02:962;1693056422962;Offscreen;
1821;-91;0.7780209;-0.07478038;0.755363;-0.05946562;28122.2;0.1983243;False;26.08.2023 15:27:02:985;1693056422985;Offscreen;
1814;-93;0.7749317;-0.07603436;0.757936;-0.07848296;28291.8;0.1982805;False;26.08.2023 15:27:03:3;1693056423003;Offscreen;
1807;-96;0.7721864;-0.07860578;0.7620454;-0.09474847;28444.4;0.1982755;False;26.08.2023 15:27:03:21;1693056423021;Offscreen;
1798;-97;0.7684315;-0.07954264;0.7485634;-0.07685515;28529.5;0.2045088;False;26.08.2023 15:27:03:45;1693056423045;Offscreen;
1790;-102;0.7647806;-0.0831354;0.7498628;-0.1089931;28655.8;0.2050944;False;26.08.2023 15:27:03:68;1693056423068;Offscreen;
1784;-109;0.7622285;-0.08871755;0.7559581;-0.120233;28769.4;0.2050281;False;26.08.2023 15:27:03:85;1693056423085;Offscreen;
1781;-106;0.7609775;-0.08680422;0.7609942;-0.04839096;28785.1;0.2103867;False;26.08.2023 15:27:03:109;1693056423109;Offscreen;
1780;-90;0.760448;-0.07372636;0.7611471;0.02646354;28928.7;0.2076329;False;26.08.2023 15:27:03:133;1693056423133;Offscreen;
1782;-70;0.7614135;-0.05771742;0.7715278;0.02142289;29057.9;0.207385;False;26.08.2023 15:27:03:150;1693056423150;Offscreen;
1780;-59;0.7605088;-0.04862769;0.7491289;-0.03847561;29055.1;0.2021748;False;26.08.2023 15:27:03:173;1693056423173;Offscreen;
1776;-63;0.7587389;-0.05140845;0.7477971;-0.1111953;29051.7;0.2049514;False;26.08.2023 15:27:03:196;1693056423196;Offscreen;
1774;-76;0.7578378;-0.06232167;0.7575717;-0.1411298;29048.6;0.2047945;False;26.08.2023 15:27:03:214;1693056423214;Offscreen;
1774;-82;0.7580464;-0.06690247;0.7634202;-0.06048772;29139.2;0.2049765;False;26.08.2023 15:27:03:237;1693056423237;Offscreen;
1769;-91;0.7560764;-0.07424722;0.7389709;-0.1163072;29202.8;0.2069177;False;26.08.2023 15:27:03:260;1693056423260;Offscreen;
1761;-99;0.7526406;-0.0805737;0.7322648;-0.1030284;29260.1;0.2068934;False;26.08.2023 15:27:03:278;1693056423278;Offscreen;
1758;-105;0.7511801;-0.08582294;0.7530487;-0.1035126;29135.2;0.2118261;False;26.08.2023 15:27:03:302;1693056423302;Offscreen;
1753;-116;0.7488887;-0.09498344;0.7358943;-0.1493215;29006.9;0.2023618;False;26.08.2023 15:27:03:325;1693056423325;Offscreen;
1748;-126;0.7469923;-0.1030688;0.7406245;-0.132683;28891.4;0.20234;False;26.08.2023 15:27:03:343;1693056423343;Offscreen;
1742;-133;0.7441927;-0.108376;0.7287704;-0.1194172;28865.4;0.20548;False;26.08.2023 15:27:03:366;1693056423366;Offscreen;
1732;-135;0.7402331;-0.1103145;0.7188951;-0.1048078;28842.2;0.2022117;False;26.08.2023 15:27:03:389;1693056423389;Offscreen;
1729;-137;0.7386749;-0.1116548;0.7418604;-0.1148618;28821.3;0.2020978;False;26.08.2023 15:27:03:407;1693056423407;Offscreen;
1731;-133;0.7396576;-0.1089636;0.7540829;-0.08131942;28802.5;0.2020671;False;26.08.2023 15:27:03:425;1693056423425;Offscreen;
1729;-134;0.7389662;-0.10931;0.7292767;-0.1230746;28806.5;0.2035585;False;26.08.2023 15:27:03:449;1693056423449;Offscreen;
1726;-136;0.737577;-0.1108697;0.7289123;-0.1223401;28768.0;0.211541;False;26.08.2023 15:27:03:472;1693056423472;Offscreen;
1723;-139;0.7363092;-0.11375;0.7314744;-0.1312029;28733.3;0.2115597;False;26.08.2023 15:27:03:491;1693056423491;Offscreen;
1718;-142;0.7339509;-0.1160899;0.7196231;-0.1237316;28775.5;0.2114859;False;26.08.2023 15:27:03:513;1693056423513;Offscreen;
1722;-141;0.735801;-0.1152024;0.7606287;-0.09839496;28782.5;0.2139682;False;26.08.2023 15:27:03:537;1693056423537;Offscreen;
1729;-144;0.7387506;-0.1177926;0.7555989;-0.1427684;28788.8;0.2139739;False;26.08.2023 15:27:03:555;1693056423555;Offscreen;
1732;-148;0.7398552;-0.1207828;0.7370196;-0.1349667;28761.5;0.2042134;False;26.08.2023 15:27:03:579;1693056423579;Offscreen;
1735;-150;0.7413927;-0.1222063;0.7496068;-0.1218385;28758.3;0.2021022;False;26.08.2023 15:27:03:601;1693056423601;Offscreen;
1735;-154;0.7413703;-0.1253527;0.7349545;-0.145555;28609.8;0.2063171;False;26.08.2023 15:27:03:626;1693056423626;Offscreen;
1733;-159;0.7405391;-0.1299176;0.7337707;-0.1548452;28476.3;0.2063868;False;26.08.2023 15:27:03:644;1693056423644;Offscreen;
1736;-166;0.7417181;-0.135208;0.7548161;-0.1603762;28482.5;0.2115502;False;26.08.2023 15:27:03:667;1693056423667;Offscreen;
1745;-172;0.7456508;-0.1404484;0.7733346;-0.1622629;28506.6;0.2139912;False;26.08.2023 15:27:03:690;1693056423690;Offscreen;
1753;-187;0.7489422;-0.152522;0.7601716;-0.2309411;28528.4;0.214111;False;26.08.2023 15:27:03:707;1693056423707;Offscreen;
1760;-198;0.7519623;-0.1615394;0.7635527;-0.1870414;28472.1;0.2115823;False;26.08.2023 15:27:03:731;1693056423731;Offscreen;
1765;-212;0.7542368;-0.1732608;0.7607712;-0.2334665;28375.0;0.2170019;False;26.08.2023 15:27:03:754;1693056423754;Offscreen;
1764;-234;0.7537929;-0.1908144;0.7409124;-0.2882014;28287.6;0.217152;False;26.08.2023 15:27:03:773;1693056423773;Offscreen;
1770;-250;0.7562743;-0.2036645;0.7785543;-0.2385949;28262.6;0.2118139;False;26.08.2023 15:27:03:795;1693056423795;Offscreen;
1774;-268;0.758076;-0.218389;0.7628922;-0.2878505;28240.1;0.2119779;False;26.08.2023 15:27:03:813;1693056423813;Offscreen;
1772;-284;0.7573679;-0.231169;0.744222;-0.276985;28049.7;0.2057585;False;26.08.2023 15:27:03:836;1693056423836;Offscreen;
1750;-303;0.7476165;-0.2466035;0.6699991;-0.3222098;27878.3;0.2059078;False;26.08.2023 15:27:03:856;1693056423856;Offscreen;
