X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
161;212;0.06289959;0.1550481;0.1572647;0.3876589;43502.7;0.1833292;False;28.08.2023 17:22:09:997;1693236129997;_requestList;
276;288;0.1081795;0.2104745;0.1932335;0.2081679;43337.4;0.1835154;False;28.08.2023 17:22:10:13;1693236130013;_requestList;
347;355;0.1356197;0.259474;0.1778705;0.3960639;43270.7;0.2041591;False;28.08.2023 17:22:10:29;1693236130029;_mainView;
389;406;0.1522261;0.2971065;0.1778705;0.3960641;43210.6;0.204159;False;28.08.2023 17:22:10:45;1693236130045;_mainView;
422;436;0.1649672;0.3187059;0.2003692;0.3453566;43073.1;0.1928332;False;28.08.2023 17:22:10:62;1693236130062;_mainView;
446;453;0.1744698;0.3310099;0.200369;0.3453563;42949.4;0.1928333;False;28.08.2023 17:22:10:80;1693236130080;_mainView;
465;467;0.1816781;0.3415192;0.2022711;0.3775805;42834.7;0.2039792;False;28.08.2023 17:22:10:96;1693236130096;_mainView;
478;479;0.1870763;0.3500521;0.2022714;0.3775807;42731.5;0.2039794;False;28.08.2023 17:22:10:112;1693236130112;_mainView;
482;494;0.1885319;0.3613896;0.1788045;0.419922;42805.8;0.2001568;False;28.08.2023 17:22:10:128;1693236130128;_mainView;
481;510;0.1881124;0.372699;0.1788035;0.4199203;42872.6;0.2001568;False;28.08.2023 17:22:10:145;1693236130145;_mainView;
485;522;0.1896251;0.3815453;0.2037732;0.4086889;42772.6;0.2062522;False;28.08.2023 17:22:10:165;1693236130165;_mainView;
475;530;0.1859217;0.3878165;0.149277;0.4037179;42731.8;0.2017584;False;28.08.2023 17:22:10:180;1693236130180;_mainView;
461;537;0.1803339;0.3922756;0.1492408;0.4036644;42695.0;0.2017373;False;28.08.2023 17:22:10:196;1693236130196;_mainView;
455;553;0.1777642;0.4042915;0.1791946;0.4853686;42668.3;0.2030266;False;28.08.2023 17:22:10:212;1693236130212;_mainView;
452;572;0.1767935;0.4183159;0.1791947;0.4853681;42644.2;0.2030265;False;28.08.2023 17:22:10:231;1693236130231;_mainView;
459;587;0.1794173;0.4292952;0.2050035;0.4630826;42687.7;0.2066734;False;28.08.2023 17:22:10:246;1693236130246;_mainView;
469;599;0.1833312;0.4377543;0.2050035;0.4630826;42726.8;0.2066734;False;28.08.2023 17:22:10:262;1693236130262;_mainView;
476;619;0.1860167;0.452546;0.1923218;0.5403537;42794.0;0.2020417;False;28.08.2023 17:22:10:278;1693236130278;_mainView;
480;641;0.1878741;0.4685123;0.1923218;0.5403541;42854.4;0.2020415;False;28.08.2023 17:22:10:295;1693236130295;_mainView;
484;661;0.189168;0.4832675;0.1923218;0.5403541;42908.8;0.2020415;False;28.08.2023 17:22:10:312;1693236130312;_mainView;
447;636;0.174706;0.4646003;0.05009506;0.2507318;42765.1;0.1983902;False;28.08.2023 17:22:10:329;1693236130329;_mainView;
396;593;0.1549072;0.4333146;0.05009482;0.2507313;42635.7;0.1983903;False;28.08.2023 17:22:10:346;1693236130346;_mainView;
