X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
56;131;0.0220211;0.09631965;0.05505826;0.2408232;17015.5;0.2379439;False;23.08.2023 13:14:08:985;1692789248985;_requestList;
248;278;0.09704448;0.2036858;0.350036;0.4773862;17029.4;0.2441285;False;23.08.2023 13:14:09:0;1692789249000;_requestList;
322;360;0.1258537;0.263047;0.1041285;0.3318171;17042.0;0.2429555;False;23.08.2023 13:14:09:15;1692789249015;_mainView;
344;405;0.1346653;0.2960185;0.1041286;0.3318174;17053.3;0.2429556;False;23.08.2023 13:14:09:32;1692789249032;_mainView;
333;424;0.1301162;0.3099333;0.0656006;0.2963871;17075.7;0.2347406;False;23.08.2023 13:14:09:49;1692789249049;_mainView;
306;420;0.1198791;0.3070914;0.05746498;0.2326839;17120.7;0.2460082;False;23.08.2023 13:14:09:65;1692789249065;_requestList;
277;407;0.1085031;0.2975849;0.05746534;0.2326839;17161.1;0.2460082;False;23.08.2023 13:14:09:82;1692789249082;_requestList;
266;419;0.1042576;0.3065583;0.114951;0.4170794;17150.5;0.2447899;False;23.08.2023 13:14:09:99;1692789249099;_requestList;
265;441;0.1035692;0.3225172;0.1149512;0.4170794;17140.9;0.2447897;False;23.08.2023 13:14:09:116;1692789249116;_requestList;
267;465;0.1045035;0.3397576;0.114951;0.4170793;17132.3;0.2447898;False;23.08.2023 13:14:09:132;1692789249132;_requestList;
259;461;0.1012018;0.3370681;0.07024631;0.2452848;17132.5;0.2444239;False;23.08.2023 13:14:09:149;1692789249149;_requestList;
246;446;0.09640731;0.3259603;0.07024607;0.2452848;17132.7;0.2444238;False;23.08.2023 13:14:09:166;1692789249166;_requestList;
252;460;0.09877594;0.3363726;0.1377232;0.4672232;17130.2;0.2496888;False;23.08.2023 13:14:09:182;1692789249182;_requestList;
266;486;0.1040232;0.3550766;0.1377231;0.4672232;17128.1;0.2496887;False;23.08.2023 13:14:09:200;1692789249200;_requestList;
261;486;0.1021243;0.3550653;0.06519577;0.2791965;17142.6;0.2505904;False;23.08.2023 13:14:09:215;1692789249215;_requestList;
249;474;0.09730183;0.346861;0.06519571;0.2791965;17155.7;0.2505904;False;23.08.2023 13:14:09:232;1692789249232;_requestList;
243;470;0.09506872;0.3433219;0.09617904;0.3473567;17169.5;0.2456336;False;23.08.2023 13:14:09:249;1692789249249;_requestList;
241;468;0.09421088;0.3422081;0.09617952;0.3473566;17181.8;0.2456335;False;23.08.2023 13:14:09:265;1692789249265;_requestList;
231;459;0.0905899;0.3357598;0.06417939;0.2870502;17196.8;0.2507918;False;23.08.2023 13:14:09:282;1692789249282;_requestList;
220;448;0.08615027;0.3276724;0.06417957;0.2870503;17210.4;0.2507919;False;23.08.2023 13:14:09:299;1692789249299;_requestList;
221;468;0.08633552;0.3424481;0.1058554;0.4971784;17188.7;0.2493204;False;23.08.2023 13:14:09:315;1692789249315;_requestList;
226;500;0.08852597;0.3656392;0.105855;0.4971787;17169.3;0.2493203;False;23.08.2023 13:14:09:332;1692789249332;_requestList;
236;528;0.09223212;0.3863257;0.1139459;0.4630925;17179.5;0.2491294;False;23.08.2023 13:14:09:349;1692789249349;_requestList;
246;552;0.09620154;0.4036801;0.1139461;0.4630925;17188.7;0.2491294;False;23.08.2023 13:14:09:364;1692789249364;_requestList;
292;570;0.1141305;0.4168209;0.2460286;0.4549581;17219.7;0.2614069;False;23.08.2023 13:14:09:383;1692789249383;_requestList;
348;584;0.1362349;0.4266966;0.2460285;0.4549581;17247.6;0.261407;False;23.08.2023 13:14:09:398;1692789249398;_mainView;
383;603;0.1497707;0.4405835;0.1719198;0.5151846;17219.4;0.2643017;False;23.08.2023 13:14:09:416;1692789249416;_mainView;
399;609;0.1559435;0.4451957;0.1520406;0.4269905;17193.1;0.2599573;False;23.08.2023 13:14:09:432;1692789249432;_mainView;
405;609;0.1582248;0.4452482;0.1520405;0.4269904;17169.5;0.2599575;False;23.08.2023 13:14:09:450;1692789249450;_mainView;
387;596;0.1514427;0.43571;0.08621976;0.35677;17179.6;0.2469448;False;23.08.2023 13:14:09:466;1692789249466;_mainView;
362;579;0.1414247;0.4230027;0.08621976;0.3567699;17188.8;0.2469447;False;23.08.2023 13:14:09:481;1692789249481;_mainView;
336;567;0.1314265;0.4145385;0.08949879;0.3961707;17217.2;0.2439157;False;23.08.2023 13:14:09:498;1692789249498;_mainView;
313;559;0.1225174;0.4088471;0.08949891;0.3961708;17242.8;0.2439158;False;23.08.2023 13:14:09:515;1692789249515;_mainView;
294;554;0.115048;0.404985;0.08949915;0.3961709;17265.8;0.2439158;False;23.08.2023 13:14:09:532;1692789249532;_requestList;
326;567;0.1275673;0.414845;0.2611686;0.5118788;17303.0;0.2497175;False;23.08.2023 13:14:09:549;1692789249549;_mainView;
377;588;0.1474868;0.4296484;0.2611686;0.5118786;17336.5;0.2497179;False;23.08.2023 13:14:09:567;1692789249567;_mainView;
405;600;0.1583531;0.4388427;0.1673209;0.4547427;17336.6;0.2462644;False;23.08.2023 13:14:09:582;1692789249582;_mainView;
420;608;0.1640805;0.4445871;0.1673206;0.4547426;17336.7;0.2462644;False;23.08.2023 13:14:09:599;1692789249599;_mainView;
449;621;0.1756655;0.4536732;0.2480769;0.5053901;17373.7;0.2519854;False;23.08.2023 13:14:09:615;1692789249615;_mainView;
482;634;0.1885636;0.4632407;0.2480771;0.5053902;17406.9;0.2519854;False;23.08.2023 13:14:09:632;1692789249632;_mainView;
508;638;0.1986196;0.4665895;0.2293538;0.45546;17448.2;0.252575;False;23.08.2023 13:14:09:649;1692789249649;_mainView;
528;639;0.2063445;0.4668533;0.2293539;0.45546;17485.3;0.2525751;False;23.08.2023 13:14:09:666;1692789249666;_mainView;
541;648;0.2113502;0.473884;0.2213635;0.530845;17438.0;0.2470644;False;23.08.2023 13:14:09:682;1692789249682;_mainView;
549;661;0.2146243;0.4831181;0.2213635;0.530845;17395.3;0.2470644;False;23.08.2023 13:14:09:699;1692789249699;_mainView;
553;640;0.2160277;0.4679249;0.2143436;0.3051024;17335.8;0.2423537;False;23.08.2023 13:14:09:718;1692789249718;_mainView;
554;607;0.2164603;0.4436768;0.2143435;0.3051024;17282.2;0.2423537;False;23.08.2023 13:14:09:732;1692789249732;_mainView;
554;595;0.2164256;0.4346618;0.2143868;0.4585153;17210.8;0.2439296;False;23.08.2023 13:14:09:750;1692789249750;_mainView;
553;593;0.2161901;0.4332918;0.2143869;0.4585154;17146.6;0.2439297;False;23.08.2023 13:14:09:766;1692789249766;_mainView;
554;565;0.2165427;0.4134358;0.2204072;0.2550983;17119.0;0.2429035;False;23.08.2023 13:14:09:783;1692789249783;_mainView;
555;530;0.2171147;0.3876304;0.2204074;0.2550983;17094.1;0.2429035;False;23.08.2023 13:14:09:800;1692789249800;_mainView;
563;514;0.2202075;0.3759694;0.2434165;0.384292;17102.5;0.2406344;False;23.08.2023 13:14:09:817;1692789249817;_mainView;
575;508;0.2248777;0.3711038;0.2508923;0.3781985;17052.2;0.2464804;False;23.08.2023 13:14:09:833;1692789249833;_mainView;
588;506;0.229734;0.3697398;0.2508924;0.3781985;17006.9;0.2464803;False;23.08.2023 13:14:09:850;1692789249850;_mainView;
588;537;0.2299696;0.3923025;0.2122347;0.5840608;16999.4;0.2528768;False;23.08.2023 13:14:09:868;1692789249868;_mainView;
584;578;0.2281563;0.4229048;0.2122348;0.5840607;16992.7;0.2528766;False;23.08.2023 13:14:09:883;1692789249883;_mainView;
555;612;0.2167992;0.4473609;0.1304069;0.5252088;16929.3;0.2582259;False;23.08.2023 13:14:09:899;1692789249899;_mainView;
518;638;0.2024901;0.4664829;0.1304069;0.5252089;16872.3;0.2582257;False;23.08.2023 13:14:09:917;1692789249917;_mainView;
482;658;0.1884346;0.4812025;0.1304072;0.5252089;16821.0;0.2582257;False;23.08.2023 13:14:09:932;1692789249932;_mainView;
454;676;0.1777258;0.4943822;0.1462939;0.5435166;16699.3;0.2515863;False;23.08.2023 13:14:09:950;1692789249950;_mainView;
434;691;0.1696397;0.5054633;0.1462941;0.5435167;16589.7;0.2515862;False;23.08.2023 13:14:09:967;1692789249967;_mainView;
435;703;0.169946;0.5137353;0.2052415;0.5371075;16564.7;0.2530015;False;23.08.2023 13:14:09:983;1692789249983;_mainView;
445;711;0.1738943;0.5198833;0.2052418;0.5371074;16542.1;0.2530014;False;23.08.2023 13:14:09:999;1692789249999;_mainView;
461;722;0.1801789;0.5275094;0.2160517;0.5655404;16605.9;0.2557676;False;23.08.2023 13:14:10:17;1692789250017;_mainView;
478;732;0.1868075;0.5349586;0.2160514;0.5655403;16663.3;0.2557674;False;23.08.2023 13:14:10:32;1692789250032;_mainView;
489;737;0.1911225;0.5387962;0.1998772;0.5402849;16712.5;0.2553006;False;23.08.2023 13:14:10:49;1692789250049;_mainView;
496;740;0.1939582;0.5406375;0.1998778;0.5402831;16756.8;0.2553011;False;23.08.2023 13:14:10:68;1692789250068;_mainView;
591;758;0.231246;0.5539762;0.5275248;0.6566117;16794.6;0.2546634;False;23.08.2023 13:14:10:136;1692789250136;_mainView;
652;767;0.2548635;0.560948;0.298697;0.564439;16826.5;0.2590366;False;23.08.2023 13:14:10:155;1692789250155;_mainView;
675;773;0.2638835;0.5646788;0.2426281;0.5672212;16819.5;0.259221;False;23.08.2023 13:14:10:173;1692789250173;_mainView;
658;767;0.2571204;0.5606311;0.1647459;0.5121024;16813.1;0.2592584;False;23.08.2023 13:14:10:188;1692789250188;_mainView;
620;765;0.2424228;0.5592788;0.1485169;0.5645208;16796.0;0.2602714;False;23.08.2023 13:14:10:206;1692789250206;_mainView;
578;765;0.225839;0.5592532;0.1485172;0.5645211;16780.7;0.2602715;False;23.08.2023 13:14:10:222;1692789250222;_mainView;
554;767;0.2164298;0.5607531;0.2059709;0.5732374;16780.5;0.2505115;False;23.08.2023 13:14:10:240;1692789250240;_mainView;
540;770;0.2111793;0.562759;0.2059709;0.5732373;16780.4;0.2505116;False;23.08.2023 13:14:10:256;1692789250256;_mainView;
539;776;0.2108221;0.5670115;0.2291511;0.5939829;16732.3;0.2509314;False;23.08.2023 13:14:10:272;1692789250272;_mainView;
544;782;0.2126464;0.5717884;0.2291513;0.593983;16689.0;0.2509313;False;23.08.2023 13:14:10:290;1692789250290;_mainView;
515;747;0.2014276;0.5461109;0.1014358;0.3148146;16741.8;0.2518977;False;23.08.2023 13:14:10:308;1692789250308;_mainView;
476;705;0.1860281;0.5152941;0.1043844;0.3649892;16789.3;0.2520036;False;23.08.2023 13:14:10:322;1692789250322;_mainView;
436;664;0.1704619;0.485557;0.1043843;0.3649894;16832.1;0.2520037;False;23.08.2023 13:14:10:339;1692789250339;_mainView;
396;620;0.154693;0.4531178;0.08761713;0.3058735;16860.5;0.2473114;False;23.08.2023 13:14:10:356;1692789250356;_mainView;
359;579;0.1405393;0.423001;0.08761737;0.3058735;16886.0;0.2473114;False;23.08.2023 13:14:10:373;1692789250373;_mainView;
329;532;0.1288628;0.3886099;0.08984193;0.2267937;16946.4;0.2499123;False;23.08.2023 13:14:10:389;1692789250389;_mainView;
306;487;0.1195329;0.3560637;0.08984199;0.2267938;17000.7;0.2499121;False;23.08.2023 13:14:10:407;1692789250407;_requestList;
