userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
MR15;8;InteractivePathPlanning;0,0;RequestStarted;1;
MR15;8;InteractivePathPlanning;0,0;RequestStarted;2;
MR15;8;InteractivePathPlanning;0,0;RequestStarted;3;
MR15;8;InteractivePathPlanning;1,6;RequestOpenedMain;1;
MR15;8;InteractivePathPlanning;11,3;RequestRemovedMain;1;
MR15;8;InteractivePathPlanning;11,3;RequestOpenedSecondary;1;
MR15;8;InteractivePathPlanning;11,3;RequestOpenedMain;2;
MR15;8;InteractivePathPlanning;15,7;RequestRemovedMain;2;
MR15;8;InteractivePathPlanning;15,7;RequestOpenedMain;3;
MR15;8;InteractivePathPlanning;25,3;RequestRemovedSecondary;1;
MR15;8;InteractivePathPlanning;25,3;RequestRemovedMain;3;
MR15;8;InteractivePathPlanning;25,3;RequestOpenedSecondary;3;
MR15;8;InteractivePathPlanning;25,3;RequestOpenedMain;1;
MR15;8;InteractivePathPlanning;25,3;RequestRemovedSecondary;3;
MR15;8;InteractivePathPlanning;25,3;RequestOpenedSecondary;3;
MR15;8;InteractivePathPlanning;28,8;RequestRemovedMain;1;
MR15;8;InteractivePathPlanning;28,8;RequestOpenedMain;2;
MR15;8;InteractivePathPlanning;32,1;RequestRemovedSecondary;3;
MR15;8;InteractivePathPlanning;32,1;RequestRemovedMain;2;
MR15;8;InteractivePathPlanning;32,1;RequestOpenedSecondary;2;
MR15;8;InteractivePathPlanning;32,1;RequestOpenedMain;3;
MR15;8;InteractivePathPlanning;32,1;RequestRemovedSecondary;2;
MR15;8;InteractivePathPlanning;32,1;RequestOpenedSecondary;2;
MR15;8;InteractivePathPlanning;36,2;RequestRemovedMain;3;
MR15;8;InteractivePathPlanning;36,2;RequestOpenedMain;1;
MR15;8;InteractivePathPlanning;38,5;RequestRemovedSecondary;2;
MR15;8;InteractivePathPlanning;38,5;RequestRemovedMain;1;
MR15;8;InteractivePathPlanning;38,5;RequestOpenedSecondary;1;
MR15;8;InteractivePathPlanning;38,5;RequestOpenedMain;2;
MR15;8;InteractivePathPlanning;38,5;RequestRemovedSecondary;1;
MR15;8;InteractivePathPlanning;38,5;RequestOpenedSecondary;1;
MR15;8;InteractivePathPlanning;41,9;RequestRemovedMain;2;
MR15;8;InteractivePathPlanning;41,9;RequestOpenedMain;3;
MR15;8;InteractivePathPlanning;46,7;RequestFinished;2;
MR15;8;InteractivePathPlanning;49,8;RequestRemovedSecondary;1;
MR15;8;InteractivePathPlanning;49,8;RequestFinished;1;
MR15;8;InteractivePathPlanning;53,3;RequestRemovedMain;3;
MR15;8;InteractivePathPlanning;53,3;RequestFinished;3;
