UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AS21;2;InteractivePathPlanning;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,1;0,01347544;202,0048;196,9147;196,9147;599,704;(0.00, -0.44, 0.01);0,5327093;False;False;1;0,2369151;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,2;0,04678845;201,958;196,9147;196,9147;599,6573;(-0.02, -0.44, 0.05);1,431675;False;False;1;0,2366408;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,3;0,06535919;201,8927;196,9147;196,9147;599,5919;(-0.03, -0.44, 0.10);2,503335;False;False;1;0,2355759;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,4;0,1075803;201,7851;196,9147;196,9147;599,4844;(-0.06, -0.44, 0.19);3,360841;False;False;1;0,2347931;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,5;0,1434944;201,6417;196,9147;196,9147;599,3409;(-0.10, -0.44, 0.31);4,135965;False;False;1;0,2316464;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,6;0,1533739;201,4884;196,9147;196,9147;599,1878;(-0.15, -0.44, 0.44);5,632778;False;False;1;0,2287309;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,7;0,2182111;201,2702;196,9147;196,9147;598,9698;(-0.21, -0.44, 0.62);6,71968;False;False;1;0,2237818;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,8;0,26274;201,0077;196,9147;196,9147;598,7074;(-0.29, -0.44, 0.84);7,876435;False;False;1;0,2153115;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;0,9;0,2629505;200,745;196,9147;196,9147;598,4449;(-0.36, -0.44, 1.05);9,524576;False;False;1;0,2062564;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,0;0,3539874;200,3911;196,9147;196,9147;598,0912;(-0.46, -0.44, 1.35);10,83976;False;False;1;0,1978783;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,1;0,4081047;199,9832;196,3433;196,3433;597,6834;(-0.58, -0.44, 1.68);12,23205;False;False;1;0,1906041;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,2;0,3943583;199,5889;195,7718;195,7718;597,2892;(-0.69, -0.44, 2.01);14,17261;False;False;1;0,185463;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,3;0,5127504;199,0762;195,2004;195,2004;596,7767;(-0.83, -0.44, 2.44);15,6179;False;False;1;0,1808252;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,4;0,5681776;198,5081;194,629;194,629;596,2089;(-0.99, -0.44, 2.91);17,05647;False;False;1;0,173291;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,5;0,5314962;197,9767;194,0576;194,0576;595,6776;(-1.13, -0.44, 3.35);18,95206;False;False;1;0,167399;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,6;0,6707554;197,3061;193,4862;193,4862;595,0072;(-1.31, -0.44, 3.91);20,36121;False;False;1;0,1613681;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,7;0,7254757;196,5807;192,9148;192,9148;594,282;(-1.51, -0.44, 4.51);21,76529;False;False;1;0,1521257;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,8;0,6646622;195,9162;191,7719;191,7719;593,6177;(-1.70, -0.44, 5.06);23,61656;False;False;1;0,1446769;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;1,9;0,8254291;195,0909;190,629;190,629;592,7926;(-1.92, -0.44, 5.75);24,9941;False;False;1;0,136882;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,0;0,8790465;194,212;190,0575;190,0575;591,9141;(-2.17, -0.44, 6.48);26,37464;False;False;1;0,1256781;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,1;0,7949386;193,4172;188,9147;188,9147;591,1196;(-2.38, -0.44, 7.14);28,17626;False;False;1;0,1164672;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,2;0,9765921;192,4408;187,7718;187,7718;590,1435;(-2.65, -0.44, 7.95);29,53312;False;False;1;0,1060625;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,3;1,029178;191,4118;187,2004;187,2004;589,1147;(-2.93, -0.44, 8.81);30,86303;False;False;1;0,09461596;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,4;0,922967;190,489;186,0575;186,0575;588,1923;(-3.19, -0.44, 9.57);32,63707;False;False;1;0,08453522;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,5;1,12425;189,3649;184,9147;184,9147;587,0685;(-3.50, -0.44, 10.51);33,95233;False;False;1;0,07205951;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,6;1,175822;188,1893;183,7719;183,7719;585,8934;(-3.82, -0.44, 11.48);35,27017;False;False;1;0,05972576;0,00;0,00;0,00;0;0;0;0;0;2,6;0,0;0,0;False;False;1;Left;
AS21;2;InteractivePathPlanning;1;2,7;1,047861;187,1416;182,0576;182,0576;584,846;(-4.11, -0.44, 12.36);37,00777;False;False;1;0,04932509;0,00;0,00;0,00;0;0;0;0;0;2,7;0,0;0,0;False;False;1;Left;
