UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
MS18;9;Waypoint;2;0,0;0,01820591;202,0199;196,9153;196,9153;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,236584;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,1;0,01484378;202,0051;196,9153;196,9153;599,7027;(0.00, -0.44, 0.01);0,5970502;False;False;1;0,2359261;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;3681,5;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,2;0,03953158;201,9656;196,9153;196,9153;599,6631;(-0.02, -0.44, 0.04);1,590046;False;False;1;0,2350071;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;3681,5;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,3;0,07755743;201,888;196,9153;196,9153;599,5854;(-0.04, -0.44, 0.11);2,650736;False;False;1;0,2344376;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;3681,6;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,4;0,1122772;201,7758;196,9153;196,9153;599,4733;(-0.07, -0.44, 0.20);3,494745;False;False;1;0,2329771;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;3681,7;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,5;0,149556;201,6263;196,9153;196,9153;599,324;(-0.11, -0.44, 0.33);4,322124;False;False;1;0,2306397;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;3681,8;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,6;0,1596141;201,4667;196,9153;196,9153;599,1645;(-0.15, -0.44, 0.46);5,860054;False;False;1;0,2287309;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;3681,9;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,7;0,2262881;201,2405;196,9153;196,9153;598,9382;(-0.22, -0.44, 0.65);6,974825;False;False;1;0,2226683;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;3682,1;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,8;0,2717417;200,9689;196,9153;196,9153;598,6669;(-0.30, -0.44, 0.87);8,160921;False;False;1;0,2152073;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;3682,3;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;0,9;0,2721114;200,697;196,9153;196,9153;598,3953;(-0.38, -0.44, 1.10);9,843456;False;False;1;0,2070449;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;3682,5;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;1,0;0,3652404;200,3321;196,9153;196,9153;598,0306;(-0.48, -0.44, 1.40);11,1833;False;False;1;0,193986;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;0,0;3682,8;20;0,00;0,00;False;False;3;Left;
MS18;9;Waypoint;2;1,1;0,419951;199,9123;196,3438;196,3438;597,6108;(-0.60, -0.44, 1.74);12,60989;False;False;1;0,1862136;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;0,0;3683,2;20;0,00;0,00;False;False;3;Left;
