X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
413;261;0.1616778;0.1913483;0.4042348;0.4784186;48292.9;0.2193038;False;24.08.2023 12:23:36:960;1692872616960;_mainView;
664;405;0.259629;0.295945;0.4087021;0.429634;48291.4;0.222554;False;24.08.2023 12:23:36:977;1692872616977;_mainView;
816;508;0.3189704;0.3713013;0.4102697;0.5348219;48052.1;0.2204553;False;24.08.2023 12:23:36:991;1692872616991;_mainView;
908;579;0.3548737;0.4231031;0.4102694;0.534822;47836.8;0.2204554;False;24.08.2023 12:23:37:7;1692872617007;_mainView;
977;603;0.3816741;0.4404751;0.4527172;0.3861237;47749.5;0.2106794;False;24.08.2023 12:23:37:25;1692872617025;_mainView;
1027;604;0.4012719;0.4417275;0.4527172;0.3861237;47671.0;0.2106793;False;24.08.2023 12:23:37:40;1692872617040;_mainView;
1021;599;0.399097;0.4377343;0.3053859;0.4009453;47445.1;0.2101838;False;24.08.2023 12:23:37:57;1692872617057;_mainView;
992;591;0.3878667;0.4319587;0.3053859;0.4009453;47241.7;0.2101838;False;24.08.2023 12:23:37:73;1692872617073;_mainView;
1000;596;0.3907365;0.4354063;0.4592081;0.4867456;47190.0;0.2102035;False;24.08.2023 12:23:37:90;1692872617090;_mainView;
1022;605;0.3994227;0.4424856;0.4592081;0.4867456;47143.4;0.2102033;False;24.08.2023 12:23:37:107;1692872617107;_mainView;
1039;597;0.4060857;0.4364297;0.4258506;0.3579778;47071.5;0.2845182;False;24.08.2023 12:23:37:124;1692872617124;_mainView;
1052;582;0.4111405;0.4252908;0.4258501;0.3579777;47006.7;0.2845198;False;24.08.2023 12:23:37:141;1692872617141;_mainView;
1034;580;0.4041915;0.4241869;0.3264115;0.4601798;47009.8;0.2425532;False;24.08.2023 12:23:37:157;1692872617157;_mainView;
1005;585;0.3927408;0.4275943;0.3264119;0.4601798;47012.5;0.2425527;False;24.08.2023 12:23:37:174;1692872617174;_mainView;
998;602;0.3901631;0.4400693;0.4152809;0.5292103;47091.1;0.2223495;False;24.08.2023 12:23:37:190;1692872617190;_mainView;
1002;623;0.3917489;0.4551657;0.4152812;0.5292103;47161.8;0.2223489;False;24.08.2023 12:23:37:207;1692872617207;_mainView;
1013;647;0.3958436;0.4727781;0.4232132;0.5569692;47036.1;0.2610237;False;24.08.2023 12:23:37:223;1692872617223;_mainView;
