userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;MouseTravelDistanceInCm;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
CK21;3;Waypoint;0,0;1;0;1270;576;False;False;None;0;0;0;0;0;
CK21;3;Waypoint;0,1;1;0;1270;576;False;False;None;0;0;0;0;0;
CK21;3;Waypoint;0,2;1;0;1270;576;False;False;None;0;0;0;0;0;
CK21;3;Waypoint;0,3;1;0;1270;576;False;False;None;0;0;0;0;0;
CK21;3;Waypoint;0,4;1;0;1270;576;False;False;None;0;0;0;0;0;
CK21;3;Waypoint;0,5;1;0;1270;576;False;False;MainView;0;0;0;0;0;
CK21;3;Waypoint;0,6;1;0;1270;576;False;False;MainView;0;0;0;0;0;
CK21;3;Waypoint;0,7;1;0;1270;576;False;False;MainView;0;0;0;0;0;
CK21;3;Waypoint;0,8;1;0;1270;576;False;False;MainView;0;0;0;0;0;
CK21;3;Waypoint;0,9;1;0;1263;597;False;False;MainView;0,5995586;0;0;0;0;
CK21;3;Waypoint;1,0;1;0;1252;631;False;False;MainView;1,559521;0;0;0;0;
CK21;3;Waypoint;1,1;1;0;1252;632;False;False;MainView;1,586273;0;0;0;0;
CK21;3;Waypoint;1,2;1;0;1252;632;False;False;MainView;1,586273;0;0;0;0;
CK21;3;Waypoint;1,3;1;0;1252;632;False;False;MainView;1,586273;0;0;0;0;
CK21;3;Waypoint;1,4;1;0;1252;632;False;False;MainView;1,586273;0;0;0;0;
CK21;3;Waypoint;1,5;1;0;1252;632;False;False;MainView;1,586273;0;0;0;0;
CK21;3;Waypoint;1,6;1;0;1252;632;False;False;MainView;1,586273;0;0;0;0;
CK21;3;Waypoint;1,7;1;0;1252;632;False;False;MainView;1,586273;0;0;0;0;
CK21;3;Waypoint;1,8;1;0;1249;634;False;False;MainView;1,683927;0;0;0;0;
CK21;3;Waypoint;1,9;1;0;571;836;False;False;MainView;20,61029;0;0;0;0;
