UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
MJ28;7;Trajectory;3;1,0;0;199,268;194,166;194,166;603,7461;(0.00, -0.46, 0.00);0;False;False;1;0,4946651;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,1;0,0238496;199,2585;194,166;194,166;603,7366;(-0.01, -0.44, 0.01);0,3087906;False;False;1;0,4900343;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,2;0,03192842;199,2267;194,166;194,166;603,7049;(-0.01, -0.44, 0.03);1,312955;False;False;1;0,4885123;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,3;0,0679901;199,1587;194,166;194,166;603,637;(-0.03, -0.44, 0.09);2,313788;False;False;1;0,4884128;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,4;0,1015568;199,0572;194,166;194,166;603,5353;(-0.06, -0.44, 0.17);3,010518;False;False;1;0,4867178;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,5;0,1144385;198,9428;194,166;194,166;603,4212;(-0.09, -0.44, 0.27);4,251002;False;False;1;0,4851779;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,6;0,1690991;198,7737;194,166;194,166;603,2523;(-0.14, -0.44, 0.41);5,401893;False;False;1;0,4828992;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,7;0,2091201;198,5647;194,166;194,166;603,0432;(-0.20, -0.44, 0.58);6,444848;False;False;1;0,4780179;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,8;0,2521543;198,3127;194,166;194,166;602,7914;(-0.27, -0.44, 0.79);7,562849;False;False;1;0,4708371;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;1,9;0,2537015;198,0591;194,166;194,166;602,5382;(-0.35, -0.44, 1.00);9,175242;False;False;1;0,4635232;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;2,0;0,3421246;197,7174;194,166;194,166;602,1971;(-0.45, -0.44, 1.28);10,47014;False;False;1;0,4493516;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;2,1;0,3947833;197,323;193,5946;193,5946;601,803;(-0.57, -0.44, 1.61);11,84304;False;False;1;0,4327055;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;2,2;0,3840089;196,9397;193,0231;193,0231;601,4203;(-0.68, -0.44, 1.92);13,81536;False;False;1;0,4127939;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;2,3;0,5022932;196,4386;192,4517;192,4517;600,92;(-0.84, -0.44, 2.33);15,31412;False;False;1;0,3813289;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;2,4;0,5586486;195,8814;191,8804;191,8804;600,364;(-1.02, -0.44, 2.78);16,76941;False;False;1;0,3442985;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;3;Right;
MJ28;7;Trajectory;3;2,5;0,5225928;195,3601;191,309;191,309;599,8436;(-1.19, -0.44, 3.21);18,64673;False;False;1;0,3104309;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;3;Right;
