userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
MS18;-2;InteractivePathPlanning;0,0;RequestStarted;1;
MS18;-2;InteractivePathPlanning;0,0;RequestStarted;2;
MS18;-2;InteractivePathPlanning;2,1;RequestOpenedMain;1;
MS18;-2;InteractivePathPlanning;3,6;RequestOpenedSecondary;2;
MS18;-2;InteractivePathPlanning;14,5;RequestRemovedSecondary;2;
MS18;-2;InteractivePathPlanning;14,5;RequestRemovedMain;1;
MS18;-2;InteractivePathPlanning;14,5;RequestOpenedSecondary;1;
MS18;-2;InteractivePathPlanning;14,5;RequestOpenedMain;2;
MS18;-2;InteractivePathPlanning;14,5;RequestRemovedSecondary;1;
MS18;-2;InteractivePathPlanning;14,5;RequestOpenedSecondary;1;
MS18;-2;InteractivePathPlanning;19,8;RequestRemovedSecondary;1;
MS18;-2;InteractivePathPlanning;19,8;RequestRemovedMain;2;
MS18;-2;InteractivePathPlanning;19,8;RequestOpenedSecondary;2;
MS18;-2;InteractivePathPlanning;19,8;RequestOpenedMain;1;
MS18;-2;InteractivePathPlanning;19,8;RequestRemovedSecondary;2;
MS18;-2;InteractivePathPlanning;19,8;RequestOpenedSecondary;2;
MS18;-2;InteractivePathPlanning;26,1;RequestRemovedSecondary;2;
MS18;-2;InteractivePathPlanning;26,1;RequestRemovedMain;1;
MS18;-2;InteractivePathPlanning;26,1;RequestOpenedSecondary;1;
MS18;-2;InteractivePathPlanning;26,1;RequestOpenedMain;2;
MS18;-2;InteractivePathPlanning;26,1;RequestRemovedSecondary;1;
MS18;-2;InteractivePathPlanning;26,1;RequestOpenedSecondary;1;
MS18;-2;InteractivePathPlanning;36,3;RequestRemovedSecondary;1;
MS18;-2;InteractivePathPlanning;36,3;RequestRemovedMain;2;
MS18;-2;InteractivePathPlanning;36,3;RequestOpenedSecondary;2;
MS18;-2;InteractivePathPlanning;36,3;RequestOpenedMain;1;
MS18;-2;InteractivePathPlanning;36,3;RequestRemovedSecondary;2;
MS18;-2;InteractivePathPlanning;36,3;RequestOpenedSecondary;2;
MS18;-2;InteractivePathPlanning;44,3;RequestRemovedSecondary;2;
MS18;-2;InteractivePathPlanning;44,3;RequestRemovedMain;1;
MS18;-2;InteractivePathPlanning;44,3;RequestOpenedSecondary;1;
MS18;-2;InteractivePathPlanning;44,3;RequestOpenedMain;2;
MS18;-2;InteractivePathPlanning;44,3;RequestRemovedSecondary;1;
MS18;-2;InteractivePathPlanning;44,3;RequestOpenedSecondary;1;
MS18;-2;InteractivePathPlanning;47,8;RequestRemovedSecondary;1;
MS18;-2;InteractivePathPlanning;47,8;RequestFinished;1;
MS18;-2;InteractivePathPlanning;65,3;RequestRemovedMain;2;
MS18;-2;InteractivePathPlanning;65,3;RequestFinished;2;
