UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
DB06;-1;Trajectory;2;0,0;0,01841518;199,268;194,166;194,166;603,7459;(0.00, -0.44, 0.00);0;False;False;1;0,4931983;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,1;0,01174612;199,2571;194,166;194,166;603,7352;(-0.01, -0.44, 0.01);0,4173759;False;False;1;0,4900381;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,2;0,04269116;199,2145;194,166;194,166;603,6927;(-0.02, -0.44, 0.04);1,491698;False;False;1;0,4879193;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,3;0,07760233;199,1369;194,166;194,166;603,6152;(-0.04, -0.44, 0.11);2,378599;False;False;1;0,4870635;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,4;0,09511627;199,0418;194,166;194,166;603,52;(-0.07, -0.44, 0.19);3,412267;False;False;1;0,4853812;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,5;0,1467762;198,8951;194,166;194,166;603,3734;(-0.11, -0.44, 0.31);4,568532;False;False;1;0,483404;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,6;0,1878997;198,7072;194,166;194,166;603,1857;(-0.16, -0.44, 0.46);5,640224;False;False;1;0,4790312;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,7;0,1969043;198,5104;194,166;194,166;602,9892;(-0.22, -0.44, 0.63);6,988226;False;False;1;0,4741016;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,8;0,2746458;198,2359;194,166;194,166;602,7148;(-0.30, -0.44, 0.85);8,443453;False;False;1;0,466952;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;0,9;0,325583;197,9106;194,166;194,166;602,3898;(-0.39, -0.44, 1.12);9,774444;False;False;1;0,4550673;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,0;0,3228396;197,5882;194,166;194,166;602,0678;(-0.49, -0.44, 1.39);11,41529;False;False;1;0,4416135;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,1;0,4310036;197,1578;193,5946;193,5946;601,6381;(-0.62, -0.44, 1.74);13,16364;False;False;1;0,4212148;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,2;0,4893324;196,6693;193,0231;193,0231;601,1506;(-0.77, -0.44, 2.14);14,69598;False;False;1;0,3937719;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,3;0,4651866;196,2053;192,4517;192,4517;600,6871;(-0.92, -0.44, 2.52);16,41691;False;False;1;0,3641371;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,4;0,5948071;195,6122;191,8804;191,8804;600,0953;(-1.11, -0.44, 3.00);18,07792;False;False;1;0,3225707;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,5;0,6493927;194,9644;191,309;191,309;599,4484;(-1.32, -0.44, 3.53);19,48499;False;False;1;0,2817623;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,6;0,6004197;194,3652;190,1661;190,1661;598,8503;(-1.51, -0.44, 4.02);21,13913;False;False;1;0,2474214;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,7;0,7521696;193,6145;189,5947;189,5947;598,1009;(-1.74, -0.44, 4.64);22,80551;False;False;1;0,2062357;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;0;Right;
DB06;-1;Trajectory;2;1,8;0,8079399;192,8079;189,0233;189,0233;597,2953;(-1.99, -0.44, 5.30);24,24273;False;False;1;0,1651403;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;0;Right;
