userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
DB06;-1;Trajectory;0,0;RequestStarted;1;
DB06;-1;Trajectory;0,0;RequestStarted;2;
DB06;-1;Trajectory;4,0;RequestOpenedMain;1;
DB06;-1;Trajectory;5,2;RequestOpenedSecondary;2;
DB06;-1;Trajectory;11,8;RequestRemovedSecondary;2;
DB06;-1;Trajectory;11,8;RequestRemovedMain;1;
DB06;-1;Trajectory;11,8;RequestOpenedSecondary;1;
DB06;-1;Trajectory;11,8;RequestOpenedMain;2;
DB06;-1;Trajectory;11,8;RequestRemovedSecondary;1;
DB06;-1;Trajectory;11,8;RequestOpenedSecondary;1;
DB06;-1;Trajectory;16,2;RequestRemovedSecondary;1;
DB06;-1;Trajectory;16,2;RequestRemovedMain;2;
DB06;-1;Trajectory;16,2;RequestOpenedSecondary;2;
DB06;-1;Trajectory;16,2;RequestOpenedMain;1;
DB06;-1;Trajectory;16,2;RequestRemovedSecondary;2;
DB06;-1;Trajectory;16,2;RequestOpenedSecondary;2;
DB06;-1;Trajectory;21,7;RequestRemovedSecondary;2;
DB06;-1;Trajectory;21,7;RequestRemovedMain;1;
DB06;-1;Trajectory;21,7;RequestOpenedSecondary;1;
DB06;-1;Trajectory;21,7;RequestOpenedMain;2;
DB06;-1;Trajectory;21,7;RequestRemovedSecondary;1;
DB06;-1;Trajectory;21,7;RequestOpenedSecondary;1;
DB06;-1;Trajectory;71,6;RequestRemovedMain;2;
DB06;-1;Trajectory;71,6;RequestFinished;2;
DB06;-1;Trajectory;73,1;RequestRemovedSecondary;1;
DB06;-1;Trajectory;73,1;RequestOpenedMain;1;
