userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
DB06;-1;Trajectory;0,0;2;0;1304;583;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,1;2;0;1434;599;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,2;2;0;1486;604;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,3;2;0;1861;632;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,4;2;0;1990;541;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,5;2;0;1994;495;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,6;2;0;2074;508;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,7;2;0;2228;534;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,8;2;0;2218;421;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,9;2;0;2239;603;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,0;2;0;2330;284;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,1;2;0;2302;802;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,2;2;0;2309;593;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,3;2;0;2285;893;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,4;2;0;2330;796;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,5;2;0;2302;540;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,6;2;0;2284;961;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,7;2;0;2330;333;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,8;2;0;2305;898;False;False;None;0;0;0;0;
DB06;-1;Trajectory;1,9;2;0;2302;358;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,0;2;0;1949;935;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,1;2;0;787;1030;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,2;2;0;696;1124;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,3;2;0;496;1198;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,4;2;0;83;1310;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,5;2;0;128;1334;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,6;2;0;171;1300;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,7;2;0;132;1303;False;False;None;0;0;0;0;
DB06;-1;Trajectory;2,8;2;0;135;1297;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,9;2;0;335;1220;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,0;2;0;758;1101;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,1;2;0;1143;971;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,2;2;0;1147;971;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,3;2;0;1280;894;False;True;None;1;0;0;0;
DB06;-1;Trajectory;3,4;2;0;2141;677;False;True;None;1;0;0;0;
DB06;-1;Trajectory;3,5;2;0;2152;597;False;True;None;1;0;0;0;
DB06;-1;Trajectory;3,6;2;0;2172;523;False;True;None;1;0;0;0;
DB06;-1;Trajectory;3,7;2;0;2250;411;False;True;None;1;0;0;0;
DB06;-1;Trajectory;3,8;2;0;2197;417;False;True;None;1;0;0;0;
DB06;-1;Trajectory;3,9;2;0;2263;659;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,0;2;0;2232;740;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,1;2;0;2197;688;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,2;2;0;2194;688;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,3;2;0;2176;688;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,4;2;0;2148;681;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,5;2;0;2145;677;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,6;2;0;2054;680;False;True;None;1;0;0;0;
DB06;-1;Trajectory;4,7;2;0;1620;743;False;True;None;1;0;0;0;
