userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
DB06;-1;Trajectory;0,0;2;0;1616;607;False;False;None;0;0;0;0;
DB06;-1;Trajectory;0,1;2;0;2036;568;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,2;2;0;2131;648;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,3;2;0;2004;558;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,4;2;0;2225;537;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,5;2;0;2169;527;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,6;2;0;2172;523;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,7;2;0;2176;520;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,8;2;0;2176;520;False;False;None;1;0;0;0;
DB06;-1;Trajectory;0,9;2;0;2176;520;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,0;2;0;2176;520;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,1;2;0;2176;520;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,2;2;0;2176;529;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,3;2;0;2176;557;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,4;2;0;2176;592;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,5;2;0;2235;715;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,6;2;0;2375;848;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,7;2;0;2369;862;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,8;2;0;2382;842;False;False;None;1;0;0;0;
DB06;-1;Trajectory;1,9;2;0;2382;842;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,0;2;0;2382;842;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,1;2;0;2382;842;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,2;2;0;2382;842;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,3;2;0;2382;842;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,4;2;0;2386;848;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,5;2;0;2389;848;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,6;2;0;2389;848;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,7;2;0;2389;848;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,8;2;0;2379;828;False;False;None;1;0;0;0;
DB06;-1;Trajectory;2,9;2;0;2372;821;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,0;2;0;2369;817;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,1;2;0;2138;810;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,2;2;0;1347;907;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,3;2;0;888;1016;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,4;2;0;745;1124;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,5;2;0;440;1219;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,6;2;0;230;1299;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,7;2;0;223;1327;False;False;None;1;0;0;0;
DB06;-1;Trajectory;3,8;2;0;286;1290;False;False;None;2;0;0;0;
DB06;-1;Trajectory;3,9;2;0;891;1118;False;False;None;2;0;0;0;
DB06;-1;Trajectory;4,0;2;0;741;1101;False;True;None;2;0;0;0;
DB06;-1;Trajectory;4,1;2;0;528;1138;False;True;None;2;0;0;0;
DB06;-1;Trajectory;4,2;2;0;202;1268;False;True;None;2;0;0;0;
DB06;-1;Trajectory;4,3;2;0;202;1299;False;True;None;2;0;0;0;
DB06;-1;Trajectory;4,4;2;0;202;1299;False;True;None;3;0;0;0;
DB06;-1;Trajectory;4,5;2;0;1122;1041;False;True;None;3;0;0;0;
DB06;-1;Trajectory;4,6;2;0;2558;838;False;True;None;3;0;0;0;
DB06;-1;Trajectory;4,7;2;0;2558;851;False;True;None;3;0;0;0;
DB06;-1;Trajectory;4,8;2;0;2558;858;False;True;None;3;0;0;0;
DB06;-1;Trajectory;4,9;2;0;2558;862;False;True;None;3;0;0;0;
DB06;-1;Trajectory;5,0;2;0;2558;859;False;True;None;3;0;0;0;
DB06;-1;Trajectory;5,1;2;0;2537;856;False;True;None;3;0;0;0;
DB06;-1;Trajectory;5,2;2;0;2558;855;False;True;None;3;0;0;0;
DB06;-1;Trajectory;5,3;2;0;2558;855;True;False;None;3;0;0;0;
DB06;-1;Trajectory;5,4;2;0;2534;845;True;False;None;3;0;0;0;
DB06;-1;Trajectory;5,5;2;0;2065;821;True;False;None;3;0;0;0;
DB06;-1;Trajectory;5,6;2;0;1788;768;True;False;None;3;0;0;0;
DB06;-1;Trajectory;5,7;2;0;1795;768;True;False;None;3;0;0;0;
DB06;-1;Trajectory;5,8;2;0;1795;768;True;False;None;3;0;0;0;
DB06;-1;Trajectory;5,9;2;0;1792;765;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,0;2;0;1792;765;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,1;2;0;1792;765;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,2;2;0;1788;765;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,3;2;0;1788;761;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,4;2;0;1788;761;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,5;2;0;1788;761;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,6;2;0;1788;761;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,7;2;0;1788;761;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,8;2;0;1788;761;True;False;None;3;0;0;0;
DB06;-1;Trajectory;6,9;2;0;1788;761;True;False;None;3;0;0;0;
DB06;-1;Trajectory;7,0;2;0;1788;761;True;False;None;3;0;0;0;
