UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
DB06;-1;Trajectory;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,1;0,01409472;202,0042;196,9147;196,9147;599,7034;(0.00, -0.44, 0.01);0,4839095;False;False;1;0,2368404;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,2;0,04689601;201,9573;196,9147;196,9147;599,6566;(-0.02, -0.44, 0.05);1,514455;False;False;1;0,2362292;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,3;0,08144037;201,8759;196,9147;196,9147;599,5751;(-0.04, -0.44, 0.12);2,424303;False;False;1;0,2351608;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,4;0,09930664;201,7766;196,9147;196,9147;599,4759;(-0.07, -0.44, 0.20);3,546354;False;False;1;0,2337331;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,5;0,1514751;201,6252;196,9147;196,9147;599,3245;(-0.11, -0.44, 0.33);4,709705;False;False;1;0,2312395;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,6;0,1931259;201,4321;196,9147;196,9147;599,1317;(-0.16, -0.44, 0.49);5,782502;False;False;1;0,2272716;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,7;0,2007654;201,2314;196,9147;196,9147;598,931;(-0.22, -0.44, 0.65);7,125333;False;False;1;0,2224134;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,8;0,2782564;200,9534;196,9147;196,9147;598,6531;(-0.30, -0.44, 0.88);8,561713;False;False;1;0,2142817;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;0,9;0,3291484;200,6245;196,9147;196,9147;598,3244;(-0.40, -0.44, 1.15);9,866068;False;False;1;0,2025707;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,0;0,3244589;200,3002;196,9147;196,9147;598,0004;(-0.49, -0.44, 1.42);11,47327;False;False;1;0,1941475;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,1;0,4306043;199,8698;196,3433;196,3433;597,57;(-0.61, -0.44, 1.78);13,17225;False;False;1;0,1865292;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,2;0,4878858;199,382;195,7718;195,7718;597,0825;(-0.75, -0.44, 2.18);14,62818;False;False;1;0,1796722;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,3;0,4627171;198,9194;195,2004;195,2004;596,62;(-0.88, -0.44, 2.57);16,31755;False;False;1;0,1737495;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,4;0,5914716;198,328;194,629;194,629;596,0288;(-1.04, -0.44, 3.06);17,9908;False;False;1;0,1660179;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,5;0,6474116;197,6807;194,0576;194,0576;595,3818;(-1.22, -0.44, 3.60);19,41823;False;False;1;0,1581585;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,6;0,5986185;197,0822;192,9148;192,9148;594,7836;(-1.38, -0.44, 4.09);21,06927;False;False;1;0,1507075;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,7;0,7487469;196,3336;192,3433;192,3433;594,0352;(-1.59, -0.44, 4.71);22,70198;False;False;1;0,1406989;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,8;0,803188;195,5306;191,7719;191,7719;593,2324;(-1.81, -0.44, 5.38);24,09949;False;False;1;0,1311367;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;1,9;0,7310125;194,7997;190,629;190,629;592,5018;(-2.01, -0.44, 5.99);25,70778;False;False;1;0,1220277;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,0;0,902913;193,897;189,4861;189,4861;591,5993;(-2.26, -0.44, 6.74);27,31006;False;False;1;0,1109575;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,1;0,9557872;192,9414;188,9147;188,9147;590,6441;(-2.53, -0.44, 7.53);28,67523;False;False;1;0,09878506;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,2;0,861002;192,0806;187,7718;187,7718;589,7836;(-2.76, -0.44, 8.25);30,25382;False;False;1;0,08814365;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,3;1,053549;191,0272;186,6289;186,6289;588,7306;(-3.05, -0.44, 9.12);31,82072;False;False;1;0,07527665;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,4;1,105034;189,9224;185,4861;185,4861;587,6262;(-3.36, -0.44, 10.04);33,15754;False;False;1;0,0614354;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,5;0,9881462;188,9345;184,3433;184,3433;586,6386;(-3.63, -0.44, 10.86);34,7037;False;False;1;0,05021266;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,6;1,200855;187,7339;183,2005;183,2005;585,4383;(-3.96, -0.44, 11.86);36,22799;False;False;1;0,03881916;0,00;0,00;0,00;0;0;0;0;0;2,6;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,7;1,249846;186,4843;182,0576;182,0576;584,1891;(-4.31, -0.44, 12.90);37,51259;False;False;1;0,02992174;0,00;0,00;0,00;0;0;0;0;0;2,7;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,8;1,110768;185,3738;180,3434;180,3434;583,079;(-4.61, -0.44, 13.82);38,98257;False;False;1;0,0302884;0,00;0,00;0,00;0;0;0;0;0;2,8;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;2,9;1,341102;184,033;179,2005;179,2005;581,7386;(-4.98, -0.44, 14.93);40,42645;False;False;1;0,04081466;0,00;0,00;0,00;0;0;0;0;0;2,9;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,0;1,387578;182,6457;178,0578;178,0578;580,3519;(-5.37, -0.44, 16.08);41,64163;False;False;1;0,05650668;0,00;0,00;0,00;0;0;0;0;0;3,0;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,1;1,226751;181,4193;176,3436;176,3436;579,1256;(-5.70, -0.44, 17.10);43,03373;False;False;1;0,07298374;0,00;0,00;0,00;0;0;0;0;0;3,1;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,2;1,473562;179,946;174,6294;174,6294;577,653;(-6.11, -0.44, 18.33);44,39395;False;False;1;0,09499872;0,00;0,00;0,00;0;0;0;0;0;3,2;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,3;1,517656;178,4287;173,4866;173,4866;576,136;(-6.53, -0.44, 19.59);45,53941;False;False;1;0,1179206;0,00;0,00;0,00;0;0;0;0;0;3,3;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,4;1,33594;177,0931;171,7723;171,7723;574,8008;(-6.90, -0.44, 20.70);46,85137;False;False;1;0,1394964;0,00;0,00;0,00;0;0;0;0;0;3,4;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,5;1,59839;175,4951;170,0581;170,0581;573,2033;(-7.34, -0.44, 22.02);48,12593;False;False;1;0,1666223;0,00;0,00;0,00;0;0;0;0;0;3,5;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,6;1,639815;173,8557;168,9153;168,9153;571,5644;(-7.79, -0.44, 23.38);49,2006;False;False;1;0,195078;0,00;0,00;0,00;0;0;0;0;0;3,6;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,7;1,437928;172,418;167,2011;167,2011;570,1269;(-8.18, -0.44, 24.58);50,42344;False;False;1;0,20996;0,00;0,00;0,00;0;0;0;0;0;3,7;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,8;1,715353;170,7026;165,4868;165,4868;568,4118;(-8.62, -0.44, 26.01);51,626;False;False;1;0,2099262;0,00;0,00;0,00;0;0;0;0;0;3,8;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;3,9;1,755572;168,947;163,7725;163,7725;566,6563;(-9.08, -0.44, 27.48);52,66935;False;False;1;0,2062388;0,00;0,00;0,00;0;0;0;0;0;3,9;0,0;0,0;False;False;0;Left;
DB06;-1;Trajectory;1;4,0;1,537223;167,4098;162,0582;162,0582;565,1192;(-9.47, -0.44, 28.77);53,89433;False;False;1;0,2034756;0,00;0,00;0,00;0;0;0;0;0;4,0;0,0;0,0;True;False;0;Left;
DB06;-1;Trajectory;1;4,1;1,566549;165,8433;160,344;160,344;563,5528;(-9.88, -0.44, 30.08);54,73347;False;False;1;0,2014253;0,00;0,00;0,00;0;0;0;0;0;4,1;0,0;0,0;True;False;0;Left;
DB06;-1;Trajectory;1;4,2;2,133574;163,7097;158,6297;158,6297;561,4193;(-10.43, -0.44, 31.86);56,10913;False;False;1;0,1996688;0,00;0,00;0,00;0;0;0;0;0;4,2;0,0;0,0;True;False;0;Left;
DB06;-1;Trajectory;1;4,3;1,634402;162,0753;156,3441;156,3441;559,7851;(-10.86, -0.44, 33.23);57,11916;False;False;1;0,1989411;0,00;0,00;0,00;0;0;0;0;0;4,3;0,0;0,0;True;False;0;Left;
DB06;-1;Trajectory;1;4,4;1,943508;160,1318;154,63;154,63;557,8417;(-11.36, -0.44, 34.85);58,45808;False;False;1;0,1981568;0,00;0,00;0,00;0;0;0;0;0;4,4;0,0;0,0;True;False;0;Left;
