userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
EW13;-3;Waypoint;0,0;RequestStarted;1;
EW13;-3;Waypoint;0,0;RequestStarted;2;
EW13;-3;Waypoint;1,5;RequestOpenedMain;1;
EW13;-3;Waypoint;27,3;RequestRemovedMain;1;
EW13;-3;Waypoint;27,3;RequestOpenedSecondary;1;
EW13;-3;Waypoint;27,3;RequestOpenedMain;2;
EW13;-3;Waypoint;39,9;RequestRemovedSecondary;1;
EW13;-3;Waypoint;39,9;RequestRemovedMain;2;
EW13;-3;Waypoint;39,9;RequestOpenedSecondary;2;
EW13;-3;Waypoint;39,9;RequestOpenedMain;1;
EW13;-3;Waypoint;39,9;RequestRemovedSecondary;2;
EW13;-3;Waypoint;39,9;RequestOpenedSecondary;2;
EW13;-3;Waypoint;51,0;RequestRemovedSecondary;2;
EW13;-3;Waypoint;51,0;RequestRemovedMain;1;
EW13;-3;Waypoint;51,0;RequestOpenedSecondary;1;
EW13;-3;Waypoint;51,0;RequestOpenedMain;2;
EW13;-3;Waypoint;51,0;RequestRemovedSecondary;1;
EW13;-3;Waypoint;51,0;RequestOpenedSecondary;1;
EW13;-3;Waypoint;51,9;RequestRemovedSecondary;1;
EW13;-3;Waypoint;51,9;RequestFinished;1;
EW13;-3;Waypoint;99,1;RequestRemovedMain;2;
EW13;-3;Waypoint;99,1;RequestFinished;2;
