X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
149;102;0.05822071;0.07486371;0.1455663;0.187178;51728.8;0.2045297;False;28.08.2023 17:10:23:514;1693235423514;_requestList;
292;173;0.1141146;0.1266552;0.2455874;0.219961;51703.8;0.2159218;False;28.08.2023 17:10:23:528;1693235423528;_requestList;
339;208;0.1325986;0.1520243;0.1000045;0.1672124;51563.7;0.2116686;False;28.08.2023 17:10:23:544;1693235423544;_mainView;
347;224;0.1358179;0.164262;0.1000048;0.1672124;51437.6;0.2116688;False;28.08.2023 17:10:23:560;1693235423560;_mainView;
344;236;0.1346525;0.1729434;0.1147402;0.1938184;51462.4;0.1967531;False;28.08.2023 17:10:23:577;1693235423577;_mainView;
337;245;0.1318817;0.1790479;0.11474;0.193818;51484.6;0.1967526;False;28.08.2023 17:10:23:593;1693235423593;_mainView;
329;258;0.128559;0.1888533;0.1127984;0.2434367;51865.9;0.1979008;False;28.08.2023 17:10:23:611;1693235423611;_mainView;
320;272;0.1253829;0.1991122;0.1127984;0.2434367;52209.0;0.1979007;False;28.08.2023 17:10:23:628;1693235423628;_mainView;
310;280;0.1213953;0.2045429;0.1015105;0.2078489;52299.5;0.2154233;False;28.08.2023 17:10:23:644;1693235423644;_requestList;
300;283;0.1174938;0.2072759;0.1015103;0.2078484;52380.8;0.2154234;False;28.08.2023 17:10:23:660;1693235423660;_requestList;
290;284;0.1133245;0.2074639;0.09476135;0.1979717;52401.1;0.2230255;False;28.08.2023 17:10:23:677;1693235423677;_requestList;
280;282;0.1094912;0.2065192;0.09476159;0.1979717;52419.4;0.2230255;False;28.08.2023 17:10:23:694;1693235423694;_requestList;
281;288;0.1100341;0.2107531;0.130032;0.2494987;52567.4;0.2224779;False;28.08.2023 17:10:23:714;1693235423714;_requestList;
287;296;0.1124336;0.2167954;0.130032;0.2494987;52700.6;0.2224779;False;28.08.2023 17:10:23:728;1693235423728;_requestList;
285;300;0.1114881;0.2195061;0.09396444;0.2173966;52683.2;0.2214136;False;28.08.2023 17:10:23:747;1693235423747;_requestList;
279;301;0.1091802;0.2204651;0.0939642;0.2173961;52667.6;0.2214136;False;28.08.2023 17:10:23:760;1693235423760;_requestList;
261;321;0.1021148;0.2348554;0.05315278;0.3497387;52742.2;0.2136204;False;28.08.2023 17:10:23:778;1693235423778;_requestList;
239;347;0.09372973;0.2535718;0.05315278;0.3497384;52809.4;0.2136203;False;28.08.2023 17:10:23:793;1693235423793;_requestList;
222;376;0.0867923;0.2747816;0.06351075;0.3739983;53041.4;0.2088398;False;28.08.2023 17:10:23:809;1693235423809;_requestList;
207;403;0.0812385;0.2947911;0.06351099;0.3739983;53250.2;0.2088394;False;28.08.2023 17:10:23:827;1693235423827;_requestList;
196;427;0.07689075;0.3121128;0.06351075;0.3739985;53438.1;0.2088396;False;28.08.2023 17:10:23:844;1693235423844;_requestList;
177;448;0.06933794;0.3278185;0.02461646;0.3872586;53756.9;0.2057283;False;28.08.2023 17:10:23:860;1693235423860;_requestList;
161;474;0.06317706;0.3467205;0.04293237;0.4390906;53732.8;0.2102653;False;28.08.2023 17:10:23:877;1693235423877;_requestList;
149;499;0.05829149;0.3649795;0.04293237;0.4390906;53711.1;0.2102651;False;28.08.2023 17:10:23:894;1693235423894;_requestList;
155;502;0.06061428;0.3669748;0.09958444;0.3094514;53764.7;0.199736;False;28.08.2023 17:10:23:909;1693235423909;_requestList;
168;495;0.06584266;0.3616324;0.09958444;0.3094514;53812.9;0.199736;False;28.08.2023 17:10:23:928;1693235423928;_requestList;
189;489;0.07398098;0.3575663;0.1199667;0.3456543;54082.2;0.2033149;False;28.08.2023 17:10:23:944;1693235423944;_requestList;
211;485;0.08251411;0.3544985;0.1199665;0.3456543;54324.6;0.2033151;False;28.08.2023 17:10:23:961;1693235423961;_requestList;
222;483;0.08704354;0.3529585;0.08984981;0.3526798;54393.6;0.1979816;False;28.08.2023 17:10:23:978;1693235423978;_requestList;
228;482;0.08933028;0.3522541;0.08985005;0.3526803;54455.8;0.1979815;False;28.08.2023 17:10:23:994;1693235423994;_requestList;
219;489;0.08576579;0.3575036;0.04707811;0.4036868;54417.0;0.1912687;False;28.08.2023 17:10:24:10;1693235424010;_requestList;
204;499;0.08002421;0.3647931;0.04707835;0.4036868;54382.0;0.1912686;False;28.08.2023 17:10:24:27;1693235424027;_requestList;
199;506;0.07802618;0.3701545;0.08480141;0.384868;54501.8;0.1854521;False;28.08.2023 17:10:24:44;1693235424044;_requestList;
199;512;0.0778834;0.3740923;0.08480165;0.384868;54609.7;0.1854521;False;28.08.2023 17:10:24:61;1693235424061;_requestList;
203;521;0.07945363;0.3812351;0.09299276;0.424234;54575.3;0.1848152;False;28.08.2023 17:10:24:78;1693235424078;_requestList;
208;532;0.08160432;0.3890096;0.09299276;0.4242337;54544.3;0.1848151;False;28.08.2023 17:10:24:93;1693235424093;_requestList;
212;541;0.08281703;0.3958622;0.08411131;0.4209186;54428.0;0.1895648;False;28.08.2023 17:10:24:111;1693235424111;_requestList;
213;549;0.08348791;0.4015706;0.08411107;0.4209186;54323.4;0.1895647;False;28.08.2023 17:10:24:127;1693235424127;_requestList;
