userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
AS21;5;InteractivePathPlanning;0,0;RequestStarted;1;
AS21;5;InteractivePathPlanning;0,0;RequestStarted;2;
AS21;5;InteractivePathPlanning;2,0;RequestOpenedMain;2;
AS21;5;InteractivePathPlanning;34,9;RequestRemovedMain;2;
AS21;5;InteractivePathPlanning;34,9;RequestOpenedSecondary;2;
AS21;5;InteractivePathPlanning;34,9;RequestOpenedMain;1;
AS21;5;InteractivePathPlanning;47,1;RequestRemovedSecondary;2;
AS21;5;InteractivePathPlanning;47,1;RequestRemovedMain;1;
AS21;5;InteractivePathPlanning;47,1;RequestOpenedSecondary;1;
AS21;5;InteractivePathPlanning;47,1;RequestOpenedMain;2;
AS21;5;InteractivePathPlanning;47,1;RequestRemovedSecondary;1;
AS21;5;InteractivePathPlanning;47,1;RequestOpenedSecondary;1;
AS21;5;InteractivePathPlanning;82,6;RequestRemovedSecondary;1;
AS21;5;InteractivePathPlanning;82,6;RequestRemovedMain;2;
AS21;5;InteractivePathPlanning;82,6;RequestOpenedSecondary;2;
AS21;5;InteractivePathPlanning;82,6;RequestOpenedMain;1;
AS21;5;InteractivePathPlanning;82,6;RequestRemovedSecondary;2;
AS21;5;InteractivePathPlanning;82,6;RequestOpenedSecondary;2;
AS21;5;InteractivePathPlanning;93,6;RequestRemovedSecondary;2;
AS21;5;InteractivePathPlanning;93,6;RequestFinished;2;
AS21;5;InteractivePathPlanning;102,6;RequestRemovedMain;1;
AS21;5;InteractivePathPlanning;102,6;RequestFinished;1;
