userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
AS21;-1;Trajectory;0,0;2;0;1588;658;False;False;None;0;0;0;0;
AS21;-1;Trajectory;0,1;2;0;1368;615;False;False;None;0;0;0;0;
AS21;-1;Trajectory;0,2;2;0;1375;615;False;False;None;0;0;0;0;
AS21;-1;Trajectory;0,3;2;0;1392;615;False;False;None;0;0;0;0;
AS21;-1;Trajectory;0,4;2;0;1473;588;False;False;None;0;0;0;0;
AS21;-1;Trajectory;0,5;2;0;1553;542;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;0,6;2;0;1585;458;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;0,7;2;0;1609;413;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;0,8;2;0;1613;413;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;0,9;2;0;1585;409;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,0;2;0;1368;443;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,1;2;0;931;727;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,2;2;0;791;853;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,3;2;0;679;947;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,4;2;0;406;1073;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,5;2;0;311;1171;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,6;2;0;255;1294;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,7;2;0;252;1297;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,8;2;0;227;1270;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;1,9;2;0;220;1239;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;2,0;2;0;199;1266;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;2,1;2;0;150;1308;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;2,2;2;0;150;1308;False;False;MainView;0;0;0;0;
AS21;-1;Trajectory;2,3;2;0;195;1270;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;2,4;2;0;216;1246;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;2,5;2;0;220;1246;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;2,6;2;0;189;1287;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;2,7;2;0;171;1311;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;2,8;2;0;171;1311;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;2,9;2;0;171;1311;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,0;2;0;199;1277;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,1;2;0;234;1242;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,2;2;0;244;1232;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,3;2;0;227;1259;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,4;2;0;206;1280;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,5;2;0;203;1280;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,6;2;0;203;1280;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,7;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,8;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;3,9;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,0;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,1;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,2;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,3;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,4;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,5;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,6;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,7;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,8;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;4,9;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,0;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,1;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,2;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,3;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,4;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,5;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,6;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,7;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,8;2;0;203;1283;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;5,9;2;0;203;1274;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,0;2;0;203;1263;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,1;2;0;203;1246;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,2;2;0;203;1228;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,3;2;0;203;1225;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,4;2;0;203;1225;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,5;2;0;203;1225;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,6;2;0;203;1218;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,7;2;0;206;1211;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,8;2;0;206;1211;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;6,9;2;0;206;1211;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;7,0;2;0;206;1211;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;7,1;2;0;206;1211;False;False;MainView;1;0;0;0;
AS21;-1;Trajectory;7,2;2;0;237;1193;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;7,3;2;0;335;1148;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;7,4;2;0;255;1220;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;7,5;2;0;234;1234;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;7,6;2;0;258;1186;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;7,7;2;0;269;1176;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;7,8;2;0;248;1199;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;7,9;2;0;227;1234;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;8,0;2;0;206;1280;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;8,1;2;0;185;1318;False;False;MainView;2;0;0;0;
AS21;-1;Trajectory;8,2;2;0;300;1235;False;False;MainView;3;0;0;0;
AS21;-1;Trajectory;8,3;2;0;475;1144;False;False;MainView;3;0;0;0;
AS21;-1;Trajectory;8,4;2;0;538;1116;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;8,5;2;0;584;1102;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;8,6;2;0;752;1053;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;8,7;2;0;972;1001;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;8,8;2;0;1126;850;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;8,9;2;0;1245;693;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;9,0;2;0;1305;668;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;9,1;2;0;1287;678;False;True;MainView;3;0;0;0;
AS21;-1;Trajectory;9,2;2;0;1648;672;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;9,3;2;0;1802;626;False;True;None;3;0;0;0;
AS21;-1;Trajectory;9,4;2;0;1854;636;False;True;None;3;0;0;0;
AS21;-1;Trajectory;9,5;2;0;1963;741;False;True;None;3;0;0;0;
AS21;-1;Trajectory;9,6;2;0;2043;765;False;True;None;3;0;0;0;
AS21;-1;Trajectory;9,7;2;0;2099;769;False;True;None;3;0;0;0;
AS21;-1;Trajectory;9,8;2;0;2218;749;False;True;None;3;0;0;0;
AS21;-1;Trajectory;9,9;2;0;2194;755;False;True;None;3;0;0;0;
AS21;-1;Trajectory;10,0;2;0;2114;786;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;10,1;2;0;2107;804;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;10,2;2;0;2103;818;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;10,3;2;0;2113;828;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;10,4;2;0;2145;853;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;10,5;2;0;2145;870;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;10,6;2;0;2138;888;False;True;SecondaryView;3;0;0;0;
AS21;-1;Trajectory;10,7;2;0;2107;885;False;True;None;3;0;0;0;
AS21;-1;Trajectory;10,8;2;0;2089;875;False;True;None;3;0;0;0;
