X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
528;498;0.2063688;0.3644757;0.5159734;0.9112804;18119.7;0.2515977;False;22.08.2023 09:23:29:533;1692689009533;_mainView;
769;675;0.3005978;0.4933029;0.3746969;0.4823529;18275.1;0.2141128;False;22.08.2023 09:23:34:343;1692689014343;_mainView;
910;735;0.3557166;0.5370778;0.4327106;0.468408;18327.6;0.2164969;False;22.08.2023 09:23:34:361;1692689014361;_mainView;
993;747;0.3880461;0.5458138;0.4327098;0.4684083;18374.8;0.2164967;False;22.08.2023 09:23:34:376;1692689014376;_mainView;
1073;731;0.4194255;0.5339965;0.5367725;0.4162133;18436.0;0.2324206;False;22.08.2023 09:23:34:393;1692689014393;_mainView;
1142;705;0.4462684;0.5154945;0.5367725;0.4162133;18491.1;0.2324206;False;22.08.2023 09:23:34:409;1692689014409;_mainView;
1197;679;0.4679616;0.4964381;0.5367723;0.4162129;18540.6;0.2324207;False;22.08.2023 09:23:34:428;1692689014428;_mainView;
1222;654;0.4775162;0.4781116;0.4689581;0.4050414;18652.4;0.2439368;False;22.08.2023 09:23:34:444;1692689014444;_mainView;
1231;635;0.4810208;0.4645325;0.4713966;0.4269119;18753.0;0.244003;False;22.08.2023 09:23:34:461;1692689014461;_mainView;
1362;620;0.5321969;0.4532111;0.9384233;0.4149199;18789.2;0.2218249;False;22.08.2023 09:23:34:577;1692689014577;_mainView;
1532;607;0.5985879;0.4441102;0.9384239;0.4149199;18821.7;0.2218248;False;22.08.2023 09:23:34:593;1692689014593;_mainView;
1731;599;0.6764156;0.4382434;1.049324;0.4267041;18952.0;0.2385761;False;22.08.2023 09:23:34:610;1692689014610;_mainView;
1922;594;0.7508127;0.4344269;1.049327;0.4267026;19069.3;0.238581;False;22.08.2023 09:23:34:627;1692689014627;_secondaryView;
2038;601;0.7961074;0.4394764;0.8684797;0.4965959;19212.6;0.2349376;False;22.08.2023 09:23:34:643;1692689014643;_secondaryView;
2108;613;0.8237629;0.4478611;0.868479;0.4965959;19341.6;0.2349373;False;22.08.2023 09:23:34:660;1692689014660;_secondaryView;
2177;618;0.8504754;0.4517215;0.9588791;0.4496092;19309.9;0.2333416;False;22.08.2023 09:23:34:676;1692689014676;_secondaryView;
2237;620;0.8738877;0.4531838;0.9588789;0.4496092;19281.4;0.2333415;False;22.08.2023 09:23:34:692;1692689014692;_secondaryView;
2248;633;0.8782176;0.4629528;0.8190842;0.5376577;19260.2;0.2313018;False;22.08.2023 09:23:34:711;1692689014711;_secondaryView;
2264;641;0.8843883;0.4686396;0.9177737;0.4759903;19225.7;0.2423137;False;22.08.2023 09:23:34:729;1692689014729;_secondaryView;
