UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AS21;-1;Trajectory;2;1,1;0;199,268;194,166;194,166;603,7461;(0.00, -0.46, 0.00);0;False;False;1;0,4946651;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,2;0,02391887;199,258;194,166;194,166;603,736;(-0.01, -0.44, 0.01);0,3309169;False;False;1;0,4901746;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,3;0,03249128;199,2256;194,166;194,166;603,7037;(-0.01, -0.44, 0.03);1,365054;False;False;1;0,4887959;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,4;0,06789915;199,1577;194,166;194,166;603,6358;(-0.03, -0.44, 0.09);2,345493;False;False;1;0,4880231;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,5;0,1034539;199,0543;194,166;194,166;603,5324;(-0.06, -0.44, 0.18);3,095416;False;False;1;0,48678;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,6;0,1184549;198,9359;194,166;194,166;603,4142;(-0.10, -0.44, 0.27);4,395566;False;False;1;0,4845584;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,7;0,1757172;198,7602;194,166;194,166;603,2386;(-0.14, -0.44, 0.42);5,647385;False;False;1;0,4816604;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,8;0,220417;198,5398;194,166;194,166;603,0185;(-0.21, -0.44, 0.60);6,60626;False;False;1;0,4764822;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,9;0,2264312;198,3136;194,166;194,166;602,7924;(-0.27, -0.44, 0.79);8,250223;False;False;1;0,4699565;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,0;0,3115249;198,0023;194,166;194,166;602,4816;(-0.36, -0.44, 1.05);9,802274;False;False;1;0,4597052;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,1;0,366249;197,6364;194,166;194,166;602,1161;(-0.47, -0.44, 1.35);10,97294;False;False;1;0,4451623;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,2;0,3588657;197,278;193,5946;193,5946;601,7583;(-0.58, -0.44, 1.64);12,95519;False;False;1;0,4283935;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,3;0,4738501;196,805;193,0231;193,0231;601,2858;(-0.73, -0.44, 2.03);14,75087;False;False;1;0,4025535;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,4;0,532914;196,2734;192,4517;192,4517;600,7551;(-0.90, -0.44, 2.46);15,98665;False;False;1;0,3692484;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,5;0,5011835;195,7736;191,8804;191,8804;600,2562;(-1.06, -0.44, 2.87);17,89849;False;False;1;0,3348598;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,6;0,6353157;195,1397;191,309;191,309;599,6235;(-1.26, -0.44, 3.39);19,53248;False;False;1;0,296533;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,7;0,6907727;194,4502;190,7375;190,7375;598,9351;(-1.47, -0.44, 3.96);20,71201;False;False;1;0,2589088;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,8;0,6353015;193,816;189,5947;189,5947;598,3018;(-1.67, -0.44, 4.48);22,6052;False;False;1;0,226258;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;2,9;0,7928203;193,0245;189,0233;189,0233;597,5114;(-1.91, -0.44, 5.13);24,27115;False;False;1;0,1861522;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,0;0,848647;192,1772;187,8805;187,8805;596,6652;(-2.17, -0.44, 5.82);25,45499;False;False;1;0,1448697;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,1;0,7701897;191,4082;186,7377;186,7377;595,8973;(-2.41, -0.44, 6.45);27,30044;False;False;1;0,1076362;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,2;0,946813;190,463;186,1664;186,1664;594,9532;(-2.70, -0.44, 7.23);28,86334;False;False;1;0,0635751;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,3;0,9985902;189,466;185,0236;185,0236;593,9576;(-3.00, -0.44, 8.05);29,94703;False;False;1;0,0305554;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,4;0,8948199;188,5725;183,8805;183,8805;593,0653;(-3.28, -0.44, 8.78);31,63058;False;False;1;0,04594363;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,5;1,089033;187,4843;182,7375;182,7375;591,9779;(-3.59, -0.44, 9.68);33,06894;False;False;1;0,074941;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,6;1,135738;186,3488;181,5946;181,5946;590,8431;(-3.91, -0.44, 10.62);34,09139;False;False;1;0,09058787;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,7;1,011549;185,3375;180,4519;180,4519;589,8324;(-4.19, -0.44, 11.46);35,71469;False;False;1;0,1055675;0,00;0,00;0,00;0;0;0;0;0;2,6;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,8;1,224284;184,1136;179,309;179,309;588,6094;(-4.53, -0.44, 12.48);37,12077;False;False;1;0,1268842;0,00;0,00;0,00;0;0;0;0;0;2,7;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;3,9;1,269952;182,8441;178,166;178,166;587,3408;(-4.88, -0.44, 13.53);38,1099;False;False;1;0,1511627;0,00;0,00;0,00;0;0;0;0;0;2,8;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,0;1,125125;181,7192;176,4517;176,4517;586,2164;(-5.19, -0.44, 14.47);39,65852;False;False;1;0,162384;0,00;0,00;0,00;0;0;0;0;0;2,9;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,1;1,353922;180,3653;175,3088;175,3088;584,8628;(-5.54, -0.44, 15.60);41,00294;False;False;1;0,1584608;0,00;0,00;0,00;0;0;0;0;0;3,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,2;1,39845;178,9668;174,1658;174,1658;583,4647;(-5.90, -0.44, 16.77);41,97309;False;False;1;0,1523947;0,00;0,00;0,00;0;0;0;0;0;3,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,3;1,235411;177,7314;172,4514;172,4514;582,2294;(-6.23, -0.44, 17.80);43,51395;False;False;1;0,1492953;0,00;0,00;0,00;0;0;0;0;0;3,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,4;1,483228;176,2482;170,7373;170,7373;580,7465;(-6.61, -0.44, 19.04);44,8675;False;False;1;0,148764;0,00;0,00;0,00;0;0;0;0;0;3,3;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,5;1,527014;174,7212;169,5944;169,5944;579,2201;(-7.02, -0.44, 20.31);45,81786;False;False;1;0,1498082;0,00;0,00;0,00;0;0;0;0;0;3,4;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,6;1,34379;173,3775;167,8798;167,8798;577,8766;(-7.37, -0.44, 21.43);47,32218;False;False;1;0,1533237;0,00;0,00;0,00;0;0;0;0;0;3,5;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,7;1,608247;171,7693;166,1653;166,1653;576,2691;(-7.79, -0.44, 22.78);48,62293;False;False;1;0,1592296;0,00;0,00;0,00;0;0;0;0;0;3,6;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,8;1,65086;170,1184;165,0223;165,0223;574,6187;(-8.23, -0.44, 24.15);49,53269;False;False;1;0,1662173;0,00;0,00;0,00;0;0;0;0;0;3,7;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;4,9;1,449041;168,6694;163,3081;163,3081;573,17;(-8.61, -0.44, 25.36);50,97596;False;False;1;0,173692;0,00;0,00;0,00;0;0;0;0;0;3,8;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,0;1,72921;166,9403;161,5938;161,5938;571,4415;(-9.07, -0.44, 26.80);52,22411;False;False;1;0,1830995;0,00;0,00;0,00;0;0;0;0;0;3,9;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,1;1,769527;165,1709;159,8797;159,8797;569,6725;(-9.54, -0.44, 28.28);53,09401;False;False;1;0,1930167;0,00;0,00;0,00;0;0;0;0;0;4,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,2;1,549321;163,6216;158,1657;158,1657;568,1237;(-9.95, -0.44, 29.57);54,47734;False;False;1;0,2015828;0,00;0,00;0,00;0;0;0;0;0;4,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,3;1,844796;161,7769;155,88;155,88;566,2797;(-10.43, -0.44, 31.11);55,6776;False;False;1;0,2121748;0,00;0,00;0,00;0;0;0;0;0;4,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,4;1,883488;159,8935;154,7373;154,7373;564,3969;(-10.93, -0.44, 32.68);56,50647;False;False;1;0,2219283;0,00;0,00;0,00;0;0;0;0;0;4,3;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,5;1,645455;158,2481;152,4518;152,4518;562,752;(-11.37, -0.44, 34.05);57,83084;False;False;1;0,2304774;0,00;0,00;0,00;0;0;0;0;0;4,4;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,6;1,955452;156,2927;150,1663;150,1663;560,7972;(-11.89, -0.44, 35.68);58,9856;False;False;1;0,2401215;0,00;0,00;0,00;0;0;0;0;0;4,5;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,7;1,992422;154,3004;149,0235;149,0235;558,8056;(-12.41, -0.44, 37.35);59,77517;False;False;1;0,2503876;0,00;0,00;0,00;0;0;0;0;0;4,6;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,8;1,737977;152,5625;146,738;146,738;557,0684;(-12.87, -0.44, 38.80);61,04269;False;False;1;0,2592833;0,00;0,00;0,00;0;0;0;0;0;4,7;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;5,9;2,061122;150,5015;144,4525;144,4525;555,0079;(-13.42, -0.44, 40.51);62,15176;False;False;1;0,2698012;0,00;0,00;0,00;0;0;0;0;0;4,8;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,0;2,096133;148,4054;142,7384;142,7384;552,9123;(-13.97, -0.44, 42.26);62,89265;False;False;1;0,2734354;0,00;0,00;0,00;0;0;0;0;0;4,9;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,1;1,825462;146,58;140,4529;140,4529;551,0871;(-14.44, -0.44, 43.79);64,10693;False;False;1;0,2668276;0,00;0,00;0,00;0;0;0;0;0;5,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,2;2,162977;144,417;138,1673;138,1673;548,9244;(-14.99, -0.44, 45.60);65,19147;False;False;1;0,2563008;0,00;0,00;0,00;0;0;0;0;0;5,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,3;2,1982;142,2188;137,0244;137,0244;546,7267;(-15.56, -0.44, 47.44);65,93004;False;False;1;0,2454279;0,00;0,00;0,00;0;0;0;0;0;5,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,4;1,912011;140,3068;134,1674;134,1674;544,8149;(-16.05, -0.44, 49.04);67,13506;False;False;1;0,2361904;0,00;0,00;0,00;0;0;0;0;0;5,3;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,5;2,263146;138,0436;131,8819;131,8819;542,5521;(-16.63, -0.44, 50.93);68,20372;False;False;1;0,2259216;0,00;0,00;0,00;0;0;0;0;0;5,4;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,6;2,297773;135,7459;130,1679;130,1679;540,2547;(-17.22, -0.44, 52.85);68,92542;False;False;1;0,2162581;0,00;0,00;0,00;0;0;0;0;0;5,5;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;6,7;1,997204;133,7487;127,8821;127,8821;538,2576;(-17.73, -0.44, 54.53);70,10433;False;False;1;0,2079766;0,00;0,00;0,00;0;0;0;0;0;5,6;0,0;0,0;False;False;0;Right;
