UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AS21;-1;Trajectory;2;0,0;0,01841518;199,268;194,166;194,166;603,7459;(0.00, -0.44, 0.00);0;False;False;1;0,4931983;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,1;0,01174612;199,2571;194,166;194,166;603,7352;(-0.01, -0.44, 0.01);0,4173759;False;False;1;0,4900381;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,2;0,04245314;199,2147;194,166;194,166;603,6927;(-0.02, -0.44, 0.04);1,448702;False;False;1;0,4885206;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,3;0,08020683;199,1345;194,166;194,166;603,6129;(-0.04, -0.44, 0.11);2,386709;False;False;1;0,4868421;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,4;0,09930696;199,0352;194,166;194,166;603,5136;(-0.07, -0.44, 0.19);3,555584;False;False;1;0,485833;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,5;0,1274977;198,9077;194,166;194,166;603,3861;(-0.10, -0.44, 0.30);4,554441;False;False;1;0,48455;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,6;0,1875407;198,7203;194,166;194,166;603,1988;(-0.16, -0.44, 0.45);5,81511;False;False;1;0,4813244;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,7;0,1965041;198,5238;194,166;194,166;603,0025;(-0.21, -0.44, 0.62);7,177807;False;False;1;0,47666;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,8;0,2743024;198,2497;194,166;194,166;602,7287;(-0.29, -0.44, 0.84);8,643228;False;False;1;0,468939;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;0,9;0,3251602;197,9248;194,166;194,166;602,4041;(-0.39, -0.44, 1.11);9,98667;False;False;1;0,4582095;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,0;0,3226488;197,6025;194,166;194,166;602,082;(-0.48, -0.44, 1.38);11,6437;False;False;1;0,4452678;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,1;0,4295015;197,1736;193,5946;193,5946;601,6538;(-0.61, -0.44, 1.73);13,39959;False;False;1;0,4249343;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,2;0,4886124;196,6859;193,0231;193,0231;601,1669;(-0.76, -0.44, 2.13);14,9296;False;False;1;0,3978271;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;0;Right;
AS21;-1;Trajectory;2;1,3;0,4650852;196,2219;192,4517;192,4517;600,7037;(-0.91, -0.44, 2.51);16,64951;False;False;1;0,3684683;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;0;Right;
