userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
DB06;-3;Waypoint;0,0;2;0;1507;694;False;False;None;0;0;0;0;
DB06;-3;Waypoint;0,1;2;0;1430;621;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,2;2;0;1430;621;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,3;2;0;1420;611;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,4;2;0;990;638;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,5;2;0;996;680;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,6;2;0;762;869;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,7;2;0;300;1124;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,8;2;0;286;1124;False;False;None;1;0;0;0;
DB06;-3;Waypoint;0,9;2;0;248;1170;False;False;None;1;0;0;0;
DB06;-3;Waypoint;1,0;2;0;220;1184;False;False;None;1;0;0;0;
DB06;-3;Waypoint;1,1;2;0;157;1261;False;False;None;1;0;0;0;
DB06;-3;Waypoint;1,2;2;0;146;1285;False;False;None;1;0;0;0;
DB06;-3;Waypoint;1,3;2;0;136;1317;False;False;None;1;0;0;0;
DB06;-3;Waypoint;1,4;2;0;156;1300;False;False;None;2;0;0;0;
DB06;-3;Waypoint;1,5;2;0;590;1220;False;False;None;2;0;0;0;
DB06;-3;Waypoint;1,6;2;0;692;1209;False;False;None;2;0;0;0;
DB06;-3;Waypoint;1,7;2;0;720;1150;False;False;None;2;0;0;0;
DB06;-3;Waypoint;1,8;2;0;720;1150;False;True;None;2;0;0;0;
DB06;-3;Waypoint;1,9;2;0;821;1069;False;True;None;2;0;0;0;
DB06;-3;Waypoint;2,0;2;0;1042;870;False;True;None;2;0;0;0;
DB06;-3;Waypoint;2,1;2;0;1091;824;False;True;None;2;0;0;0;
