UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
DB06;-3;Waypoint;2;1,3;0;199,268;194,166;194,166;603,7461;(0.00, -0.46, 0.00);0;False;False;1;0,4946651;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;1,4;0,02388344;199,2585;194,166;194,166;603,7365;(-0.01, -0.44, 0.01);0,3087906;False;False;1;0,4899015;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;1,5;0,03230927;199,2263;194,166;194,166;603,7044;(-0.01, -0.44, 0.03);1,336931;False;False;1;0,4889949;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;1,6;0,06970548;199,1566;194,166;194,166;603,6346;(-0.03, -0.44, 0.09);2,38368;False;False;1;0,4880727;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;1,7;0,1068508;199,0497;194,166;194,166;603,528;(-0.06, -0.44, 0.18);3,221327;False;False;1;0,4863861;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;1,8;0,1226002;198,9272;194,166;194,166;603,4056;(-0.10, -0.44, 0.28);4,536644;False;False;1;0,4848154;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;1,9;0,1799981;198,7472;194,166;194,166;603,2258;(-0.15, -0.44, 0.43);5,582006;False;False;1;0,4814571;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,0;0,188602;198,5587;194,166;194,166;603,0374;(-0.20, -0.44, 0.59);6,888324;False;False;1;0,4776239;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,1;0,2630183;198,2958;194,166;194,166;602,7746;(-0.28, -0.44, 0.80);8,303059;False;False;1;0,4694033;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,2;0,3126999;197,9833;194,166;194,166;602,4625;(-0.37, -0.44, 1.06);9,601689;False;False;1;0,4599924;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,3;0,3101102;197,6735;194,166;194,166;602,1532;(-0.46, -0.44, 1.32);11,20702;False;False;1;0,4477853;0,00;0,00;0,00;0;0;0;0;0;1,0;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,4;0,4145106;197,2596;193,5946;193,5946;601,7397;(-0.59, -0.44, 1.66);12,91619;False;False;1;0,4276364;0,00;0,00;0,00;0;0;0;0;0;1,1;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,5;0,4734063;196,787;193,0231;193,0231;601,2679;(-0.73, -0.44, 2.05);14,45576;False;False;1;0,4030605;0,00;0,00;0,00;0;0;0;0;0;1,2;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,6;0,4518807;196,3362;192,4517;192,4517;600,8178;(-0.88, -0.44, 2.41);16,18913;False;False;1;0,3751824;0,00;0,00;0,00;0;0;0;0;0;1,3;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,7;0,5791584;195,7588;191,8804;191,8804;600,2414;(-1.06, -0.44, 2.88);17,8558;False;False;1;0,334233;0,00;0,00;0,00;0;0;0;0;0;1,4;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,8;0,6342933;195,1258;191,309;191,309;599,6096;(-1.26, -0.44, 3.40);19,25901;False;False;1;0,2969646;0,00;0,00;0,00;0;0;0;0;0;1,5;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;2,9;0,5873331;194,5396;190,1661;190,1661;599,0242;(-1.45, -0.44, 3.88);20,91225;False;False;1;0,26478;0,00;0,00;0,00;0;0;0;0;0;1,6;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,0;0,7361798;193,8047;189,5947;189,5947;598,2905;(-1.67, -0.44, 4.49);22,57368;False;False;1;0,2256869;0,00;0,00;0,00;0;0;0;0;0;1,7;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,1;0,7924445;193,0136;189,0233;189,0233;597,5004;(-1.92, -0.44, 5.13);24,00982;False;False;1;0,1852169;0,00;0,00;0,00;0;0;0;0;0;1,8;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,2;0,7231635;192,2916;187,8805;187,8805;596,7794;(-2.14, -0.44, 5.73);25,65985;False;False;1;0,1493461;0,00;0,00;0,00;0;0;0;0;0;1,9;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,3;0,8936315;191,3995;186,7377;186,7377;595,8885;(-2.41, -0.44, 6.46);27,26977;False;False;1;0,1056194;0,00;0,00;0,00;0;0;0;0;0;2,0;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,4;0,9465029;190,4545;186,1664;186,1664;594,9448;(-2.70, -0.44, 7.24);28,61316;False;False;1;0,06219474;0,00;0,00;0,00;0;0;0;0;0;2,1;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,5;0,8519446;189,604;185,0236;185,0236;594,0956;(-2.96, -0.44, 7.93);30,12689;False;False;1;0,03182409;0,00;0,00;0,00;0;0;0;0;0;2,2;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,6;1,038746;188,5669;183,8805;183,8805;593,0598;(-3.28, -0.44, 8.79);31,59373;False;False;1;0,04927001;0,00;0,00;0,00;0;0;0;0;0;2,3;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,7;1,087749;187,4799;182,7375;182,7375;591,9738;(-3.60, -0.44, 9.68);32,833;False;False;1;0,07880266;0,00;0,00;0,00;0;0;0;0;0;2,4;0,0;0,0;False;False;-1;Right;
DB06;-3;Waypoint;2;3,8;0,970389;186,5098;181,5946;181,5946;591,004;(-3.86, -0.44, 10.49);34,26441;False;False;1;0,09167533;0,00;0,00;0,00;0;0;0;0;0;2,5;0,0;0,0;False;False;-1;Right;
