X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
379;331;0.1481782;0.2420386;0.3704824;0.6051571;454.9;0.1988611;False;28.08.2023 15:37:24:655;1693229844655;_mainView;
619;521;0.2421645;0.3812702;0.3946862;0.5765026;457.7;0.1863485;False;28.08.2023 15:37:24:752;1693229844752;_mainView;
768;633;0.30033;0.462717;0.3946859;0.5765029;460.2;0.1863483;False;28.08.2023 15:37:24:771;1693229844771;_mainView;
929;674;0.363153;0.4928188;0.6015682;0.4410746;465.5;0.2364772;False;28.08.2023 15:37:24:786;1693229844786;_mainView;
1070;683;0.4180821;0.4992969;0.6015676;0.4410748;470.3;0.2364793;False;28.08.2023 15:37:24:801;1693229844801;_mainView;
1219;654;0.4762394;0.4780335;0.7214288;0.2884953;473.4;0.2447425;False;28.08.2023 15:37:24:818;1693229844818;_mainView;
1353;612;0.5287009;0.4477427;0.7214288;0.2884953;476.2;0.2447425;False;28.08.2023 15:37:24:835;1693229844835;_mainView;
1447;576;0.5652769;0.4209429;0.6538603;0.3237045;476.9;0.2426828;False;28.08.2023 15:37:24:851;1693229844851;_mainView;
1512;545;0.5908962;0.3986487;0.6538598;0.3237046;477.5;0.2426834;False;28.08.2023 15:37:24:869;1693229844869;_mainView;
1579;523;0.6170807;0.3822465;0.7289523;0.3373298;481.7;0.2418347;False;28.08.2023 15:37:24:886;1693229844886;_mainView;
1640;506;0.6406545;0.370205;0.7289528;0.3373296;485.4;0.2418331;False;28.08.2023 15:37:24:902;1693229844902;_mainView;
1678;518;0.6556908;0.3788922;0.6842594;0.4992106;493.2;0.2361985;False;28.08.2023 15:37:24:918;1693229844918;_mainView;
1703;541;0.665363;0.3957059;0.6842598;0.4992103;500.2;0.2361981;False;28.08.2023 15:37:24:935;1693229844935;_mainView;
1689;558;0.6598762;0.4081212;0.5754312;0.4424532;498.8;0.2397301;False;28.08.2023 15:37:24:952;1693229844952;_mainView;
1659;571;0.6483467;0.4172682;0.5754315;0.442453;497.4;0.2397293;False;28.08.2023 15:37:24:968;1693229844968;_mainView;
1590;599;0.6214558;0.4381189;0.4462407;0.5731372;494.6;0.2181361;False;28.08.2023 15:37:24:986;1693229844986;_mainView;
