UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
AJ18;-1;Trajectory;2;0,0;0,01841518;199,268;194,166;194,166;603,7459;(0.00, -0.44, 0.00);0;False;False;1;0,4931983;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,1;0,008371698;199,2607;194,166;194,166;603,7389;(0.00, -0.44, 0.01);0,407671;False;False;1;0,4905132;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;3622,4;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,2;0,03452395;199,2263;194,166;194,166;603,7047;(-0.02, -0.44, 0.03);1,283167;False;False;1;0,488392;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;3622,4;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,3;0,0640594;199,1623;194,166;194,166;603,6405;(-0.03, -0.44, 0.09);2,241035;False;False;1;0,4876732;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;3622,5;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,4;0,07976312;199,0826;194,166;194,166;603,5609;(-0.05, -0.44, 0.15);3,007255;False;False;1;0,4864693;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;3622,5;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,5;0,1208795;198,9617;194,166;194,166;603,4401;(-0.09, -0.44, 0.25);3,87809;False;False;1;0,4848365;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;3622,6;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,6;0,1520729;198,8097;194,166;194,166;603,2882;(-0.13, -0.44, 0.38);4,853145;False;False;1;0,4818142;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;3622,7;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,7;0,1586481;198,6511;194,166;194,166;603,1297;(-0.18, -0.44, 0.51);5,458548;False;False;1;0,4783012;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;3622,9;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,8;0,2192706;198,4319;194,166;194,166;602,9108;(-0.24, -0.44, 0.69);6,915783;False;False;1;0,47296;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;3623,0;20;0,00;0,00;False;False;0;Right;
AJ18;-1;Trajectory;2;0,9;0,2603717;198,1717;194,166;194,166;602,6509;(-0.31, -0.44, 0.91);7,982514;False;False;1;0,4649475;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;3623,2;20;0,00;0,00;False;False;0;Right;
