userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
CT19;8;InteractivePathPlanning;0,0;RequestStarted;1;
CT19;8;InteractivePathPlanning;0,0;RequestStarted;2;
CT19;8;InteractivePathPlanning;0,0;RequestStarted;3;
CT19;8;InteractivePathPlanning;2,4;RequestOpenedMain;1;
CT19;8;InteractivePathPlanning;9,6;RequestRemovedMain;1;
CT19;8;InteractivePathPlanning;9,6;RequestOpenedSecondary;1;
CT19;8;InteractivePathPlanning;9,6;RequestOpenedMain;2;
CT19;8;InteractivePathPlanning;18,9;RequestRemovedMain;2;
CT19;8;InteractivePathPlanning;18,9;RequestOpenedMain;3;
CT19;8;InteractivePathPlanning;24,3;RequestRemovedSecondary;1;
CT19;8;InteractivePathPlanning;24,3;RequestRemovedMain;3;
CT19;8;InteractivePathPlanning;24,3;RequestOpenedSecondary;3;
CT19;8;InteractivePathPlanning;24,3;RequestOpenedMain;1;
CT19;8;InteractivePathPlanning;24,3;RequestRemovedSecondary;3;
CT19;8;InteractivePathPlanning;24,3;RequestOpenedSecondary;3;
CT19;8;InteractivePathPlanning;28,8;RequestRemovedMain;1;
CT19;8;InteractivePathPlanning;28,8;RequestOpenedMain;2;
CT19;8;InteractivePathPlanning;31,8;RequestRemovedSecondary;3;
CT19;8;InteractivePathPlanning;31,8;RequestRemovedMain;2;
CT19;8;InteractivePathPlanning;31,8;RequestOpenedSecondary;2;
CT19;8;InteractivePathPlanning;31,8;RequestOpenedMain;3;
CT19;8;InteractivePathPlanning;31,8;RequestRemovedSecondary;2;
CT19;8;InteractivePathPlanning;31,8;RequestOpenedSecondary;2;
CT19;8;InteractivePathPlanning;37,1;RequestRemovedMain;3;
CT19;8;InteractivePathPlanning;37,1;RequestOpenedMain;1;
CT19;8;InteractivePathPlanning;39,8;RequestRemovedSecondary;2;
CT19;8;InteractivePathPlanning;39,8;RequestRemovedMain;1;
CT19;8;InteractivePathPlanning;39,8;RequestOpenedSecondary;1;
CT19;8;InteractivePathPlanning;39,8;RequestOpenedMain;2;
CT19;8;InteractivePathPlanning;39,8;RequestRemovedSecondary;1;
CT19;8;InteractivePathPlanning;39,8;RequestOpenedSecondary;1;
CT19;8;InteractivePathPlanning;43,5;RequestRemovedMain;2;
CT19;8;InteractivePathPlanning;43,5;RequestOpenedMain;3;
CT19;8;InteractivePathPlanning;46,1;RequestFinished;2;
CT19;8;InteractivePathPlanning;46,4;RequestRemovedSecondary;1;
CT19;8;InteractivePathPlanning;46,4;RequestRemovedMain;3;
CT19;8;InteractivePathPlanning;46,4;RequestOpenedSecondary;3;
CT19;8;InteractivePathPlanning;46,4;RequestOpenedMain;1;
CT19;8;InteractivePathPlanning;46,4;RequestRemovedSecondary;3;
CT19;8;InteractivePathPlanning;46,4;RequestOpenedSecondary;3;
CT19;8;InteractivePathPlanning;50,9;RequestRemovedSecondary;3;
CT19;8;InteractivePathPlanning;50,9;RequestFinished;3;
CT19;8;InteractivePathPlanning;55,9;RequestRemovedMain;1;
CT19;8;InteractivePathPlanning;55,9;RequestFinished;1;
