UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;cameraPannedDistanceSum;cameraTravelledDistanceSum;zoomSize;followVehicleFocusTimeSum;followPathEndFocusTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
CT19;8;InteractivePathPlanning;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,1;0,01345466;202,0048;196,9147;196,9147;599,704;(0.00, -0.44, 0.01);0,5327093;False;False;1;0,236981;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,2;0,03827487;201,9666;196,9147;196,9147;599,6657;(-0.01, -0.44, 0.04);1,371079;False;False;1;0,2367641;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,3;0,07416146;201,8924;196,9147;196,9147;599,5917;(-0.03, -0.44, 0.10);2,467201;False;False;1;0,236097;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;0,0;1482,3;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,4;0,1039837;201,7884;196,9147;196,9147;599,4877;(-0.06, -0.44, 0.19);3,28521;False;False;1;0,2350723;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;0,0;1482,4;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,5;0,1343352;201,6541;196,9147;196,9147;599,3535;(-0.10, -0.44, 0.30);3,769585;False;False;1;0,233091;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;0,0;1482,5;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,6;0,1662995;201,4879;196,9147;196,9147;599,1874;(-0.15, -0.44, 0.44);4,984091;False;False;1;0,2300282;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;0,0;1482,6;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,7;0,1698315;201,3181;196,9147;196,9147;599,0176;(-0.19, -0.44, 0.58);5,867631;False;False;1;0,2265888;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;0,0;1482,7;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,8;0,2329231;201,0853;196,9147;196,9147;598,7849;(-0.26, -0.44, 0.77);6,979972;False;False;1;0,219659;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;0,0;1482,9;20;0,00;0,00;False;False;3;Left;
CT19;8;InteractivePathPlanning;1;0,9;0,2308885;200,8546;196,9147;196,9147;598,5543;(-0.33, -0.44, 0.96);8,335554;False;False;1;0,2131461;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;0,0;1483,2;20;0,00;0,00;False;False;3;Left;
