X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
467;134;0.1824442;0.09855258;0.456156;0.2464061;17989.6;0.1828154;False;29.08.2023 09:38:38:615;1693294718615;_mainView;
721;217;0.2818798;0.1588993;0.4082393;0.2521806;17920.2;0.1963182;False;29.08.2023 09:38:38:631;1693294718631;_mainView;
843;247;0.3294449;0.1807621;0.3523182;0.1560698;17803.7;0.1764685;False;29.08.2023 09:38:38:647;1693294718647;_mainView;
900;255;0.3516525;0.1863814;0.3522723;0.1560934;17698.9;0.1764411;False;29.08.2023 09:38:38:663;1693294718663;_mainView;
931;252;0.3640085;0.1847392;0.3768612;0.1528676;17639.5;0.1713604;False;29.08.2023 09:38:38:680;1693294718680;_mainView;
949;246;0.3707741;0.1803998;0.3768612;0.1528676;17585.9;0.1713604;False;29.08.2023 09:38:38:697;1693294718697;_mainView;
928;230;0.3626028;0.1686658;0.270952;0.09179593;17454.5;0.1785445;False;29.08.2023 09:38:38:714;1693294718714;_mainView;
893;212;0.3489878;0.1551216;0.270952;0.09179617;17336.1;0.1785443;False;29.08.2023 09:38:38:731;1693294718731;_mainView;
850;189;0.3324115;0.1381071;0.2513981;0.05322672;17120.6;0.2034841;False;29.08.2023 09:38:38:747;1693294718747;_mainView;
809;166;0.3163715;0.121456;0.2513974;0.05322695;16926.7;0.2034838;False;29.08.2023 09:38:38:765;1693294718765;_mainView;
770;139;0.3010024;0.1020332;0.23927;0.009397514;16796.9;0.2063287;False;29.08.2023 09:38:38:781;1693294718781;_mainView;
736;114;0.287596;0.08350886;0.2392699;0.009397514;16680.1;0.2063285;False;29.08.2023 09:38:38:797;1693294718797;_mainView;
717;86;0.2804516;0.06291296;0.2758033;-0.03195905;16538.8;0.1874117;False;29.08.2023 09:38:38:814;1693294718814;_mainView;
708;59;0.2768209;0.04363932;0.2758034;-0.03195929;16411.7;0.1874118;False;29.08.2023 09:38:38:830;1693294718830;_mainView;
711;50;0.2779608;0.03652519;0.3020765;0.05590153;16331.9;0.1865256;False;29.08.2023 09:38:38:846;1693294718846;_mainView;
719;48;0.2810662;0.03550402;0.3020765;0.0559013;16260.1;0.1865256;False;29.08.2023 09:38:38:864;1693294718864;_mainView;
716;46;0.2800617;0.03428025;0.2591874;0.0283177;16242.0;0.1857134;False;29.08.2023 09:38:38:880;1693294718880;_mainView;
710;45;0.277366;0.03309998;0.2591875;0.02831746;16225.7;0.1857134;False;29.08.2023 09:38:38:897;1693294718897;_mainView;
702;43;0.2742211;0.03206634;0.2591874;0.0283177;16211.0;0.1857134;False;29.08.2023 09:38:38:915;1693294718915;_mainView;
697;42;0.2723819;0.03086361;0.2699454;0.02512503;16197.6;0.1826668;False;29.08.2023 09:38:38:933;1693294718933;_mainView;
694;40;0.2713132;0.0297168;0.2699455;0.02512503;16185.6;0.1826668;False;29.08.2023 09:38:38:948;1693294718948;_mainView;
711;40;0.277916;0.02931368;0.3367457;0.0306337;16210.2;0.1781793;False;29.08.2023 09:38:38:964;1693294718964;_mainView;
735;40;0.2871647;0.02927983;0.3367456;0.03063393;16232.4;0.1781794;False;29.08.2023 09:38:38:981;1693294718981;_mainView;
727;35;0.284242;0.02612058;0.2226394;0.0001816827;16171.9;0.1747649;False;29.08.2023 09:38:38:997;1693294718997;_mainView;
707;30;0.2763052;0.02193411;0.2226394;0.0001816827;16117.5;0.1747648;False;29.08.2023 09:38:39:13;1693294719013;_mainView;
675;33;0.2638559;0.02449161;0.1932632;0.06256605;16141.0;0.1750102;False;29.08.2023 09:38:39:30;1693294719030;_mainView;
641;40;0.2507758;0.02972593;0.1932632;0.06256557;16162.1;0.1750101;False;29.08.2023 09:38:39:47;1693294719047;_mainView;
647;43;0.2529961;0.03206487;0.324327;0.030159;16188.9;0.1706231;False;29.08.2023 09:38:39:66;1693294719066;_mainView;
663;39;0.2590573;0.02892674;0.3000887;-0.006453267;16200.9;0.1735825;False;29.08.2023 09:38:39:81;1693294719081;_mainView;
681;32;0.2661455;0.0237293;0.3000887;-0.006453029;16211.6;0.1735825;False;29.08.2023 09:38:39:97;1693294719097;_mainView;
703;29;0.2749402;0.02122371;0.3188069;0.02160455;16269.0;0.1748361;False;29.08.2023 09:38:39:113;1693294719113;_mainView;
725;27;0.2835318;0.02016765;0.3188065;0.02160455;16320.6;0.1748361;False;29.08.2023 09:38:39:130;1693294719130;_mainView;
741;25;0.2894849;0.01892111;0.3038059;0.0129118;16372.7;0.1790993;False;29.08.2023 09:38:39:147;1693294719147;_mainView;
751;24;0.2936395;0.01772588;0.3038061;0.01291204;16419.7;0.1790995;False;29.08.2023 09:38:39:164;1693294719164;_mainView;
741;21;0.2898377;0.0157611;0.241623;0.004387387;16460.7;0.1859404;False;29.08.2023 09:38:39:181;1693294719181;_mainView;
724;18;0.2829627;0.01367163;0.241623;0.004387387;16497.6;0.1859405;False;29.08.2023 09:38:39:197;1693294719197;_mainView;
717;17;0.2803064;0.01282853;0.2862418;0.01433683;16476.0;0.198403;False;29.08.2023 09:38:39:215;1693294719215;_mainView;
716;17;0.2797846;0.01262227;0.2862418;0.01433636;16456.5;0.1984032;False;29.08.2023 09:38:39:230;1693294719230;_mainView;
696;13;0.2720101;0.009678217;0.2099548;-0.01378583;16395.9;0.196477;False;29.08.2023 09:38:39:247;1693294719247;_mainView;
670;8;0.2618998;0.005853467;0.2099545;-0.01378535;16341.3;0.1964771;False;29.08.2023 09:38:39:264;1693294719264;_mainView;
669;8;0.261682;0.006427967;0.3008556;0.02666903;16301.2;0.2078852;False;29.08.2023 09:38:39:281;1693294719281;_mainView;
680;12;0.2658198;0.008866845;0.3008555;0.02666903;16265.1;0.2078851;False;29.08.2023 09:38:39:297;1693294719297;_mainView;
694;16;0.2714179;0.01185859;0.3008556;0.02666903;16232.6;0.207885;False;29.08.2023 09:38:39:313;1693294719313;_mainView;
701;14;0.2741174;0.01087527;0.2737134;-0.009364597;16169.6;0.211002;False;29.08.2023 09:38:39:331;1693294719331;_mainView;
704;11;0.2752558;0.008257519;0.2737133;-0.009364359;16112.9;0.2110017;False;29.08.2023 09:38:39:347;1693294719347;_mainView;
694;6;0.2713041;0.004808871;0.2340733;-0.01304793;16122.4;0.1959143;False;29.08.2023 09:38:39:366;1693294719366;_mainView;
679;1;0.2655503;0.001369036;0.2340733;-0.01304793;16130.9;0.1959141;False;29.08.2023 09:38:39:380;1693294719380;_mainView;
658;-2;0.257185;-0.001779883;0.2114548;-0.01383137;16165.4;0.1940833;False;29.08.2023 09:38:39:397;1693294719397;Offscreen;
636;-6;0.24858;-0.004461102;0.2114541;-0.01383113;16196.5;0.1940826;False;29.08.2023 09:38:39:414;1693294719414;Offscreen;
649;-9;0.2536604;-0.006947693;0.3304642;-0.01660656;16206.5;0.1833159;False;29.08.2023 09:38:39:431;1693294719431;Offscreen;
676;-12;0.2641848;-0.009080349;0.3304645;-0.01660656;16215.5;0.1833159;False;29.08.2023 09:38:39:447;1693294719447;Offscreen;
691;-9;0.270082;-0.006874927;0.2761085;0.01997066;16194.7;0.1737414;False;29.08.2023 09:38:39:464;1693294719464;Offscreen;
697;-9;0.2723662;-0.006840362;0.2673217;-0.01549219;16203.6;0.1730123;False;29.08.2023 09:38:39:481;1693294719481;Offscreen;
698;-10;0.2728213;-0.007760138;0.2673218;-0.01549195;16211.5;0.1730121;False;29.08.2023 09:38:39:496;1693294719496;Offscreen;
695;-11;0.2715061;-0.008498739;0.2588064;-0.01086783;16237.1;0.1712316;False;29.08.2023 09:38:39:515;1693294719515;Offscreen;
690;-12;0.2695578;-0.009078186;0.2588064;-0.01086783;16260.2;0.1712316;False;29.08.2023 09:38:39:530;1693294719530;Offscreen;
670;-11;0.2618726;-0.008339555;0.206335;0.0001051503;16221.7;0.1724478;False;29.08.2023 09:38:39:547;1693294719547;Offscreen;
646;-9;0.2525057;-0.007103548;0.206335;0.0001051503;16187.1;0.1724477;False;29.08.2023 09:38:39:564;1693294719564;Offscreen;
