UserID;ScenarioID;controlMode;requestID;elapsedTimeSinceAccess;distanceTravelledSinceLastLog;distanceToEndOfInstructedPath;lengthOfCurrentInstructedPath;lengthOfCurrentInstructedInputPath;distanceToEnd;vehiclePosition;vehicleSpeed;constructionSiteEntered;endReached;closestLane;currentLaneDeviation;timeOfCollisionAvoidanceTraffic;timeOfCollisionAvoidanceObstacle;timeOfCollisionAvoidancePedestrian;amountOfAdditionInput;amountOfAdditionMarkers;amountOfSnapToMiddleInput;amountOfSnapToMiddleMarkers;amountOfReadjustmentInput;timeSinceLastInput;currentlyNeglectedTime;blindTimeSum;isMainRequest;isSecondaryRequest;totalRequestAmount;sideOfConstructionSite;
MJ28;-2;InteractivePathPlanning;1;0,0;0,01827567;202,0183;196,9147;196,9147;599,7175;(0.00, -0.44, 0.00);0;False;False;1;0,2369704;0,00;0,00;0,00;0;0;0;0;0;0,0;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,1;0,00971467;202,0085;196,9147;196,9147;599,7077;(0.00, -0.44, 0.01);0,5600995;False;False;1;0,2368183;0,00;0,00;0,00;0;0;0;0;0;0,1;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,2;0,04342023;201,9651;196,9147;196,9147;599,6644;(-0.01, -0.44, 0.04);1,625141;False;False;1;0,2364411;0,00;0,00;0,00;0;0;0;0;0;0,2;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,3;0,07647663;201,8887;196,9147;196,9147;599,5879;(-0.04, -0.44, 0.11);2,607545;False;False;1;0,2354353;0,00;0,00;0,00;0;0;0;0;0;0,3;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,4;0,09300049;201,7957;196,9147;196,9147;599,4949;(-0.06, -0.44, 0.19);3,491569;False;False;1;0,2349074;0,00;0,00;0,00;0;0;0;0;0;0,4;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,5;0,1424974;201,6532;196,9147;196,9147;599,3526;(-0.10, -0.44, 0.30);4,595238;False;False;1;0,2325699;0,00;0,00;0,00;0;0;0;0;0;0,5;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,6;0,1815464;201,4718;196,9147;196,9147;599,1712;(-0.15, -0.44, 0.45);5,796078;False;False;1;0,2285811;0,00;0,00;0,00;0;0;0;0;0;0,6;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,7;0,1894685;201,2824;196,9147;196,9147;598,9819;(-0.21, -0.44, 0.61);6,903316;False;False;1;0,2241827;0,00;0,00;0,00;0;0;0;0;0;0,7;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,8;0,2629651;201,0196;196,9147;196,9147;598,7193;(-0.28, -0.44, 0.83);8,281138;False;False;1;0,2167637;0,00;0,00;0,00;0;0;0;0;0;0,8;0,0;0,0;False;False;0;Left;
MJ28;-2;InteractivePathPlanning;1;0,9;0,3106659;200,7092;196,9147;196,9147;598,4091;(-0.37, -0.44, 1.08);9,756205;False;False;1;0,2063614;0,00;0,00;0,00;0;0;0;0;0;0,9;0,0;0,0;False;False;0;Left;
