userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
MJ28;-2;InteractivePathPlanning;0,0;2;0;1365;621;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,1;2;0;1176;615;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,2;2;0;1180;611;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,3;2;0;1180;611;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,4;2;0;1170;614;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,5;2;0;1166;617;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,6;2;0;1163;617;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,7;2;0;1169;624;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,8;2;0;1187;622;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;0,9;2;0;1187;622;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,0;2;0;1187;622;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,1;2;0;1187;622;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,2;2;0;1187;622;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,3;2;0;1187;622;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,4;2;0;1187;622;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,5;2;0;1197;628;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,6;2;0;1173;652;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,7;2;0;764;866;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,8;2;0;540;992;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;1,9;2;0;487;1086;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;2,0;2;0;344;1195;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;2,1;2;0;141;1261;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;2,2;2;0;102;1286;False;False;None;0;0;0;0;
MJ28;-2;InteractivePathPlanning;2,3;2;0;102;1293;False;False;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;2,4;2;0;102;1293;False;False;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;2,5;2;0;231;1238;False;False;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;2,6;2;0;553;1063;False;False;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;2,7;2;0;844;916;False;False;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;2,8;2;0;963;853;False;False;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;2,9;2;0;977;849;False;True;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;3,0;2;0;1148;804;False;True;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;3,1;2;0;1327;755;False;True;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;3,2;2;0;1327;755;False;True;None;1;0;0;0;
MJ28;-2;InteractivePathPlanning;3,3;2;0;1327;755;False;True;None;1;0;0;0;
