X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
317;188;0.1238471;0.1376609;0.3096488;0.3441868;27071.8;0.2567521;False;23.08.2023 15:15:27:729;1692796527729;_mainView;
744;328;0.2906251;0.2400333;0.7509168;0.4385298;27150.0;0.2411964;False;23.08.2023 15:15:29:908;1692796529908;_mainView;
1054;414;0.4118477;0.3027363;0.6784606;0.4019181;27418.1;0.251382;False;23.08.2023 15:15:29:927;1692796529927;_mainView;
1268;466;0.495644;0.3410271;0.6784606;0.4019182;27659.5;0.2513816;False;23.08.2023 15:15:29:943;1692796529943;_mainView;
1425;494;0.5567716;0.3615353;0.7121006;0.3778317;27966.3;0.2418644;False;23.08.2023 15:15:29:962;1692796529962;_mainView;
1537;509;0.6007044;0.3721883;0.7120869;0.377813;28242.5;0.2417531;False;23.08.2023 15:15:29:977;1692796529977;_mainView;
1621;539;0.6333255;0.3941208;0.7229012;0.5279008;28418.5;0.2298743;False;23.08.2023 15:15:29:995;1692796529995;_mainView;
1682;572;0.6573562;0.4183474;0.7228844;0.5278736;28577.0;0.2297595;False;23.08.2023 15:15:30:10;1692796530010;_mainView;
1727;617;0.674745;0.4512988;0.7206659;0.6237131;28744.6;0.2109968;False;23.08.2023 15:15:30:29;1692796530029;_mainView;
1761;658;0.6879511;0.4807776;0.726376;0.5901726;28895.5;0.2109718;False;23.08.2023 15:15:30:45;1692796530045;_mainView;
1786;692;0.6978912;0.5055245;0.7263762;0.5901727;29031.2;0.2109721;False;23.08.2023 15:15:30:60;1692796530060;_mainView;
1804;744;0.7047076;0.5440087;0.7206797;0.7611011;29080.4;0.2011133;False;23.08.2023 15:15:30:79;1692796530079;_mainView;
1816;799;0.709419;0.5843321;0.7206797;0.7611011;29124.7;0.2011132;False;23.08.2023 15:15:30:94;1692796530094;_mainView;
1831;833;0.7154897;0.6088263;0.7464944;0.6475942;29245.6;0.2180932;False;23.08.2023 15:15:30:110;1692796530110;_mainView;
1847;853;0.721499;0.6237419;0.7464946;0.6475943;29354.4;0.218093;False;23.08.2023 15:15:30:125;1692796530125;_mainView;
1819;861;0.7108129;0.629171;0.5982719;0.613543;29442.9;0.2227709;False;23.08.2023 15:15:30:142;1692796530142;_mainView;
1776;862;0.6939713;0.6298596;0.5982718;0.613543;29522.6;0.2227711;False;23.08.2023 15:15:30:158;1692796530158;_mainView;
1738;860;0.6791078;0.6284106;0.6246747;0.6136615;29601.6;0.2321561;False;23.08.2023 15:15:30:175;1692796530175;_mainView;
1706;857;0.6667168;0.6261822;0.6246748;0.6136616;29672.7;0.2321563;False;23.08.2023 15:15:30:191;1692796530191;_mainView;
1667;843;0.6515506;0.6163923;0.5765833;0.5446174;29693.6;0.2375114;False;23.08.2023 15:15:30:207;1692796530207;_mainView;
1630;827;0.636808;0.604349;0.5765833;0.5446172;29712.5;0.2375111;False;23.08.2023 15:15:30:225;1692796530225;_mainView;
1606;808;0.6276973;0.5907191;0.6122402;0.5270234;29861.8;0.2273322;False;23.08.2023 15:15:30:241;1692796530241;_mainView;
1581;782;0.6175977;0.5712748;0.5711562;0.4660157;29841.1;0.23087;False;23.08.2023 15:15:30:259;1692796530259;_mainView;
1556;754;0.6081564;0.5513854;0.5711562;0.4660157;29822.5;0.2308699;False;23.08.2023 15:15:30:275;1692796530275;_mainView;
1536;730;0.6001409;0.5334888;0.5722406;0.4663706;29822.6;0.2210584;False;23.08.2023 15:15:30:291;1692796530291;_mainView;
1519;709;0.5936158;0.5183988;0.5722405;0.4663703;29822.6;0.2210584;False;23.08.2023 15:15:30:308;1692796530308;_mainView;
1507;693;0.5888652;0.5064816;0.5760956;0.4692685;29879.7;0.2280667;False;23.08.2023 15:15:30:325;1692796530325;_mainView;
1498;680;0.5854049;0.4972417;0.5760956;0.4692685;29931.1;0.228067;False;23.08.2023 15:15:30:340;1692796530340;_mainView;
1498;670;0.5854816;0.4897324;0.6001364;0.4651954;30013.8;0.2388836;False;23.08.2023 15:15:30:357;1692796530357;_mainView;
1502;662;0.5870988;0.4837925;0.6001364;0.4651954;30088.2;0.2388834;False;23.08.2023 15:15:30:375;1692796530375;_mainView;
1505;658;0.5881521;0.4807504;0.5902918;0.4797103;30074.3;0.2353639;False;23.08.2023 15:15:30:391;1692796530391;_mainView;
1507;656;0.5888445;0.4793057;0.5902918;0.4797104;30061.9;0.2353638;False;23.08.2023 15:15:30:408;1692796530408;_mainView;
1523;662;0.5950804;0.4836854;0.6437447;0.5256891;30262.8;0.2299872;False;23.08.2023 15:15:30:425;1692796530425;_mainView;
1543;671;0.6030699;0.4901423;0.6437447;0.5256891;30443.7;0.2299871;False;23.08.2023 15:15:30:441;1692796530441;_mainView;
1564;680;0.6109639;0.4968112;0.6437448;0.5256892;30606.4;0.2299871;False;23.08.2023 15:15:30:462;1692796530462;_mainView;
1576;681;0.6157688;0.4981196;0.6234379;0.4818953;30604.8;0.2418087;False;23.08.2023 15:15:30:478;1692796530478;_mainView;
1583;680;0.6187055;0.4969359;0.6234738;0.4818633;30603.4;0.2420848;False;23.08.2023 15:15:30:493;1692796530493;_mainView;
1605;694;0.627153;0.5073732;0.6849768;0.5983189;30366.7;0.2331419;False;23.08.2023 15:15:30:510;1692796530510;_mainView;
1630;714;0.6371008;0.5217716;0.6849768;0.5983189;30153.7;0.2331422;False;23.08.2023 15:15:30:526;1692796530526;_mainView;
1652;733;0.6454846;0.535853;0.6743723;0.5937317;30006.0;0.24664;False;23.08.2023 15:15:30:543;1692796530543;_mainView;
1669;750;0.6522776;0.5482737;0.6743724;0.5937316;29873.2;0.24664;False;23.08.2023 15:15:30:560;1692796530560;_mainView;
1682;764;0.6573526;0.5583163;0.6717137;0.5908731;29749.3;0.244575;False;23.08.2023 15:15:30:577;1692796530577;_mainView;
1694;786;0.6620138;0.5745621;0.6799207;0.6679575;29778.4;0.2491652;False;23.08.2023 15:15:30:593;1692796530593;_mainView;
