userID;scenarioID;controlMode;elapsedTimeSinceAccess;activeRequests;succeededRequests;mousePositionX;mousePositionY;usingMultiView;usingSingleViewMain;EyeGazeArea;mouseClickLeft;mouseClickRight;pressLeftCtrl;pressShift;
AS21;6;Waypoint;0,0;2;0;1435;640;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,1;2;0;1491;623;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,2;2;0;1498;629;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,3;2;0;1508;630;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,4;2;0;1508;609;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,5;2;0;1522;599;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,6;2;0;1529;574;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,7;2;0;1421;556;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,8;2;0;819;874;False;False;None;0;0;0;0;
AS21;6;Waypoint;0,9;2;0;543;976;False;False;None;0;0;0;0;
AS21;6;Waypoint;1,0;2;0;546;976;False;False;None;0;0;0;0;
AS21;6;Waypoint;1,1;2;0;333;1144;False;False;None;0;0;0;0;
AS21;6;Waypoint;1,2;2;0;189;1245;False;False;None;0;0;0;0;
AS21;6;Waypoint;1,3;2;0;172;1236;False;False;None;0;0;0;0;
AS21;6;Waypoint;1,4;2;0;165;1238;False;False;None;0;0;0;0;
AS21;6;Waypoint;1,5;2;0;147;1315;False;False;None;0;0;0;0;
AS21;6;Waypoint;1,6;2;0;154;1299;False;False;None;1;0;0;0;
AS21;6;Waypoint;1,7;2;0;381;1173;False;False;None;1;0;0;0;
AS21;6;Waypoint;1,8;2;0;619;1096;False;False;None;1;0;0;0;
AS21;6;Waypoint;1,9;2;0;903;1036;False;False;None;1;0;0;0;
AS21;6;Waypoint;2,0;2;0;955;1015;False;True;None;1;0;0;0;
AS21;6;Waypoint;2,1;2;0;1120;900;False;True;None;1;0;0;0;
AS21;6;Waypoint;2,2;2;0;1421;781;False;True;None;1;0;0;0;
AS21;6;Waypoint;2,3;2;0;1480;679;False;True;MainView;1;0;0;0;
AS21;6;Waypoint;2,4;2;0;1736;599;False;True;MainView;1;0;0;0;
AS21;6;Waypoint;2,5;2;0;2121;633;False;True;MainView;1;0;0;0;
AS21;6;Waypoint;2,6;2;0;1918;741;False;True;SecondaryView;1;0;0;0;
AS21;6;Waypoint;2,7;2;0;1974;745;False;True;None;1;0;0;0;
AS21;6;Waypoint;2,8;2;0;2166;780;False;True;None;1;0;0;0;
AS21;6;Waypoint;2,9;2;0;2205;801;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,0;2;0;2212;808;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,1;2;0;2222;811;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,2;2;0;2222;811;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,3;2;0;2229;839;False;True;SecondaryView;1;0;0;0;
AS21;6;Waypoint;3,4;2;0;2236;857;False;True;SecondaryView;1;0;0;0;
AS21;6;Waypoint;3,5;2;0;2247;826;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,6;2;0;2247;826;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,7;2;0;2230;832;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,8;2;0;2230;823;False;True;None;1;0;0;0;
AS21;6;Waypoint;3,9;2;0;2230;816;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,0;2;0;2230;822;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,1;2;0;2233;825;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,2;2;0;2233;825;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,3;2;0;2233;829;False;True;SecondaryView;1;0;0;0;
AS21;6;Waypoint;4,4;2;0;2236;836;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,5;2;0;2236;833;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,6;2;0;2236;833;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,7;2;0;2240;857;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,8;2;0;2219;944;False;True;None;1;0;0;0;
AS21;6;Waypoint;4,9;2;0;2205;993;False;True;None;1;0;0;0;
AS21;6;Waypoint;5,0;2;0;2205;1014;False;True;None;1;0;0;0;
AS21;6;Waypoint;5,1;2;0;2222;1039;False;True;None;1;0;0;0;
AS21;6;Waypoint;5,2;2;0;2247;1056;False;True;None;1;0;0;0;
AS21;6;Waypoint;5,3;2;0;2275;1074;False;True;None;1;0;0;0;
AS21;6;Waypoint;5,4;2;0;2292;1081;False;True;None;1;0;0;0;
AS21;6;Waypoint;5,5;2;0;2292;1084;False;True;None;1;0;0;0;
AS21;6;Waypoint;5,6;2;0;2296;1061;False;True;None;2;0;0;0;
AS21;6;Waypoint;5,7;2;0;2310;910;False;True;None;2;0;0;0;
AS21;6;Waypoint;5,8;2;0;2338;725;False;True;None;2;0;0;0;
AS21;6;Waypoint;5,9;2;0;2348;448;False;True;None;2;0;0;0;
AS21;6;Waypoint;6,0;2;0;2362;354;False;True;None;2;0;0;0;
AS21;6;Waypoint;6,1;2;0;2369;437;False;True;None;2;0;0;0;
AS21;6;Waypoint;6,2;2;0;2314;685;False;True;None;2;0;0;0;
AS21;6;Waypoint;6,3;2;0;2282;829;False;True;None;2;0;0;0;
AS21;6;Waypoint;6,4;2;0;2265;892;False;True;None;2;0;0;0;
AS21;6;Waypoint;6,5;2;0;2265;913;False;True;None;2;0;0;0;
AS21;6;Waypoint;6,6;2;0;2268;781;False;True;None;3;0;0;0;
AS21;6;Waypoint;6,7;2;0;2299;522;False;True;None;3;0;0;0;
AS21;6;Waypoint;6,8;2;0;2313;385;False;True;None;3;0;0;0;
AS21;6;Waypoint;6,9;2;0;2317;398;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,0;2;0;2293;493;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,1;2;0;2216;577;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,2;2;0;2181;605;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,3;2;0;2187;608;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,4;2;0;2212;612;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,5;2;0;2222;615;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,6;2;0;2191;626;False;True;None;3;0;0;0;
AS21;6;Waypoint;7,7;2;0;2191;626;False;True;None;3;0;0;0;
